ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
15,2007,2007-09-09,1,27.300,TEN,@,JAX,W 13-10,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,,
16,2007,2007-09-16,2,27.307,TEN,,IND,L 20-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
17,2007,2007-09-24,3,27.315,TEN,@,NOR,W 31-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
18,2007,2007-10-07,4,27.328,TEN,,ATL,W 20-13,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,,0,0,0.0,,
19,2007,2007-10-14,5,27.335,TEN,@,TAM,L 10-13,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
20,2007,2007-10-21,6,27.342,TEN,@,HOU,W 38-36,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
21,2007,2007-12-02,12,28.019,TEN,,HOU,W 28-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,,
22,2007,2007-12-09,13,28.026,TEN,,SDG,L 17-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,,
23,2007,2007-12-16,14,28.033,TEN,@,KAN,W 26-17,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,,0,0,0.0,,
24,2007,2007-12-23,15,28.040,TEN,,NYJ,W 10-6,*,2,2,13,6.50,0,100.0%,6.50,1,8,8.00,0,0,0,,0,,0,0,0.0,,
25,2007,2007-12-30,16,28.047,TEN,@,IND,W 16-10,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,,
26,2008,2008-09-07,1,28.299,TEN,,JAX,W 17-10,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2008,2008-09-14,2,28.306,TEN,@,CIN,W 24-7,*,0,0,0,,0,0.0%,,3,9,3.00,0,0,0,,0,,0,0,0.0,0,0
28,2008,2008-09-21,3,28.313,TEN,,HOU,W 31-12,*,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,,0,0,0.0,0,0
29,2008,2008-09-28,4,28.320,TEN,,MIN,W 30-17,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
30,2008,2008-10-05,5,28.327,TEN,@,BAL,W 13-10,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2008,2008-10-19,6,28.341,TEN,@,KAN,W 34-10,*,1,1,15,15.00,0,100.0%,15.00,1,6,6.00,0,0,0,,0,,0,0,0.0,0,0
32,2008,2008-10-27,7,28.349,TEN,,IND,W 31-21,,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,,0,1,0,2,0.0,0,0
33,2008,2008-11-02,8,28.355,TEN,,GNB,W 19-16,,2,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0,,0,,0,0,0.0,0,0
34,2008,2008-11-09,9,28.362,TEN,@,CHI,W 21-14,*,1,0,0,,0,0.0%,0.00,1,-1,-1.00,0,0,0,,0,,0,0,0.0,0,0
35,2008,2008-11-16,10,29.003,TEN,@,JAX,W 24-14,,,,,,,0.0%,,,,,,,,,,,,,,,
36,2008,2008-11-23,11,29.010,TEN,,NYJ,L 13-34,,1,1,6,6.00,1,100.0%,6.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
37,2008,2008-11-27,12,29.014,TEN,@,DET,W 47-10,*,2,2,53,26.50,0,100.0%,26.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2008,2008-12-07,13,29.024,TEN,,CLE,W 28-9,*,1,1,28,28.00,1,100.0%,28.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
39,2008,2008-12-14,14,29.031,TEN,@,HOU,L 12-13,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,13,13.00,0,,0,0,0.0,0,0
40,2008,2008-12-21,15,29.038,TEN,,PIT,W 31-14,,0,0,0,,0,0.0%,,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0
41,2008,2008-12-28,16,29.045,TEN,@,IND,L 0-23,*,3,2,11,5.50,0,66.7%,3.67,1,3,3.00,0,0,0,,0,,0,0,0.0,0,0
42,2009,2009-09-10,1,29.301,TEN,@,PIT,L 10-13,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
43,2009,2009-09-20,2,29.311,TEN,,HOU,L 31-34,,2,,,,,0.0%,,,,,,,,,,,,,,,
44,2009,2009-09-27,3,29.318,TEN,@,NYJ,L 17-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
45,2009,2009-10-04,4,29.325,TEN,@,JAX,L 17-37,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2009,2009-10-11,5,29.332,TEN,,IND,L 9-31,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2009,2009-10-18,6,29.339,TEN,@,NWE,L 0-59,,1,1,15,15.00,0,100.0%,15.00,1,5,5.00,0,1,12,12.00,0,,0,0,0.0,0,0
48,2009,2009-11-01,7,29.353,TEN,,JAX,W 30-13,,,,,,,0.0%,,,,,,,,,,,,,,,
49,2009,2009-11-08,8,29.360,TEN,@,SFO,W 34-27,,,,,,,0.0%,,,,,,,,,,,,,,,
50,2009,2009-11-15,9,30.002,TEN,,BUF,W 41-17,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2009,2009-11-23,10,30.010,TEN,@,HOU,W 20-17,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
52,2009,2009-11-29,11,30.016,TEN,,ARI,W 20-17,*,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2009,2009-12-06,12,30.023,TEN,@,IND,L 17-27,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2009,2009-12-13,13,30.030,TEN,,STL,W 47-7,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2009,2009-12-20,14,30.037,TEN,,MIA,W 27-24,,,,,,,0.0%,,,,,,,,,,,,,,,
56,2009,2009-12-25,15,30.042,TEN,,SDG,L 17-42,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,1
57,2009,2010-01-03,16,30.051,TEN,@,SEA,W 17-13,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2010,2010-09-12,1,30.303,TEN,,OAK,W 38-13,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2010,2010-09-19,2,30.310,TEN,,PIT,L 11-19,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2010,2010-09-26,3,30.317,TEN,@,NYG,W 29-10,,1,,,,,0.0%,,,,,,,,,,,,,,,
61,2010,2010-10-03,4,30.324,TEN,,DEN,L 20-26,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2010,2010-10-10,5,30.331,TEN,@,DAL,W 34-27,,,,,,,0.0%,,,,,,,,,,,,,,,
63,2010,2010-10-18,6,30.339,TEN,@,JAX,W 30-3,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,,0,0,0.0,0,0
64,2010,2010-10-24,7,30.345,TEN,,PHI,W 37-19,,,,,,,0.0%,,,,,,,,,,,,,,,
65,2010,2010-10-31,8,30.352,TEN,@,SDG,L 25-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2010,2010-11-14,9,31.001,TEN,@,MIA,L 17-29,*,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2010,2010-11-21,10,31.008,TEN,,WAS,L 16-19,,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
68,2010,2010-11-28,11,31.015,TEN,@,HOU,L 0-20,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
69,2010,2010-12-05,12,31.022,TEN,,JAX,L 6-17,,,,,,,0.0%,,,,,,,,,,,,,,,
70,2010,2010-12-09,13,31.026,TEN,,IND,L 28-30,,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,,0,0,0.0,1,0
71,2010,2010-12-19,14,31.036,TEN,,HOU,W 31-17,,1,,,,,0.0%,,,,,,,,,,,,,,,
72,2010,2010-12-26,15,31.043,TEN,@,KAN,L 14-34,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,2,21,10.50,0,,0,0,0.0,0,0
73,2010,2011-01-02,16,31.050,TEN,@,IND,L 20-23,*,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2011,2011-10-09,5,31.330,TEN,@,PIT,L 17-38,*,,,,,,0.0%,,,,,,,,,,,,,,,
75,2011,2011-10-23,6,31.344,TEN,,HOU,L 7-41,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2011,2011-10-30,7,31.351,TEN,,IND,W 27-10,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2011,2011-11-06,8,31.358,TEN,,CIN,L 17-24,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2011,2011-11-13,9,32.000,TEN,@,CAR,W 30-3,*,,,,,,0.0%,,,,,,,,,,,,,,,
79,2011,2011-11-20,10,32.007,TEN,@,ATL,L 17-23,*,,,,,,0.0%,,,,,,,,,,,,,,,
80,2011,2011-11-27,11,32.014,TEN,,TAM,W 23-17,,2,1,10,10.00,0,50.0%,5.00,1,2,2.00,0,0,0,,0,,0,0,0.0,0,0
81,2011,2011-12-04,12,32.021,TEN,@,BUF,W 23-17,*,2,2,12,6.00,0,100.0%,6.00,2,14,7.00,0,0,0,,0,,0,0,0.0,0,0
82,2011,2011-12-11,13,32.028,TEN,,NOR,L 17-22,,,,,,,0.0%,,,,,,,,,,,,,,,
83,2011,2011-12-18,14,32.035,TEN,@,IND,L 13-27,,3,2,-2,-1.00,0,66.7%,-0.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2011,2011-12-24,15,32.041,TEN,,JAX,W 23-17,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,,0,0,0.0,0,0
85,2011,2012-01-01,16,32.049,TEN,@,HOU,W 23-22,,1,1,4,4.00,0,100.0%,4.00,2,7,3.50,0,0,0,,0,,0,0,0.0,0,0
