ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2004,2004-09-11,1,22.353,TEN,@,MIA,W 17-7,*,1.0,,
2,2004,2004-09-19,2,22.361,TEN,,IND,L 17-31,*,,,
3,2004,2004-09-26,3,23.002,TEN,,JAX,L 12-15,*,,,
4,2004,2004-10-03,4,23.009,TEN,@,SDG,L 17-38,*,,,
5,2004,2004-10-11,5,23.017,TEN,@,GNB,W 48-27,*,,,
6,2004,2004-10-17,6,23.023,TEN,,HOU,L 10-20,,,,
7,2004,2004-10-24,7,23.030,TEN,@,MIN,L 3-20,,,,
8,2004,2004-10-31,8,23.037,TEN,,CIN,W 27-20,,,,
9,2004,2004-11-14,9,23.051,TEN,,CHI,L 17-19,,,,
10,2004,2004-11-21,10,23.058,TEN,@,JAX,W 18-15,,,,
11,2004,2004-11-28,11,23.065,TEN,@,HOU,L 21-31,,,,
12,2004,2004-12-05,12,23.072,TEN,@,IND,L 24-51,*,0.5,,
13,2004,2004-12-13,13,23.080,TEN,,KAN,L 38-49,,0.5,,
14,2004,2004-12-19,14,23.086,TEN,@,OAK,L 35-40,,,,
15,2004,2004-12-25,15,23.092,TEN,,DEN,L 16-37,*,,,
16,2004,2005-01-02,16,23.100,TEN,,DET,W 24-19,*,,,
17,2005,2005-09-11,1,23.352,TEN,@,PIT,L 7-34,*,,,
18,2005,2005-09-18,2,23.359,TEN,,BAL,W 25-10,*,,,
19,2005,2005-09-25,3,24.001,TEN,@,STL,L 27-31,*,,,
20,2005,2005-10-02,4,24.008,TEN,,IND,L 10-31,*,,,
21,2005,2005-10-09,5,24.015,TEN,@,HOU,W 34-20,*,2.0,,
22,2005,2005-10-16,6,24.022,TEN,,CIN,L 23-31,*,,,
23,2005,2005-10-23,7,24.029,TEN,@,ARI,L 10-20,*,,,
24,2005,2005-10-30,8,24.036,TEN,,OAK,L 25-34,*,,,
25,2005,2005-11-06,9,24.043,TEN,@,CLE,L 14-20,,,,
26,2005,2005-11-20,10,24.057,TEN,,JAX,L 28-31,,,,
27,2005,2005-11-27,11,24.064,TEN,,SFO,W 33-22,,,,
28,2005,2005-12-04,12,24.071,TEN,@,IND,L 3-35,*,,,
29,2005,2005-12-11,13,24.078,TEN,,HOU,W 13-10,,,,
30,2005,2005-12-18,14,24.085,TEN,,SEA,L 24-28,,,,
31,2005,2005-12-24,15,24.091,TEN,@,MIA,L 10-24,,,,
32,2005,2006-01-01,16,24.099,TEN,@,JAX,L 13-40,,,,
33,2006,2006-10-01,4,25.007,TEN,,DAL,L 14-45,,,,
34,2006,2006-10-08,5,25.014,TEN,@,IND,L 13-14,,,,
35,2006,2006-10-15,6,25.021,TEN,@,WAS,W 25-22,*,,,
36,2006,2006-10-29,7,25.035,TEN,,HOU,W 28-22,*,0.5,,
37,2007,2007-09-09,1,25.350,TEN,@,JAX,W 13-10,*,1.0,,
38,2007,2007-09-16,2,25.357,TEN,,IND,L 20-22,*,,,
39,2007,2007-09-24,3,26.000,TEN,@,NOR,W 31-14,*,,,
40,2007,2007-10-07,4,26.013,TEN,,ATL,W 20-13,*,1.0,,
41,2007,2007-10-14,5,26.020,TEN,@,TAM,L 10-13,*,,,
42,2007,2007-10-21,6,26.027,TEN,@,HOU,W 38-36,*,,,
43,2007,2007-10-28,7,26.034,TEN,,OAK,W 13-9,*,1.0,,
44,2007,2007-11-04,8,26.041,TEN,,CAR,W 20-7,*,,,
45,2007,2007-11-11,9,26.048,TEN,,JAX,L 13-28,*,1.0,,
46,2007,2007-11-19,10,26.056,TEN,@,DEN,L 20-34,*,,,
47,2007,2007-11-25,11,26.062,TEN,@,CIN,L 6-35,*,,,
48,2007,2007-12-02,12,26.069,TEN,,HOU,W 28-20,*,1.0,,
49,2007,2007-12-09,13,26.076,TEN,,SDG,L 17-23,*,,,
50,2007,2007-12-16,14,26.083,TEN,@,KAN,W 26-17,*,,,
51,2007,2007-12-23,15,26.090,TEN,,NYJ,W 10-6,*,1.0,,
52,2007,2007-12-30,16,26.097,TEN,@,IND,W 16-10,*,2.0,,
53,2008,2008-09-07,1,26.349,CIN,@,BAL,L 10-17,,0.0,1,0
54,2008,2008-09-14,2,26.356,CIN,,TEN,L 7-24,,1.0,2,2
55,2008,2008-09-21,3,26.363,CIN,@,NYG,L 23-26,*,0.0,1,0
56,2008,2008-09-28,4,27.004,CIN,,CLE,L 12-20,*,0.0,1,0
57,2008,2008-10-05,5,27.011,CIN,@,DAL,L 22-31,*,0.0,1,0
58,2008,2008-10-12,6,27.018,CIN,@,NYJ,L 14-26,*,1.0,2,1
59,2008,2008-10-19,7,27.025,CIN,,PIT,L 10-38,*,0.0,2,1
60,2008,2008-10-26,8,27.032,CIN,@,HOU,L 6-35,*,0.0,4,0
61,2008,2008-11-02,9,27.039,CIN,,JAX,W 21-19,*,0.0,1,1
62,2008,2008-12-14,14,27.081,CIN,,WAS,W 20-13,,0.0,1,0
63,2008,2008-12-21,15,27.088,CIN,@,CLE,W 14-0,,0.0,2,0
64,2008,2008-12-28,16,27.095,CIN,,KAN,W 16-6,*,1.0,1,2
65,2009,2009-09-13,1,27.354,CIN,,DEN,L 7-12,*,2.0,3,1
66,2009,2009-09-20,2,27.361,CIN,@,GNB,W 31-24,*,5.0,6,0
67,2009,2009-09-27,3,28.003,CIN,,PIT,W 23-20,*,0.0,2,0
68,2009,2009-10-04,4,28.010,CIN,@,CLE,W 23-20,*,1.0,5,0
69,2009,2009-10-11,5,28.017,CIN,@,BAL,W 17-14,*,0.0,2,0
70,2009,2009-10-18,6,28.024,CIN,,HOU,L 17-28,*,0.0,0,0
71,2010,2010-09-12,1,28.353,CIN,@,NWE,L 24-38,*,0.0,1,1
72,2010,2010-09-19,2,28.360,CIN,,BAL,W 15-10,*,0.0,1,0
73,2010,2010-10-03,4,29.009,CIN,@,CLE,L 20-23,*,0.0,1,0
74,2010,2010-10-10,5,29.016,CIN,,TAM,L 21-24,,,,
