ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1964,1964-09-13,1,22.211,CLE,@,WAS,W 27-13,0,0,,0,0,0,,0,0,0,,0,2,17,8.50,0,0,0
2,1964,1964-09-20,2,22.218,CLE,,STL,T 33-33,0,0,,0,0,0,,0,2,93,46.50,0,1,16,16.00,0,0,0
3,1964,1964-09-27,3,22.225,CLE,@,PHI,W 28-20,0,0,,0,0,0,,0,1,31,31.00,0,2,52,26.00,0,0,0
4,1964,1964-10-10,5,22.238,CLE,,PIT,L 7-23,0,0,,0,0,0,,0,2,53,26.50,0,0,0,,0,0,0
5,1964,1964-10-18,6,22.246,CLE,@,DAL,W 20-16,0,0,,0,0,0,,0,2,40,20.00,0,1,3,3.00,0,0,0
6,1964,1964-10-25,7,22.253,CLE,,NYG,W 42-20,0,0,,0,0,0,,0,1,32,32.00,0,0,0,,0,0,0
7,1964,1964-11-01,8,22.260,CLE,@,PIT,W 30-17,0,0,,0,0,0,,0,3,59,19.67,0,1,14,14.00,0,0,0
8,1964,1964-11-08,9,22.267,CLE,,WAS,W 34-24,0,0,,0,0,0,,0,4,114,28.50,0,2,8,4.00,0,0,0
9,1964,1964-11-15,10,22.274,CLE,,DET,W 37-21,0,0,,0,0,0,,0,1,30,30.00,0,1,22,22.00,0,0,0
10,1964,1964-11-22,11,22.281,CLE,@,GNB,L 21-28,0,0,,0,0,0,,0,2,40,20.00,0,0,0,,0,0,0
11,1964,1964-11-29,12,22.288,CLE,,PHI,W 38-24,0,0,,0,0,0,,0,3,71,23.67,0,0,0,,0,0,0
12,1964,1964-12-06,13,22.295,CLE,@,STL,L 19-28,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
13,1964,1964-12-12,14,22.301,CLE,@,NYG,W 52-20,1,24,24.00,1,0,0,,0,2,79,39.50,0,0,22,,0,1,6
14,1965,1965-09-19,1,23.216,CLE,@,WAS,W 17-7,2,91,45.50,1,0,0,,0,0,0,,0,2,9,4.50,0,1,6
15,1965,1965-09-26,2,23.223,CLE,,STL,L 13-49,2,23,11.50,0,0,0,,0,3,69,23.00,0,1,14,14.00,0,0,0
16,1965,1965-10-03,3,23.230,CLE,@,PHI,W 35-17,2,13,6.50,0,0,0,,0,2,47,23.50,0,2,15,7.50,0,0,0
17,1965,1965-10-09,4,23.236,CLE,,PIT,W 24-19,1,25,25.00,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
18,1965,1965-10-17,5,23.244,CLE,,DAL,W 23-17,2,73,36.50,1,0,0,,0,0,0,,0,1,3,3.00,0,1,6
19,1965,1965-10-24,6,23.251,CLE,@,NYG,W 38-14,3,51,17.00,2,0,0,,0,1,22,22.00,0,0,0,,0,2,12
20,1965,1965-10-31,7,23.258,CLE,,MIN,L 17-27,0,0,,0,0,0,,0,2,42,21.00,0,2,6,3.00,0,0,0
21,1965,1965-11-07,8,23.265,CLE,,PHI,W 38-34,1,11,11.00,0,1,10,10.00,0,2,120,60.00,0,1,7,7.00,0,0,0
22,1965,1965-11-14,9,23.272,CLE,,NYG,W 34-21,1,9,9.00,0,1,14,14.00,0,0,0,,0,0,0,,0,0,0
23,1965,1965-11-21,10,23.279,CLE,@,DAL,W 24-17,1,7,7.00,0,0,0,,0,2,50,25.00,0,0,0,,0,0,0
24,1965,1965-11-28,11,23.286,CLE,@,PIT,W 42-21,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
25,1965,1965-12-05,12,23.293,CLE,,WAS,W 24-16,1,11,11.00,0,0,0,,0,0,0,,0,3,19,6.33,0,0,0
26,1965,1965-12-12,13,23.300,CLE,@,RAM,L 7-42,0,0,,0,1,6,6.00,0,4,102,25.50,0,3,38,12.67,0,0,0
27,1965,1965-12-19,14,23.307,CLE,@,STL,W 27-24,0,0,,0,0,0,,0,0,0,,0,2,51,25.50,0,0,0
28,1966,1966-09-11,1,24.208,CLE,@,WAS,W 38-14,0,0,,0,0,0,,0,1,21,21.00,0,1,0,0.00,0,0,0
29,1966,1966-09-25,3,24.222,CLE,,STL,L 28-34,0,0,,0,0,0,,0,2,35,17.50,0,0,0,,0,0,0
30,1966,1966-10-08,5,24.235,CLE,,PIT,W 41-10,0,0,,0,0,0,,0,2,76,38.00,0,1,8,8.00,0,0,0
31,1966,1966-10-23,6,24.250,CLE,,DAL,W 30-21,0,0,,0,0,0,,0,1,23,23.00,0,1,1,1.00,0,0,0
32,1966,1966-10-30,7,24.257,CLE,@,ATL,W 49-17,0,0,,0,0,0,,0,0,0,,0,2,0,0.00,0,0,0
33,1966,1966-11-06,8,24.264,CLE,@,PIT,L 6-16,1,9,9.00,0,0,0,,0,4,99,24.75,0,0,0,,0,0,0
34,1966,1966-11-13,9,24.271,CLE,,PHI,W 27-7,1,10,10.00,0,0,0,,0,1,13,13.00,0,1,0,0.00,0,0,0
35,1966,1966-11-20,10,24.278,CLE,,WAS,W 14-3,0,0,,0,0,0,,0,0,0,,0,2,4,2.00,0,0,0
36,1966,1966-11-24,11,24.282,CLE,@,DAL,L 14-26,0,0,,0,0,0,,0,3,58,19.33,0,0,0,,0,0,0
37,1966,1966-12-04,12,24.292,CLE,,NYG,W 49-40,0,0,,0,0,0,,0,5,109,21.80,0,1,-1,-1.00,0,0,0
38,1966,1966-12-11,13,24.299,CLE,@,PHI,L 21-33,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
39,1966,1966-12-17,14,24.305,CLE,@,STL,W 38-10,0,0,,0,0,0,,0,0,0,,0,2,30,15.00,0,0,0
40,1967,1967-09-17,1,25.214,NOR,,RAM,L 13-27,2,19,9.50,0,0,0,,0,0,0,,0,1,7,7.00,0,0,0
41,1967,1967-09-24,2,25.221,NOR,,WAS,L 10-30,2,42,21.00,1,0,0,,0,0,0,,0,1,4,4.00,0,1,6
42,1967,1967-10-01,3,25.228,NOR,,CLE,L 7-42,1,12,12.00,0,0,0,,0,3,66,22.00,0,1,2,2.00,0,0,0
43,1967,1967-10-08,4,25.235,NOR,@,NYG,L 21-27,0,0,,0,0,0,,0,1,15,15.00,0,0,0,,0,0,0
44,1967,1967-10-15,5,25.242,NOR,@,DAL,L 10-14,1,9,9.00,0,0,0,,0,2,40,20.00,0,3,12,4.00,0,0,0
