ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2017,2017-09-10,1,23.106,BAL,@,CIN,W 20-0,,0,0,0,,0,0.0%,,0,0,0.0,1,0
2,2017,2017-09-17,2,23.113,BAL,,CLE,W 24-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
3,2017,2017-09-24,3,23.120,BAL,@,JAX,L 7-44,,0,0,0,,0,0.0%,,0,0,0.0,0,0
4,2017,2017-10-01,4,23.127,BAL,,PIT,L 9-26,,0,0,0,,0,0.0%,,0,0,0.0,0,0
5,2017,2017-10-08,5,23.134,BAL,@,OAK,W 30-17,,0,0,0,,0,0.0%,,0,0,0.0,0,0
6,2017,2017-10-15,6,23.141,BAL,,CHI,L 24-27,,0,0,0,,0,0.0%,,0,0,0.0,2,1
7,2017,2017-10-22,7,23.148,BAL,@,MIN,L 16-24,,0,0,0,,0,0.0%,,0,0,0.0,0,0
8,2017,2017-10-26,8,23.152,BAL,,MIA,W 40-0,,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0
9,2017,2017-11-05,9,23.162,BAL,@,TEN,L 20-23,,0,0,0,,0,0.0%,,0,0,0.0,0,0
10,2017,2017-11-19,10,23.176,BAL,@,GNB,W 23-0,,0,0,0,,0,0.0%,,0,0,0.0,0,0
11,2017,2017-11-27,11,23.184,BAL,,HOU,W 23-16,,0,0,0,,0,0.0%,,0,0,0.0,0,0
12,2017,2017-12-03,12,23.190,BAL,,DET,W 44-20,,1,1,3,3.00,1,100.0%,3.00,1,6,0.0,0,1
13,2017,2017-12-10,13,23.197,BAL,@,PIT,L 38-39,,1,1,6,6.00,1,100.0%,6.00,1,6,0.0,0,0
14,2017,2017-12-17,14,23.204,BAL,@,CLE,W 27-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
15,2017,2017-12-23,15,23.210,BAL,,IND,W 23-16,,0,0,0,,0,0.0%,,0,0,0.0,0,0
16,2017,2017-12-31,16,23.218,BAL,,CIN,L 27-31,,1,1,2,2.00,0,100.0%,2.00,0,0,0.0,0,0
17,2018,2018-09-09,1,24.105,BAL,,BUF,W 47-3,,0,0,0,,0,0.0%,,0,0,0.0,1,0
18,2018,2018-09-13,2,24.109,BAL,@,CIN,L 23-34,,0,0,0,,0,0.0%,,0,0,0.0,1,0
19,2018,2018-09-23,3,24.119,BAL,,DEN,W 27-14,,0,0,0,,0,0.0%,,0,0,0.0,0,1
