ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-14,1,23.079,PHI,@,ATL,L 24-26,,0,0,0.0,0,0,0,0,0
2,2015,2015-09-20,2,23.085,PHI,,DAL,L 10-20,,0,0,1.0,7,0,0,0,0
3,2015,2015-09-27,3,23.092,PHI,@,NYJ,W 24-17,*,0,0,0.0,9,1,1,0,0
4,2015,2015-10-04,4,23.099,PHI,@,WAS,L 20-23,,0,0,0.0,3,3,0,0,0
5,2015,2015-10-11,5,23.106,PHI,,NOR,W 39-17,*,0,0,0.0,2,2,0,0,0
6,2015,2015-10-19,6,23.114,PHI,,NYG,W 27-7,*,0,0,0.0,10,0,0,0,0
7,2015,2015-10-25,7,23.120,PHI,@,CAR,L 16-27,*,0,0,0.0,6,0,0,0,0
8,2015,2015-11-08,8,23.134,PHI,@,DAL,W 33-27,*,1,6,0.0,5,1,1,67,1
9,2016,2016-09-11,1,24.076,PHI,,CLE,W 29-10,*,0,0,0.0,4,0,0,0,0
10,2016,2016-09-19,2,24.084,PHI,@,CHI,W 29-14,*,0,0,0.0,1,0,0,0,0
11,2016,2016-09-25,3,24.090,PHI,,PIT,W 34-3,*,0,0,0.0,2,1,0,0,0
12,2016,2016-10-09,4,24.104,PHI,@,DET,L 23-24,*,0,0,0.0,2,3,0,0,0
13,2016,2016-10-16,5,24.111,PHI,@,WAS,L 20-27,*,0,0,0.0,3,5,0,0,0
14,2016,2016-10-23,6,24.118,PHI,,MIN,W 21-10,*,0,0,1.0,8,3,0,0,0
15,2016,2016-10-30,7,24.125,PHI,@,DAL,L 23-29,*,0,0,0.0,4,2,1,0,0
16,2016,2016-11-06,8,24.132,PHI,@,NYG,L 23-28,*,0,0,0.0,5,2,1,3,0
17,2016,2016-11-13,9,24.139,PHI,,ATL,W 24-15,*,0,0,0.0,2,1,0,0,0
18,2016,2016-11-20,10,24.146,PHI,@,SEA,L 15-26,*,0,0,0.0,4,2,0,0,0
19,2016,2016-11-28,11,24.154,PHI,,GNB,L 13-27,*,0,0,0.0,7,2,0,0,0
20,2016,2016-12-04,12,24.160,PHI,@,CIN,L 14-32,*,0,0,0.0,2,1,0,0,0
21,2016,2016-12-11,13,24.167,PHI,,WAS,L 22-27,*,0,0,0.0,2,1,0,0,0
22,2016,2016-12-18,14,24.174,PHI,@,BAL,L 26-27,*,0,0,0.0,3,2,1,34,0
23,2016,2016-12-22,15,24.178,PHI,,NYG,W 24-19,*,0,0,0.0,4,3,0,0,0
24,2016,2017-01-01,16,24.188,PHI,,DAL,W 27-13,*,0,0,0.0,5,0,2,4,0
25,2017,2017-09-10,1,25.075,PHI,@,WAS,W 30-17,*,0,0,0.0,5,2,0,0,0
26,2017,2017-09-17,2,25.082,PHI,@,KAN,L 20-27,*,0,0,0.0,1,2,0,0,0
27,2017,2017-09-24,3,25.089,PHI,,NYG,W 27-24,*,0,0,0.0,0,1,0,0,0
28,2017,2017-10-01,4,25.096,PHI,@,LAC,W 26-24,*,0,0,0.0,8,1,0,0,0
29,2017,2017-10-08,5,25.103,PHI,,ARI,W 34-7,*,0,0,0.0,3,1,0,0,0
30,2017,2017-10-12,6,25.107,PHI,@,CAR,W 28-23,*,0,0,0.0,2,2,0,0,0
31,2017,2017-10-23,7,25.118,PHI,,WAS,W 34-24,*,0,0,0.0,0,0,0,0,0
32,2018,2018-09-06,1,26.071,PHI,,ATL,W 18-12,*,0,0,1.5,5,2,0,0,0
33,2018,2018-09-16,2,26.081,PHI,@,TAM,L 21-27,*,0,0,0.0,6,3,0,0,0
34,2018,2018-09-23,3,26.088,PHI,,IND,W 20-16,*,0,0,0.0,8,0,0,0,0
