ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1983,1983-09-18,3,22.002,KAN,@,WAS,L 12-27
2,1983,1983-09-25,4,22.009,KAN,@,MIA,L 6-14
3,1983,1983-10-02,5,22.016,KAN,,STL,W 38-14
4,1983,1983-10-09,6,22.023,KAN,@,RAI,L 20-21
5,1983,1983-10-16,7,22.030,KAN,,NYG,W 38-17
6,1983,1983-11-27,13,22.072,KAN,@,SEA,L 48-51
7,1983,1983-12-11,15,22.086,KAN,@,SDG,L 38-41
8,1983,1983-12-18,16,22.093,KAN,,DEN,W 48-17
9,1984,1984-09-16,3,23.000,IND,,STL,L 33-34
10,1984,1984-09-23,4,23.007,IND,@,MIA,L 7-44
11,1984,1984-09-30,5,23.014,IND,,BUF,W 31-17
12,1984,1984-10-07,6,23.021,IND,,WAS,L 7-35
13,1984,1984-10-14,7,23.028,IND,@,PHI,L 7-16
14,1984,1984-10-21,8,23.035,IND,,PIT,W 17-16
15,1984,1984-10-28,9,23.042,IND,@,DAL,L 3-22
16,1984,1984-11-04,10,23.049,IND,,SDG,L 10-38
17,1984,1984-11-11,11,23.056,IND,@,NYJ,W 9-5
