ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.304,SDG,,NYJ,L 29-41,1,4,0
2,1983,1983-09-12,2,22.312,SDG,@,KAN,W 17-14,,,
3,1983,1983-09-18,3,22.318,SDG,@,SEA,L 31-34,,,
4,1983,1983-09-25,4,22.325,SDG,,CLE,L 24-30,1,0,0
5,1983,1983-10-02,5,22.332,SDG,@,NYG,W 41-34,,,
6,1983,1983-10-09,6,22.339,SDG,,SEA,W 28-21,,,
7,1983,1983-10-16,7,22.346,SDG,@,NWE,L 21-37,,,
8,1983,1983-10-23,8,22.353,SDG,@,DEN,L 6-14,,,
9,1983,1983-10-31,9,22.361,SDG,,WAS,L 24-27,1,0,0
10,1983,1983-11-06,10,23.002,SDG,@,PIT,L 3-26,1,0,0
11,1983,1983-11-13,11,23.009,SDG,,DAL,W 24-23,,,
12,1983,1983-11-20,12,23.016,SDG,@,STL,L 14-44,,,
13,1983,1983-11-27,13,23.023,SDG,,DEN,W 31-7,2,18,0
14,1983,1983-12-01,14,23.027,SDG,,RAI,L 10-42,1,33,0
15,1983,1983-12-11,15,23.037,SDG,,KAN,W 41-38,,,
16,1983,1983-12-18,16,23.044,SDG,@,RAI,L 14-30,,,
17,1984,1984-09-02,1,23.303,SDG,@,MIN,W 42-13,,,
18,1984,1984-09-09,2,23.310,SDG,@,SEA,L 17-31,,,
19,1984,1984-09-16,3,23.317,SDG,,HOU,W 31-14,,,
20,1984,1984-09-24,4,23.325,SDG,@,RAI,L 30-33,,,
21,1984,1984-09-30,5,23.331,SDG,,DET,W 27-24,,,
22,1984,1984-10-07,6,23.338,SDG,@,GNB,W 34-28,,,
23,1984,1984-10-14,7,23.345,SDG,@,KAN,L 13-31,,,
24,1984,1984-11-11,11,24.007,SDG,,DEN,L 13-16,,,
25,1985,1985-09-08,1,24.308,SDG,@,BUF,W 14-9,,,
26,1985,1985-09-15,2,24.315,SDG,,SEA,L 35-49,,,
27,1985,1985-09-22,3,24.322,SDG,@,CIN,W 44-41,2,31,0
28,1985,1985-09-29,4,24.329,SDG,,CLE,L 7-21,,,
29,1985,1985-10-06,5,24.336,SDG,@,SEA,L 21-26,,,
30,1985,1985-10-13,6,24.343,SDG,,KAN,W 31-20,,,
31,1985,1985-10-20,7,24.350,SDG,@,MIN,L 17-21,,,
32,1985,1985-10-28,8,24.358,SDG,@,RAI,L 21-34,,,
33,1985,1985-11-03,9,24.364,SDG,,DEN,W 30-10,,,
34,1985,1985-11-10,10,25.006,SDG,,RAI,W 40-34,1,0,0
35,1985,1985-11-17,11,25.013,SDG,@,DEN,L 24-30,,,
36,1985,1985-11-24,12,25.020,SDG,@,HOU,L 35-37,,,
37,1985,1985-12-01,13,25.027,SDG,,BUF,W 40-7,,,
38,1985,1985-12-08,14,25.034,SDG,,PIT,W 54-44,,,
39,1985,1985-12-15,15,25.041,SDG,,PHI,W 20-14,2,40,0
40,1985,1985-12-22,16,25.048,SDG,@,KAN,L 34-38,,,
41,1986,1986-09-07,1,25.307,SDG,,MIA,W 50-28,,,
42,1986,1986-09-14,2,25.314,SDG,@,NYG,L 7-20,,,
43,1987,1987-09-13,1,26.313,SDG,@,KAN,L 13-20,,,
44,1987,1987-09-20,2,26.320,SDG,,STL,W 28-24,,,
45,1987,1987-10-25,6,26.355,SDG,,KAN,W 42-21,,,
46,1987,1987-11-01,7,26.362,SDG,,CLE,W 27-24,,,
47,1987,1987-11-08,8,27.004,SDG,@,IND,W 16-13,,,
48,1987,1987-11-15,9,27.011,SDG,,RAI,W 16-14,,,
49,1987,1987-11-22,10,27.018,SDG,@,SEA,L 3-34,,,
50,1987,1987-11-29,11,27.025,SDG,,DEN,L 17-31,,,
51,1987,1987-12-06,12,27.032,SDG,@,HOU,L 18-33,,,
52,1987,1987-12-13,13,27.039,SDG,,PIT,L 16-20,,,
53,1987,1987-12-20,14,27.046,SDG,,IND,L 7-20,,,
54,1987,1987-12-27,15,27.053,SDG,@,DEN,L 0-24,,,
