ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1981,1981-09-06,1,22.212,DAL,@,WAS,W 26-10,0,0,,0,,,,,,,,,0,0,,0,,
2,1981,1981-09-13,2,22.219,DAL,,STL,W 30-17,0,0,,0,,,,,,,,,0,0,,0,,
3,1981,1981-09-27,4,22.233,DAL,,NYG,W 18-10,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1981,1981-10-04,5,22.240,DAL,@,STL,L 17-20,0,0,,0,,,,,,,,,0,0,,0,,
5,1981,1981-10-11,6,22.247,DAL,@,SFO,L 14-45,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1981,1981-10-18,7,22.254,DAL,,RAM,W 29-17,0,0,,0,,,,,,,,,0,0,,0,,
7,1981,1981-10-25,8,22.261,DAL,,MIA,W 28-27,0,0,,0,,,,,,,,,0,0,,0,,
8,1981,1981-11-09,10,22.276,DAL,,BUF,W 27-14,0,0,,0,,,,,,,,,0,0,,0,,
9,1981,1981-11-22,12,22.289,DAL,,WAS,W 24-10,0,0,,0,0,0,,0,0,0,,0,1,3,3.00,0,0,0
10,1981,1981-12-06,14,22.303,DAL,@,BAL,W 37-13,0,0,,0,,,,,,,,,0,0,,0,,
11,1981,1981-12-19,16,22.316,DAL,@,NYG,L 10-13,0,0,,0,,,,,,,,,0,0,,0,,
12,1982,1982-09-13,1,23.219,DAL,,PIT,L 28-36,1,12,12.00,0,0,0,,0,4,63,15.75,0,0,0,,0,0,0
13,1982,1982-11-21,3,23.288,DAL,,TAM,W 14-9,0,0,,0,,,,,0,0,,0,0,0,,0,,
14,1982,1982-11-25,4,23.292,DAL,,CLE,W 31-14,0,0,,0,,,,,0,0,,0,0,0,,0,,
15,1982,1982-12-05,5,23.302,DAL,@,WAS,W 24-10,0,0,,0,0,0,,0,1,31,31.00,0,0,0,,0,0,0
16,1982,1982-12-13,6,23.310,DAL,@,HOU,W 37-7,1,11,11.00,0,0,0,,0,1,21,21.00,0,1,14,14.00,0,0,0
17,1982,1982-12-19,7,23.316,DAL,,NOR,W 21-7,0,0,,0,0,0,,0,2,36,18.00,0,0,0,,0,0,0
18,1983,1983-09-11,2,24.217,DAL,@,STL,W 34-17,1,47,47.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1983,1983-09-18,3,24.224,DAL,,NYG,W 28-13,6,88,14.67,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0
20,1983,1983-09-25,4,24.231,DAL,,NOR,W 21-20,2,41,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1983,1983-10-02,5,24.238,DAL,@,MIN,W 37-24,0,0,,0,,,,,,,,,0,0,,0,,
22,1983,1983-10-09,6,24.245,DAL,,TAM,W 27-24,0,0,,0,,,,,,,,,0,0,,0,,
23,1983,1983-10-16,7,24.252,DAL,,PHI,W 37-7,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
24,1983,1983-10-23,8,24.259,DAL,,RAI,L 38-40,3,51,17.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
25,1983,1983-11-06,10,24.273,DAL,@,PHI,W 27-20,0,0,,0,,,,,,,,,0,0,,0,,
26,1983,1983-11-24,13,24.291,DAL,,STL,W 35-17,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1983,1983-12-04,14,24.301,DAL,@,SEA,W 35-10,1,35,35.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
28,1983,1983-12-19,16,24.316,DAL,@,SFO,L 17-42,2,52,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1984,1984-09-03,1,25.210,DAL,@,RAM,W 20-13,9,137,15.22,0,0,0,,0,0,0,,0,0,0,,0,0,0
