ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1979,1979-09-02,1,23.083,SFO,@,MIN,L 22-28,,,,,,,,,,,,,,,,,,
2,1979,1979-09-09,2,23.090,SFO,,DAL,L 13-21,,,,,,,,,,,,,,,,,,
3,1979,1979-09-16,3,23.097,SFO,@,RAM,L 24-27,,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,0,0,,0,0,0
4,1979,1979-09-23,4,23.104,SFO,,NOR,L 21-30,,,,,,,,,,,,,,,,,,
5,1979,1979-09-30,5,23.111,SFO,@,SDG,L 9-31,,,,,,,,,,,,,,,,,,
6,1979,1979-10-07,6,23.118,SFO,,SEA,L 24-35,,,,,,,,,,,,,,,,,,
7,1979,1979-10-14,7,23.125,SFO,@,NYG,L 16-32,,,,,,,,,,,,,,,,,,
8,1979,1979-10-21,8,23.132,SFO,,ATL,W 20-15,,1,1,100.00,-8,0,0,79.2,0,0,-8.00,-8.00,0,0,,0,0,0
9,1979,1979-10-28,9,23.139,SFO,,CHI,L 27-28,,,,,,,,,,,,,,,,,,
10,1979,1979-11-04,10,23.146,SFO,@,OAK,L 10-23,,,,,,,,,,,,,,,,,,
11,1979,1979-11-11,11,23.153,SFO,@,NOR,L 20-31,,,,,,,,,,,,,,,,,,
12,1979,1979-11-18,12,23.160,SFO,,DEN,L 28-38,,3,5,60.00,30,1,0,116.7,0,0,6.00,10.00,0,0,,0,0,0
13,1979,1979-11-25,13,23.167,SFO,,RAM,L 20-26,,,,,,,,,,,,,,,,,,
14,1979,1979-12-02,14,23.174,SFO,@,STL,L 10-13,*,5,12,41.67,36,0,0,49.3,0,0,3.00,3.00,3,22,7.33,0,0,0
15,1979,1979-12-09,15,23.181,SFO,,TAM,W 23-7,,3,4,75.00,30,0,0,95.8,0,0,7.50,7.50,0,0,,0,0,0
16,1979,1979-12-16,16,23.188,SFO,@,ATL,L 21-31,,,,,,,,,,,,,,,,,,
17,1980,1980-09-07,1,24.088,SFO,@,NOR,W 26-23,,,,,,,,,,,,,,,,,,
18,1980,1980-09-14,2,24.095,SFO,,STL,W 24-21,,,,,,,,,,,,,,,,,,
19,1980,1980-09-21,3,24.102,SFO,@,NYJ,W 37-27,,4,6,66.67,60,2,0,138.9,0,0,10.00,16.67,1,5,5.00,1,1,6
20,1980,1980-09-28,4,24.109,SFO,,ATL,L 17-20,,0,0,,0,0,0,,0,0,,,1,2,2.00,0,0,0
21,1980,1980-10-05,5,24.116,SFO,@,RAM,L 26-48,,21,33,63.64,253,2,1,94.6,0,0,7.67,7.52,1,11,11.00,0,0,0
22,1980,1980-10-19,7,24.130,SFO,,RAM,L 17-31,*,21,37,56.76,252,2,2,73.3,0,0,6.81,5.46,4,9,2.25,0,0,0
23,1980,1980-10-26,8,24.137,SFO,,TAM,L 23-24,*,24,31,77.42,200,1,1,90.8,0,0,6.45,5.65,3,13,4.33,0,0,0
24,1980,1980-11-02,9,24.144,SFO,@,DET,L 13-17,*,6,11,54.55,51,0,0,66.9,0,0,4.64,4.64,1,-8,-8.00,0,0,0
25,1980,1980-11-09,10,24.151,SFO,@,GNB,L 16-23,,,,,,,,,,,,,,,,,,
26,1980,1980-11-16,11,24.158,SFO,@,MIA,L 13-17,,3,4,75.00,35,0,0,101.0,0,0,8.75,8.75,1,2,2.00,0,0,0
27,1980,1980-11-23,12,24.165,SFO,,NYG,W 12-0,,9,15,60.00,151,1,2,76.7,0,0,10.07,5.40,6,-6,-1.00,0,0,0
28,1980,1980-11-30,13,24.172,SFO,,NWE,W 21-17,*,14,23,60.87,123,3,1,96.6,0,0,5.35,6.00,4,4,1.00,0,0,0
29,1980,1980-12-07,14,24.179,SFO,,NOR,W 38-35,*,24,36,66.67,285,2,0,109.1,0,0,7.92,9.03,4,13,3.25,1,1,6
30,1980,1980-12-14,15,24.186,SFO,@,ATL,L 10-35,*,25,41,60.98,222,1,2,63.3,0,0,5.41,3.71,6,32,5.33,0,0,0
31,1980,1980-12-21,16,24.193,SFO,,BUF,L 13-18,*,25,36,69.44,163,1,0,88.1,0,0,4.53,5.08,0,0,,0,0,0
32,1981,1981-09-06,1,25.087,SFO,@,DET,L 17-24,*,18,28,64.29,195,1,1,81.7,4,19,6.96,6.07,2,4,2.00,0,0,0
33,1981,1981-09-13,2,25.094,SFO,,CHI,W 28-17,*,20,32,62.50,287,3,0,122.8,0,0,8.97,10.84,0,0,,0,0,0
34,1981,1981-09-20,3,25.101,SFO,@,ATL,L 17-34,*,24,34,70.59,274,2,2,89.6,1,1,8.06,6.59,0,0,,0,0,0
35,1981,1981-09-27,4,25.108,SFO,,NOR,W 21-14,*,16,22,72.73,175,1,1,92.0,1,7,7.95,6.82,3,17,5.67,0,0,0
36,1981,1981-10-04,5,25.115,SFO,@,WAS,W 30-17,*,15,28,53.57,193,0,1,60.6,2,25,6.89,5.29,0,0,,0,0,0
37,1981,1981-10-11,6,25.122,SFO,,DAL,W 45-14,*,19,29,65.52,279,2,0,119.8,0,0,9.62,11.00,1,2,2.00,0,0,0
38,1981,1981-10-18,7,25.129,SFO,@,GNB,W 13-3,*,23,32,71.88,220,0,0,90.6,1,9,6.88,6.88,1,2,2.00,0,0,0
39,1981,1981-10-25,8,25.136,SFO,,RAM,W 20-17,*,18,32,56.25,287,2,0,107.2,3,22,8.97,10.22,2,3,1.50,0,0,0
40,1981,1981-11-01,9,25.143,SFO,@,PIT,W 17-14,*,22,37,59.46,205,1,2,61.2,1,10,5.54,3.65,4,12,3.00,0,0,0
41,1981,1981-11-08,10,25.150,SFO,,ATL,W 17-14,*,16,30,53.33,223,2,1,85.8,2,18,7.43,7.27,2,1,0.50,0,0,0
42,1981,1981-11-15,11,25.157,SFO,,CLE,L 12-15,*,24,42,57.14,213,0,2,51.0,3,26,5.07,2.93,2,5,2.50,0,0,0
43,1981,1981-11-22,12,25.164,SFO,@,RAM,W 33-31,*,19,30,63.33,283,0,1,80.3,3,24,9.43,7.93,1,-1,-1.00,0,0,0
44,1981,1981-11-29,13,25.171,SFO,,NYG,W 17-10,*,27,39,69.23,234,0,0,84.8,3,20,6.00,6.00,2,24,12.00,1,1,6
45,1981,1981-12-06,14,25.178,SFO,@,CIN,W 21-3,*,23,36,63.89,187,2,1,83.9,1,8,5.19,5.06,2,14,7.00,1,1,6
46,1981,1981-12-13,15,25.185,SFO,,HOU,W 28-6,*,18,26,69.23,204,1,0,105.3,1,4,7.85,8.62,2,2,1.00,0,0,0
47,1981,1981-12-20,16,25.192,SFO,@,NOR,W 21-17,*,9,11,81.82,106,2,0,146.4,0,0,9.64,13.27,1,10,10.00,0,0,0
48,1982,1982-09-12,1,26.093,SFO,,RAI,L 17-23,*,21,41,51.22,244,2,1,75.7,5,52,5.95,5.83,2,5,2.50,0,0,0
49,1982,1982-09-19,2,26.100,SFO,@,DEN,L 21-24,*,26,37,70.27,336,2,2,94.0,1,11,9.08,7.73,3,0,0.00,0,0,0
50,1982,1982-11-21,3,26.163,SFO,@,STL,W 31-20,*,26,39,66.67,408,3,1,116.2,4,37,10.46,10.85,4,6,1.50,0,0,0
51,1982,1982-11-28,4,26.170,SFO,,NOR,L 20-23,*,27,42,64.29,334,2,1,94.7,2,13,7.95,7.83,3,17,5.67,0,0,0
52,1982,1982-12-02,5,26.174,SFO,@,RAM,W 30-24,*,26,37,70.27,305,2,0,113.0,3,24,8.24,9.32,5,-7,-1.40,0,0,0
53,1982,1982-12-11,6,26.183,SFO,,SDG,L 37-41,*,31,46,67.39,356,3,2,94.1,0,0,7.74,7.09,3,16,5.33,1,1,6
54,1982,1982-12-19,7,26.191,SFO,,ATL,L 7-17,*,16,31,51.61,177,1,1,66.2,2,13,5.71,4.90,5,19,3.80,0,0,0
55,1982,1982-12-26,8,26.198,SFO,@,KAN,W 26-13,*,20,35,57.14,253,0,2,56.0,3,16,7.23,4.66,4,41,10.25,0,0,0
56,1982,1983-01-02,9,26.205,SFO,,RAM,L 20-21,*,20,38,52.63,200,2,1,74.5,0,0,5.26,5.13,1,21,21.00,0,0,0
57,1983,1983-09-03,1,27.084,SFO,,PHI,L 17-22,*,10,20,50.00,118,0,1,47.5,1,9,5.90,3.65,2,10,5.00,0,0,0
58,1983,1983-09-08,2,27.089,SFO,@,MIN,W 48-17,*,17,24,70.83,230,4,0,140.6,3,14,9.58,12.92,2,8,4.00,0,0,0
59,1983,1983-09-18,3,27.099,SFO,@,STL,W 42-27,*,20,32,62.50,341,3,1,116.8,1,5,10.66,11.13,2,13,6.50,0,0,0
60,1983,1983-09-25,4,27.106,SFO,,ATL,W 24-20,*,27,32,84.38,261,3,2,105.9,0,0,8.16,7.22,4,19,4.75,0,0,0
61,1983,1983-10-02,5,27.113,SFO,@,NWE,W 33-13,*,25,38,65.79,288,2,0,106.0,5,36,7.58,8.63,5,41,8.20,0,0,0
62,1983,1983-10-09,6,27.120,SFO,,RAM,L 7-10,*,28,42,66.67,316,0,0,89.0,2,13,7.52,7.52,3,4,1.33,0,0,0
63,1983,1983-10-16,7,27.127,SFO,@,NOR,W 32-13,*,17,27,62.96,145,0,1,61.5,2,11,5.37,3.70,3,11,3.67,0,0,0
64,1983,1983-10-23,8,27.134,SFO,@,RAM,W 45-35,*,25,39,64.10,358,3,0,119.4,0,0,9.18,10.72,5,8,1.60,0,0,0
65,1983,1983-10-30,9,27.141,SFO,,NYJ,L 13-27,*,21,36,58.33,233,1,2,63.8,1,6,6.47,4.53,8,50,6.25,0,0,0
66,1983,1983-11-06,10,27.148,SFO,,MIA,L 17-20,*,16,26,61.54,232,1,0,103.4,3,22,8.92,9.69,3,12,4.00,0,0,0
