ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1996,1996-09-01,1,23.220,CIN,@,STL,L 16-26,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
2,1996,1996-09-08,2,23.227,CIN,@,SDG,L 14-27,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0
3,1996,1996-09-15,3,23.234,CIN,,NOR,W 30-15,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
4,1996,1996-09-29,4,23.248,CIN,,DEN,L 10-14,,,0,0,,0,0.0%,,0,0,,0,,
5,1996,1996-10-06,5,23.255,CIN,,HOU,L 27-30,,,0,0,,0,0.0%,,0,0,,0,,
6,1996,1996-10-13,6,23.262,CIN,@,PIT,L 10-20,,,0,0,,0,0.0%,,0,0,,0,,
7,1996,1996-10-20,7,23.269,CIN,@,SFO,L 21-28,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
8,1996,1996-10-27,8,23.276,CIN,,JAX,W 28-21,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
9,1996,1996-11-03,9,23.283,CIN,@,BAL,W 24-21,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
10,1996,1996-11-10,10,23.290,CIN,,PIT,W 34-24,,1,0,0,,0,0.0%,0.00,0,0,,0,,
11,1996,1996-11-17,11,23.297,CIN,@,BUF,L 17-31,,3,0,0,,0,0.0%,0.00,0,0,,0,,
12,1996,1996-11-24,12,23.304,CIN,,ATL,W 41-31,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
13,1996,1996-12-01,13,23.311,CIN,@,JAX,L 27-30,,,0,0,,0,0.0%,,0,0,,0,,
14,1996,1996-12-08,14,23.318,CIN,,BAL,W 21-14,,0,0,0,,0,0.0%,,1,8,8.00,0,0,0
15,1996,1996-12-15,15,23.325,CIN,@,HOU,W 21-13,,,0,0,,0,0.0%,,0,0,,0,,
16,1996,1996-12-22,16,23.332,CIN,,IND,W 31-24,,,0,0,,0,0.0%,,0,0,,0,,
17,1997,1997-08-31,1,24.218,CIN,,ARI,W 24-21,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
18,1997,1997-09-07,2,24.225,CIN,@,BAL,L 10-23,,,0,0,,0,0.0%,,,,,,,
19,1997,1997-09-21,3,24.239,CIN,@,DEN,L 20-38,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0
20,1997,1997-09-28,4,24.246,CIN,,NYJ,L 14-31,,1,0,0,,0,0.0%,0.00,,,,,,
21,1997,1997-10-05,5,24.253,CIN,@,JAX,L 13-21,,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0
22,1997,1997-10-12,6,24.260,CIN,@,TEN,L 7-30,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0
23,1997,1997-10-19,7,24.267,CIN,,PIT,L 10-26,,1,0,0,,0,0.0%,0.00,,,,,,
24,1997,1997-10-26,8,24.274,CIN,@,NYG,L 27-29,,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0
25,1997,1997-11-02,9,24.281,CIN,,SDG,W 38-31,,,0,0,,0,0.0%,,,,,,,
26,1997,1997-11-09,10,24.288,CIN,@,IND,W 28-13,,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0
27,1997,1997-11-16,11,24.295,CIN,@,PIT,L 3-20,,,0,0,,0,0.0%,,,,,,,
