ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2000,2000-10-22,7,29.122,STL,@,KAN,L 34-54,*,15,25,60.00,185,1,2,62.9,2,14,7.40,4.60,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
25,2000,2000-12-03,13,29.164,STL,@,CAR,L 3-16,*,18,36,50.00,189,0,4,26.0,2,10,5.25,0.25,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
26,2000,2000-12-10,14,29.171,STL,,MIN,W 40-29,*,27,32,84.38,346,0,0,111.7,0,0,10.81,10.81,5,1,0.20,0,0,0,0,,0,0.0%,,0,0,0.0,,
27,2000,2000-12-18,15,29.179,STL,@,TAM,L 35-38,*,20,32,62.50,316,2,3,77.1,2,18,9.88,6.91,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
28,2000,2000-12-24,16,29.185,STL,@,NOR,W 26-21,*,12,17,70.59,133,1,1,88.6,2,13,7.82,6.35,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
29,2001,2001-09-09,1,30.079,STL,@,PHI,W 20-17,*,28,42,66.67,308,1,2,76.3,4,26,7.33,5.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
30,2001,2001-09-23,2,30.093,STL,@,SFO,W 30-26,*,24,35,68.57,321,3,1,114.1,1,11,9.17,9.60,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
31,2001,2001-09-30,3,30.100,STL,,MIA,W 42-10,*,24,31,77.42,328,4,0,150.3,1,10,10.58,13.16,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
32,2001,2001-10-08,4,30.108,STL,@,DET,W 35-0,*,29,37,78.38,291,3,0,126.5,1,7,7.86,9.49,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
33,2001,2001-10-14,5,30.114,STL,,NYG,W 15-14,*,28,46,60.87,316,0,1,72.4,6,42,6.87,5.89,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
34,2001,2001-10-21,6,30.121,STL,@,NYJ,W 34-14,*,18,27,66.67,215,1,0,103.2,2,4,7.96,8.70,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
35,2001,2001-10-28,7,30.128,STL,,NOR,L 31-34,*,29,47,61.70,385,1,4,59.3,2,10,8.19,4.79,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
36,2001,2001-11-11,8,30.142,STL,,CAR,W 48-14,*,14,20,70.00,144,1,3,67.5,0,0,7.20,1.45,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
37,2001,2001-11-18,9,30.149,STL,@,NWE,W 24-17,*,30,42,71.43,401,3,2,105.4,1,5,9.55,8.83,6,3,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
38,2001,2001-11-26,10,30.157,STL,,TAM,L 17-24,*,19,39,48.72,291,1,2,61.0,3,22,7.46,5.67,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
39,2001,2001-12-02,11,30.163,STL,@,ATL,W 35-6,*,17,23,73.91,342,4,0,155.3,2,9,14.87,18.35,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
40,2001,2001-12-09,12,30.170,STL,,SFO,W 27-14,*,26,42,61.90,294,2,1,88.8,4,24,7.00,6.88,4,19,4.75,0,0,0,0,,0,0.0%,,0,0,0.0,,
41,2001,2001-12-17,13,30.178,STL,@,NOR,W 34-21,*,23,32,71.88,338,4,0,145.6,4,29,10.56,13.06,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
42,2001,2001-12-23,14,30.184,STL,@,CAR,W 38-32,*,18,23,78.26,217,2,2,98.7,3,20,9.43,7.26,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
43,2001,2001-12-30,15,30.191,STL,,IND,W 42-17,*,23,30,76.67,359,3,1,135.3,2,0,11.97,12.47,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
44,2001,2002-01-06,16,30.198,STL,,ATL,W 31-13,*,25,30,83.33,280,3,3,99.3,2,14,9.33,6.83,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
45,2002,2002-09-08,1,31.078,STL,@,DEN,L 16-23,*,32,41,78.05,315,0,1,88.5,3,20,7.68,6.59,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
46,2002,2002-09-15,2,31.085,STL,,NYG,L 21-26,*,26,39,66.67,266,1,2,73.2,1,6,6.82,5.03,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
47,2002,2002-09-23,3,31.093,STL,@,TAM,L 14-26,*,30,45,66.67,301,0,4,48.5,5,32,6.69,2.69,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
48,2002,2002-09-29,4,31.099,STL,,DAL,L 10-13,*,1,2,50.00,17,0,1,39.6,0,0,8.50,-14.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
49,2002,2002-11-18,10,31.149,STL,,CHI,W 21-16,,1,2,50.00,13,0,0,70.8,1,7,6.50,6.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
50,2002,2002-11-24,11,31.155,STL,@,WAS,L 17-20,*,34,49,69.39,301,2,1,90.6,3,21,6.14,6.04,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
51,2002,2002-12-01,12,31.162,STL,@,PHI,L 3-10,*,20,42,47.62,218,0,2,43.6,8,44,5.19,3.05,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
52,2003,2003-09-07,1,32.077,STL,@,NYG,L 13-23,*,34,54,62.96,342,1,1,79.4,6,38,6.33,5.87,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
53,2003,2003-12-28,16,32.189,STL,@,DET,L 20-30,,4,11,36.36,23,0,0,44.9,0,0,2.09,2.09,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
54,2004,2004-09-12,1,33.082,NYG,@,PHI,L 17-31,*,16,28,57.14,203,0,0,79.9,4,23,7.25,7.25,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
55,2004,2004-09-19,2,33.089,NYG,,WAS,W 20-14,*,22,33,66.67,232,1,0,97.0,2,17,7.03,7.64,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
56,2004,2004-09-26,3,33.096,NYG,,CLE,W 27-10,*,19,27,70.37,286,0,0,104.9,2,12,10.59,10.59,3,-2,-0.67,1,0,0,0,,0,0.0%,,1,6,0.0,,
57,2004,2004-10-03,4,33.103,NYG,@,GNB,W 14-7,*,20,26,76.92,187,1,1,92.9,4,29,7.19,6.23,2,22,11.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
58,2004,2004-10-10,5,33.110,NYG,@,DAL,W 26-10,*,18,33,54.55,217,1,0,85.0,3,6,6.58,7.18,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
59,2004,2004-10-24,6,33.124,NYG,,DET,L 13-28,*,23,34,67.65,270,1,1,89.1,6,20,7.94,7.21,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
60,2004,2004-10-31,7,33.131,NYG,@,MIN,W 34-13,*,13,21,61.90,144,0,0,82.2,5,29,6.86,6.86,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
61,2004,2004-11-07,8,33.138,NYG,,CHI,L 21-28,*,18,36,50.00,195,1,2,52.4,7,28,5.42,3.47,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
62,2004,2004-11-14,9,33.145,NYG,@,ARI,L 14-17,*,19,30,63.33,193,1,0,92.8,6,32,6.43,7.10,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
63,2004,2004-12-12,13,33.173,NYG,@,BAL,L 14-37,,6,9,66.67,127,0,0,109.7,0,0,14.11,14.11,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
64,2005,2005-09-11,1,34.081,ARI,@,NYG,L 19-42,*,27,46,58.70,264,1,1,73.1,3,29,5.74,5.20,3,11,3.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
65,2005,2005-09-18,2,34.088,ARI,,STL,L 12-17,*,29,42,69.05,327,0,1,82.1,5,30,7.79,6.71,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
66,2005,2005-09-25,3,34.095,ARI,@,SEA,L 12-37,*,8,13,61.54,105,0,0,87.0,1,9,8.08,8.08,1,13,13.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
67,2005,2005-11-06,8,34.137,ARI,,SEA,L 19-33,*,29,48,60.42,334,1,3,62.3,4,27,6.96,4.56,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
68,2005,2005-11-13,9,34.144,ARI,@,DET,L 21-29,*,29,45,64.44,359,1,0,96.4,0,0,7.98,8.42,1,0,0.00,0,1,1,0,0.00,0,100.0%,0.00,0,0,0.0,,
69,2005,2005-11-20,10,34.151,ARI,@,STL,W 38-28,*,27,39,69.23,285,3,0,115.9,1,7,7.31,8.85,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
70,2005,2005-11-27,11,34.158,ARI,,JAX,L 17-24,*,29,46,63.04,315,2,1,88.6,3,14,6.85,6.74,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
71,2005,2005-12-04,12,34.165,ARI,@,SFO,W 17-10,*,29,45,64.44,354,1,2,77.5,2,15,7.87,6.31,3,-5,-1.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
72,2005,2005-12-11,13,34.172,ARI,,WAS,L 13-17,*,25,41,60.98,255,1,1,76.8,2,15,6.22,5.61,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
73,2005,2005-12-18,14,34.179,ARI,@,HOU,L 19-30,*,10,10,100.00,115,1,0,147.9,2,12,11.50,13.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
74,2006,2006-09-10,1,35.080,ARI,,SFO,W 34-27,*,23,37,62.16,301,3,0,114.8,3,18,8.14,9.76,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
75,2006,2006-09-17,2,35.087,ARI,@,SEA,L 10-21,*,24,38,63.16,231,1,1,77.9,5,40,6.08,5.42,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
76,2006,2006-09-24,3,35.094,ARI,,STL,L 14-16,*,19,28,67.86,256,1,3,69.0,1,10,9.14,5.04,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
77,2006,2006-10-01,4,35.101,ARI,@,ATL,L 10-32,*,11,20,55.00,128,0,1,53.7,3,17,6.40,4.15,2,-6,-3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
78,2006,2006-12-10,13,35.171,ARI,,SEA,W 27-21,,0,0,,0,0,0,,0,0,,,0,0,,0,,0,0,,0,0.0%,,0,0,0.0,,
79,2006,2006-12-24,15,35.185,ARI,@,SFO,W 26-20,,9,13,69.23,105,0,0,93.4,1,9,8.08,8.08,5,-2,-0.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
80,2006,2006-12-31,16,35.192,ARI,@,SDG,L 20-27,*,22,32,68.75,356,1,0,116.1,1,10,11.13,11.75,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
81,2007,2007-09-23,3,36.093,ARI,@,BAL,L 23-26,,15,20,75.00,258,2,0,150.0,0,0,12.90,14.90,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
82,2007,2007-09-30,4,36.100,ARI,,PIT,W 21-14,,14,21,66.67,132,1,0,99.7,1,6,6.29,7.24,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
83,2007,2007-10-07,5,36.107,ARI,@,STL,W 34-31,,14,28,50.00,190,1,1,69.0,0,0,6.79,5.89,3,0,0.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
84,2007,2007-10-14,6,36.114,ARI,,CAR,L 10-25,*,2,2,100.00,21,0,0,110.4,2,21,10.50,10.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
85,2007,2007-10-21,7,36.121,ARI,@,WAS,L 19-21,*,27,41,65.85,282,2,2,81.6,1,3,6.88,5.66,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
86,2007,2007-11-04,8,36.135,ARI,@,TAM,L 10-17,*,10,30,33.33,172,0,2,26.0,0,0,5.73,2.73,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
87,2007,2007-11-11,9,36.142,ARI,,DET,W 31-21,*,26,36,72.22,259,3,1,108.4,2,15,7.19,7.61,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
88,2007,2007-11-18,10,36.149,ARI,@,CIN,W 35-27,*,16,28,57.14,211,2,0,104.9,3,14,7.54,8.96,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
89,2007,2007-11-25,11,36.156,ARI,,SFO,L 31-37,*,34,48,70.83,484,2,2,99.7,4,30,10.08,9.04,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
90,2007,2007-12-02,12,36.163,ARI,,CLE,W 27-21,*,18,30,60.00,169,2,1,83.9,0,0,5.63,5.47,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
91,2007,2007-12-09,13,36.170,ARI,@,SEA,L 21-42,*,28,46,60.87,337,3,5,65.5,5,32,7.33,3.74,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
92,2007,2007-12-16,14,36.177,ARI,@,NOR,L 24-31,*,19,30,63.33,233,3,1,106.7,2,19,7.77,8.27,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
93,2007,2007-12-23,15,36.184,ARI,,ATL,W 30-27,*,35,52,67.31,369,3,0,107.0,0,0,7.10,8.25,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
94,2007,2007-12-30,16,36.191,ARI,,STL,W 48-19,*,23,39,58.97,300,3,2,87.6,0,0,7.69,6.92,3,19,6.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
95,2008,2008-09-07,1,37.077,ARI,@,SFO,W 23-13,*,19,30,63.33,197,1,0,93.3,3,21,6.57,7.23,5,-4,-0.80,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
96,2008,2008-09-14,2,37.084,ARI,,MIA,W 31-10,*,19,24,79.17,361,3,0,158.3,2,12,15.04,17.54,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
97,2008,2008-09-21,3,37.091,ARI,@,WAS,L 17-24,*,16,30,53.33,192,2,1,81.5,2,13,6.40,6.23,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
98,2008,2008-09-28,4,37.098,ARI,@,NYJ,L 35-56,*,40,57,70.18,472,2,3,84.8,5,46,8.28,6.61,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
99,2008,2008-10-05,5,37.105,ARI,,BUF,W 41-17,*,33,42,78.57,250,2,0,107.3,0,0,5.95,6.90,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
100,2008,2008-10-12,6,37.112,ARI,,DAL,W 30-24,*,22,30,73.33,236,2,1,104.3,1,10,7.87,7.70,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
101,2008,2008-10-26,7,37.126,ARI,@,CAR,L 23-27,*,35,49,71.43,381,2,1,99.1,2,16,7.78,7.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
102,2008,2008-11-02,8,37.133,ARI,@,STL,W 34-13,*,22,33,66.67,343,2,0,121.1,1,9,10.39,11.61,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
103,2008,2008-11-10,9,37.141,ARI,,SFO,W 29-24,*,32,42,76.19,328,3,0,121.9,0,0,7.81,9.24,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
104,2008,2008-11-16,10,37.147,ARI,@,SEA,W 26-20,*,32,44,72.73,395,1,1,98.2,2,13,8.98,8.41,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
105,2008,2008-11-23,11,37.154,ARI,,NYG,L 29-37,*,32,52,61.54,351,1,1,79.9,1,3,6.75,6.27,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
106,2008,2008-11-27,12,37.158,ARI,@,PHI,L 20-48,*,21,39,53.85,235,3,3,65.7,0,0,6.03,4.10,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
107,2008,2008-12-07,13,37.168,ARI,,STL,W 34-10,*,24,33,72.73,279,1,1,95.4,1,7,8.45,7.70,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
108,2008,2008-12-14,14,37.175,ARI,,MIN,L 14-35,*,29,45,64.44,270,1,1,78.9,4,25,6.00,5.44,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
109,2008,2008-12-21,15,37.182,ARI,@,NWE,L 7-47,*,6,18,33.33,30,0,0,42.4,1,7,1.67,1.67,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
110,2008,2008-12-28,16,37.189,ARI,,SEA,W 34-21,*,19,30,63.33,263,4,1,117.1,1,0,8.77,9.93,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
111,2009,2009-09-13,1,38.083,ARI,,SFO,L 16-20,*,26,44,59.09,288,1,2,67.2,3,29,6.55,4.95,2,-4,-2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
112,2009,2009-09-20,2,38.090,ARI,@,JAX,W 31-17,*,24,26,92.31,243,2,0,131.2,0,0,9.35,10.88,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
113,2009,2009-09-27,3,38.097,ARI,,IND,L 10-31,*,30,52,57.69,332,1,2,67.1,4,40,6.38,5.04,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
114,2009,2009-10-11,4,38.111,ARI,,HOU,W 28-21,*,26,38,68.42,302,2,0,109.8,1,6,7.95,9.00,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
115,2009,2009-10-18,5,38.118,ARI,@,SEA,W 27-3,*,32,41,78.05,276,2,1,100.8,2,10,6.73,6.61,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
116,2009,2009-10-25,6,38.125,ARI,@,NYG,W 24-17,*,20,36,55.56,231,1,1,72.8,2,15,6.42,5.72,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
117,2009,2009-11-01,7,38.132,ARI,,CAR,L 21-34,*,27,46,58.70,242,2,5,47.8,2,16,5.26,1.24,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
118,2009,2009-11-08,8,38.139,ARI,@,CHI,W 41-21,*,22,32,68.75,261,5,0,132.9,1,5,8.16,11.28,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
119,2009,2009-11-15,9,38.146,ARI,,SEA,W 31-20,*,29,38,76.32,340,2,0,120.5,0,0,8.95,10.00,4,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
120,2009,2009-11-22,10,38.153,ARI,@,STL,W 21-13,*,15,19,78.95,203,2,0,146.3,1,7,10.68,12.79,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
121,2009,2009-12-06,12,38.167,ARI,,MIN,W 30-17,*,22,32,68.75,285,3,0,127.7,0,0,8.91,10.78,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
122,2009,2009-12-14,13,38.175,ARI,@,SFO,L 9-24,*,16,29,55.17,178,0,2,44.9,4,18,6.14,3.03,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
123,2009,2009-12-20,14,38.181,ARI,@,DET,W 31-24,*,22,36,61.11,228,1,1,77.1,2,10,6.33,5.64,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
124,2009,2009-12-27,15,38.188,ARI,,STL,W 31-10,*,24,38,63.16,313,2,0,106.6,2,16,8.24,9.29,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
125,2009,2010-01-03,16,38.195,ARI,,GNB,L 7-33,*,4,6,66.67,31,0,0,79.2,0,0,5.17,5.17,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
