ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,22.281,CIN,,OAK,W 31-21,3,93,31.00,0,3,40,13.33,0,0,0,0,0,0
2,1970,1970-09-27,2,22.288,CIN,@,DET,L 3-38,3,69,23.00,0,0,0,,0,0,0,0,0,0
3,1970,1970-10-04,3,22.295,CIN,,HOU,L 13-20,1,19,19.00,0,3,31,10.33,0,0,0,0,0,0
4,1970,1970-10-11,4,22.302,CIN,@,CLE,L 27-30,1,21,21.00,0,2,0,0.00,0,0,0,0,0,0
5,1970,1970-10-18,5,22.309,CIN,,KAN,L 19-27,,,,,,,,,,,,,
6,1970,1970-10-25,6,22.316,CIN,@,WAS,L 0-20,2,24,12.00,0,2,7,3.50,0,0,0,0,0,0
7,1970,1970-11-02,7,22.324,CIN,@,PIT,L 10-21,1,23,23.00,0,5,38,7.60,0,0,0,0,0,0
8,1970,1970-11-08,8,22.330,CIN,@,BUF,W 43-14,2,144,72.00,1,0,0,,0,1,6,1,19,0
9,1970,1970-11-15,9,22.337,CIN,,CLE,W 14-10,0,0,,0,1,-1,-1.00,0,0,0,1,2,0
10,1970,1970-11-22,10,22.344,CIN,,PIT,W 34-7,1,30,30.00,0,1,-9,-9.00,0,0,0,2,0,0
11,1970,1970-11-29,11,22.351,CIN,,NOR,W 26-6,1,44,44.00,0,1,6,6.00,0,0,0,0,0,0
12,1970,1970-12-06,12,22.358,CIN,@,SDG,W 17-14,1,15,15.00,0,2,79,39.50,1,1,6,0,0,0
13,1970,1970-12-13,13,23.000,CIN,@,HOU,W 30-20,0,0,,0,2,3,1.50,0,0,0,1,7,0
14,1970,1970-12-20,14,23.007,CIN,,BOS,W 45-7,0,0,,0,1,0,0.00,0,0,0,0,0,0
15,1971,1971-09-19,1,23.280,CIN,,PHI,W 37-14,0,0,,0,1,7,7.00,0,0,0,1,0,0
16,1971,1971-09-26,2,23.287,CIN,@,PIT,L 10-21,0,0,,0,1,11,11.00,0,0,0,1,0,0
17,1971,1971-10-03,3,23.294,CIN,@,GNB,L 17-20,4,88,22.00,0,0,0,,0,1,6,1,65,1
18,1971,1971-10-10,4,23.301,CIN,,MIA,L 13-23,3,75,25.00,0,2,9,4.50,0,0,0,0,0,0
