ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,22.080,BUF,@,IND,L 14-31,,0,0,,0,0,0,0.0,,,1,3,0
2,1999,1999-09-19,2,22.087,BUF,,NYJ,W 17-3,,,,,,,,,,,,,
3,1999,1999-09-26,3,22.094,BUF,,PHI,W 26-0,,,,,,,,,,,,,
4,1999,1999-10-04,4,22.102,BUF,@,MIA,W 23-18,,,,,,,,,,,,,
5,1999,1999-10-10,5,22.108,BUF,,PIT,W 24-21,,,,,,,,,,,,,
6,1999,1999-10-17,6,22.115,BUF,,OAK,L 14-20,,,,,,,,,,,,,
7,1999,1999-10-24,7,22.122,BUF,@,SEA,L 16-26,,,,,,,,,,,,,
8,1999,1999-10-31,8,22.129,BUF,@,BAL,W 13-10,,,,,,,,,,,,,
9,1999,1999-11-07,9,22.136,BUF,@,WAS,W 34-17,,,,,,,,,,,,,
10,1999,1999-11-14,10,22.143,BUF,,MIA,W 23-3,,0,0,,0,0,0,0.0,,,1,10,0
11,1999,1999-11-21,11,22.150,BUF,@,NYJ,L 7-17,,,,,,,,,,,,,
12,1999,1999-11-28,12,22.157,BUF,,NWE,W 17-7,,,,,,,,,,,,,
13,1999,1999-12-12,13,22.171,BUF,,NYG,L 17-19,,,,,,,,,,,,,
14,1999,1999-12-19,14,22.178,BUF,@,ARI,W 31-21,,,,,,,,,,,,,
15,1999,1999-12-26,15,22.185,BUF,@,NWE,W 13-10,*,,,,,,,,,,,,
16,1999,2000-01-02,16,22.192,BUF,,IND,W 31-6,*,,,,,,,,,,,,
17,2000,2000-09-03,1,23.071,BUF,,TEN,W 16-13,*,,,,,,,,,,,,
18,2000,2000-09-10,2,23.078,BUF,,GNB,W 27-18,,,,,,,,,,,,,
19,2000,2000-09-17,3,23.085,BUF,@,NYJ,L 14-27,,,,,,,,,,,,,
20,2000,2000-10-01,4,23.099,BUF,,IND,L 16-18,*,0,0,,0,0,0,0.0,,,1,8,0
21,2000,2000-10-08,5,23.106,BUF,@,MIA,L 13-22,,,,,,,,,,,,,
22,2000,2000-10-15,6,23.113,BUF,,SDG,W 27-24,,,,,,,,,,,,,
23,2000,2000-10-22,7,23.120,BUF,@,MIN,L 27-31,,,,,,,,,,,,,
24,2000,2000-10-29,8,23.127,BUF,,NYJ,W 23-20,*,,,,,,,,,,,,
25,2000,2000-11-05,9,23.134,BUF,@,NWE,W 16-13,*,,,,,,,,,,,,
26,2000,2000-11-12,10,23.141,BUF,,CHI,W 20-3,,,,,,,,,,,,,
27,2000,2000-11-19,11,23.148,BUF,@,KAN,W 21-17,*,,,,,,,,,,,,
28,2001,2001-09-09,1,24.077,BUF,,NOR,L 6-24,*,,,,,,,,,,,,
29,2001,2001-09-23,2,24.091,BUF,@,IND,L 26-42,*,0,0,,0,0,0,0.0,,,1,0,0
30,2001,2001-09-30,3,24.098,BUF,,PIT,L 3-20,*,,,,,,,,,,,,
31,2001,2001-10-07,4,24.105,BUF,,NYJ,L 36-42,*,,,,,,,,,,,,
32,2001,2001-10-18,5,24.116,BUF,@,JAX,W 13-10,*,,,,,,,,,,,,
33,2001,2001-10-28,6,24.126,BUF,@,SDG,L 24-27,*,,,,,,,,,,,,
34,2001,2001-11-04,7,24.133,BUF,,IND,L 14-30,*,,,,,,,,,,,,
35,2001,2001-11-11,8,24.140,BUF,@,NWE,L 11-21,*,0,0,,0,0,0,0.0,,,1,0,0
36,2001,2001-11-18,9,24.147,BUF,,SEA,L 20-23,*,,,,,,,,,,,,
37,2001,2001-11-25,10,24.154,BUF,,MIA,L 27-34,*,,,,,,,,,,,,
38,2001,2001-12-02,11,24.161,BUF,@,SFO,L 0-35,*,,,,,,,,,,,,
39,2001,2001-12-09,12,24.168,BUF,,CAR,W 25-24,*,,,,,,,,,,,,
40,2001,2001-12-16,13,24.175,BUF,,NWE,L 9-12,*,,,,,,,,,,,,
41,2001,2001-12-23,14,24.182,BUF,@,ATL,L 30-33,*,,,,,,,,,,,,
42,2001,2001-12-30,15,24.189,BUF,@,NYJ,W 14-9,*,,,,,,,,,,,,
43,2001,2002-01-06,16,24.196,BUF,@,MIA,L 7-34,*,,,,,,,,,,,,
44,2002,2002-09-08,1,25.076,BUF,,NYJ,L 31-37,*,,,,,,,,,,,,
45,2002,2002-09-15,2,25.083,BUF,@,MIN,W 45-39,*,,,,,,,,,,,,
46,2002,2002-09-22,3,25.090,BUF,@,DEN,L 23-28,*,,,,,,,,,,,,
47,2002,2002-09-29,4,25.097,BUF,,CHI,W 33-27,*,,,,,,,,,,,,
48,2002,2002-10-06,5,25.104,BUF,,OAK,L 31-49,*,,,,,,,,,,,,
49,2002,2002-10-13,6,25.111,BUF,@,HOU,W 31-24,*,,,,,,,,,,,,
50,2002,2002-11-17,10,25.146,BUF,@,KAN,L 16-17,*,,,,,,,,,,,,
51,2002,2002-11-24,11,25.153,BUF,@,NYJ,L 13-31,*,,,,,,,,,,,,
52,2002,2002-12-01,12,25.160,BUF,,MIA,W 38-21,*,,,,,,,,,,,,
53,2002,2002-12-08,13,25.167,BUF,@,NWE,L 17-27,*,,,,,,,,,,,,
54,2002,2002-12-15,14,25.174,BUF,,SDG,W 20-13,*,,,,,,,,,,,,
55,2002,2002-12-22,15,25.181,BUF,@,GNB,L 0-10,*,,,,,,,,,,,,
56,2002,2002-12-29,16,25.188,BUF,,CIN,W 27-9,*,,,,,,,,,,,,
57,2003,2003-09-07,1,26.075,BUF,,NWE,W 31-0,*,,,,,,,,,,,,
58,2003,2003-09-14,2,26.082,BUF,@,JAX,W 38-17,*,,,,,,,,,,,,
59,2003,2003-09-21,3,26.089,BUF,@,MIA,L 7-17,*,,,,,,,,,,,,
60,2003,2003-09-28,4,26.096,BUF,,PHI,L 13-23,*,,,,,,,,,,,,
61,2003,2003-10-05,5,26.103,BUF,,CIN,W 22-16,*,,,,,,,,,,,,
62,2003,2003-10-12,6,26.110,BUF,@,NYJ,L 3-30,*,,,,,,,,,,,,
63,2003,2003-10-19,7,26.117,BUF,,WAS,W 24-7,*,,,,,,,,,,,,
64,2003,2003-10-26,8,26.124,BUF,@,KAN,L 5-38,*,1,0,0.00,0,0,0,0.0,,,0,0,0
65,2003,2003-11-09,9,26.138,BUF,@,DAL,L 6-10,*,,,,,,,,,,,,
66,2003,2003-11-16,10,26.145,BUF,,HOU,L 10-12,*,0,0,,0,0,0,0.0,,,1,11,0
67,2003,2003-11-23,11,26.152,BUF,,IND,L 14-17,*,0,0,,0,0,0,1.0,,,0,0,0
68,2003,2003-11-30,12,26.159,BUF,@,NYG,W 24-7,*,,,,,,,,,,,,
69,2003,2003-12-07,13,26.166,BUF,,NYJ,W 17-6,*,,,,,,,,,,,,
70,2003,2003-12-14,14,26.173,BUF,@,TEN,L 26-28,*,,,,,,,,,,,,
71,2003,2003-12-21,15,26.180,BUF,,MIA,L 3-20,*,,,,,,,,,,,,
72,2003,2003-12-27,16,26.186,BUF,@,NWE,L 0-31,*,,,,,,,,,,,,
73,2004,2004-09-12,1,27.080,MIN,,DAL,W 35-17,*,,,,,,,,,,,,
74,2004,2004-09-20,2,27.088,MIN,@,PHI,L 16-27,*,,,,,,,,,,,,
75,2004,2004-09-26,3,27.094,MIN,,CHI,W 27-22,*,,,,,,,,,,,,
76,2004,2004-10-10,4,27.108,MIN,@,HOU,W 34-28,*,,,,,,,,,,,,
77,2004,2004-10-17,5,27.115,MIN,@,NOR,W 38-31,*,0,0,,0,0,0,0.0,,,1,56,0
78,2004,2004-10-24,6,27.122,MIN,,TEN,W 20-3,*,0,0,,0,0,0,0.0,,,1,30,0
79,2004,2004-10-31,7,27.129,MIN,,NYG,L 13-34,*,,,,,,,,,,,,
80,2004,2004-11-08,8,27.137,MIN,@,IND,L 28-31,*,,,,,,,,,,,,
81,2004,2004-11-14,9,27.143,MIN,@,GNB,L 31-34,*,,,,,,,,,,,,
82,2004,2004-11-21,10,27.150,MIN,,DET,W 22-19,*,0,0,,0,0,0,0.0,,,1,3,0
83,2004,2004-11-28,11,27.157,MIN,,JAX,W 27-16,*,,,,,,,,,,,,
84,2004,2004-12-05,12,27.164,MIN,@,CHI,L 14-24,*,,,,,,,,,,,,
85,2004,2004-12-24,15,27.183,MIN,,GNB,L 31-34,,,,,,,,,,,,,
86,2004,2005-01-02,16,27.192,MIN,@,WAS,L 18-21,,,,,,,,,,,,,
87,2005,2005-09-11,1,28.079,MIN,,TAM,L 13-24,*,,,,,,,,,,,,
88,2005,2005-09-18,2,28.086,MIN,@,CIN,L 8-37,*,,,,,,,,,,,,
89,2005,2005-09-25,3,28.093,MIN,,NOR,W 33-16,*,0,0,,0,0,0,0.0,,,1,1,0
90,2005,2005-10-02,4,28.100,MIN,@,ATL,L 10-30,*,,,,,,,,,,,,
91,2005,2005-10-16,5,28.114,MIN,@,CHI,L 3-28,*,,,,,,,,,,,,
92,2005,2005-10-23,6,28.121,MIN,,GNB,W 23-20,*,,,,,,,,,,,,
93,2005,2005-10-30,7,28.128,MIN,@,CAR,L 13-38,*,,,,,,,,,,,,
94,2005,2005-11-06,8,28.135,MIN,,DET,W 27-14,*,0,0,,0,0,0,0.0,,,1,4,0
95,2005,2005-11-13,9,28.142,MIN,@,NYG,W 24-21,*,,,,,,,,,,,,
96,2005,2005-11-21,10,28.150,MIN,@,GNB,W 20-17,*,,,,,,,,,,,,
97,2005,2005-11-27,11,28.156,MIN,,CLE,W 24-12,*,0,0,,0,0,0,0.0,,,1,0,0
98,2005,2005-12-04,12,28.163,MIN,@,DET,W 21-16,*,,,,,,,,,,,,
99,2005,2005-12-11,13,28.170,MIN,,STL,W 27-13,*,0,0,,0,0,0,0.0,,,1,0,0
100,2005,2005-12-18,14,28.177,MIN,,PIT,L 3-18,*,,,,,,,,,,,,
101,2005,2005-12-25,15,28.184,MIN,@,BAL,L 23-30,*,,,,,,,,,,,,
102,2005,2006-01-01,16,28.191,MIN,,CHI,W 34-10,*,,,,,,,,,,,,
103,2006,2006-09-11,1,29.079,MIN,@,WAS,W 19-16,*,,,,,,,,,,,,
104,2006,2006-09-17,2,29.085,MIN,,CAR,W 16-13,*,,,,,,,,,,,,
105,2006,2006-09-24,3,29.092,MIN,,CHI,L 16-19,*,0,0,,0,1,6,0.0,,,1,7,1
106,2006,2006-10-01,4,29.099,MIN,@,BUF,L 12-17,*,,,,,,,,,,,,
107,2006,2006-10-08,5,29.106,MIN,,DET,W 26-17,*,,,,,,,,,,,,
108,2006,2006-10-22,6,29.120,MIN,@,SEA,W 31-13,*,,,,,,,,,,,,
109,2006,2006-10-30,7,29.128,MIN,,NWE,L 7-31,*,,,,,,,,,,,,
110,2006,2006-11-05,8,29.134,MIN,@,SFO,L 3-9,*,0,0,,0,0,0,0.0,,,1,0,0
111,2006,2006-11-12,9,29.141,MIN,,GNB,L 17-23,*,,,,,,,,,,,,
112,2006,2006-11-19,10,29.148,MIN,@,MIA,L 20-24,*,0,0,,0,0,0,0.0,,,1,26,0
113,2006,2006-11-26,11,29.155,MIN,,ARI,W 31-26,*,,,,,,,,,,,,
114,2006,2006-12-03,12,29.162,MIN,@,CHI,L 13-23,*,0,0,,0,0,0,0.0,,,1,0,0
115,2006,2006-12-10,13,29.169,MIN,@,DET,W 30-20,*,,,,,,,,,,,,
116,2006,2006-12-17,14,29.176,MIN,,NYJ,L 13-26,*,,,,,,,,,,,,
117,2006,2006-12-21,15,29.180,MIN,@,GNB,L 7-9,*,,,,,,,,,,,,
118,2006,2006-12-31,16,29.190,MIN,,STL,L 21-41,*,,,,,,,,,,,,
119,2007,2007-09-09,1,30.077,MIN,,ATL,W 24-3,*,0,0,,0,1,6,0.0,,,1,14,1
120,2007,2007-09-16,2,30.084,MIN,@,DET,L 17-20,*,,,,,,,,,,,,
121,2007,2007-09-23,3,30.091,MIN,@,KAN,L 10-13,*,,,,,,,,,,,,
122,2007,2007-09-30,4,30.098,MIN,,GNB,L 16-23,*,,,,,,,,,,,,
123,2007,2007-10-14,5,30.112,MIN,@,CHI,W 34-31,*,,,,,,,,,,,,
124,2007,2007-10-21,6,30.119,MIN,@,DAL,L 14-24,*,,,,,,,,,,,,
