ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
33,2011,2011-09-25,3,24.166,DET,@,MIN,W 26-23,*,,0,0,0.0,4,1,0,0,0
34,2011,2011-10-02,4,24.173,DET,@,DAL,W 34-30,*,,0,0,0.0,5,2,0,0,0
35,2011,2011-10-10,5,24.181,DET,,CHI,W 24-13,*,,0,0,0.0,5,3,0,0,0
36,2011,2011-10-16,6,24.187,DET,,SFO,L 19-25,*,,0,0,0.0,4,1,0,0,0
37,2011,2011-10-23,7,24.194,DET,,ATL,L 16-23,*,,0,0,0.0,6,2,0,0,0
38,2011,2011-10-30,8,24.201,DET,@,DEN,W 45-10,*,,0,0,0.0,3,1,0,0,0
39,2011,2011-11-13,9,24.215,DET,@,CHI,L 13-37,*,,0,0,0.0,2,0,0,0,0
40,2011,2011-11-20,10,24.222,DET,,CAR,W 49-35,*,,0,0,0.0,4,3,0,0,0
41,2011,2011-11-24,11,24.226,DET,,GNB,L 15-27,*,,0,0,0.0,0,0,0,0,0
42,2012,2012-10-14,5,25.185,DET,@,PHI,W 26-23,*,,0,0,0.0,7,0,1,0,0
43,2012,2012-10-22,6,25.193,DET,@,CHI,L 7-13,*,,0,0,0.0,2,1,0,0,0
44,2012,2012-10-28,7,25.199,DET,,SEA,W 28-24,*,,0,0,0.0,3,0,0,0,0
45,2012,2012-11-22,11,25.224,DET,,HOU,L 31-34,*,,0,0,0.0,3,2,0,0,0
46,2012,2012-12-02,12,25.234,DET,,IND,L 33-35,*,,0,0,0.0,2,1,0,0,0
47,2012,2012-12-16,14,25.248,DET,@,ARI,L 10-38,*,,0,0,0.0,3,0,0,0,0
48,2012,2012-12-22,15,25.254,DET,,ATL,L 18-31,*,,0,0,0.0,6,3,0,0,0
49,2012,2012-12-30,16,25.262,DET,,CHI,L 24-26,*,,0,0,0.0,2,3,0,0,0
50,2013,2013-09-08,1,26.149,DET,,MIN,W 34-24,*,,0,0,0.0,1,2,0,0,0
51,2013,2013-09-15,2,26.156,DET,@,ARI,L 21-25,*,,0,0,0.0,2,1,0,0,0
52,2013,2013-09-22,3,26.163,DET,@,WAS,W 27-20,*,,0,0,0.0,2,6,0,0,0
53,2013,2013-09-29,4,26.170,DET,,CHI,W 40-32,*,,0,0,0.0,2,0,2,2,0
54,2013,2013-10-06,5,26.177,DET,@,GNB,L 9-22,*,,0,0,0.0,4,1,0,0,0
55,2013,2013-10-13,6,26.184,DET,@,CLE,W 31-17,*,,0,0,0.0,4,1,0,0,0
56,2013,2013-10-20,7,26.191,DET,,CIN,L 24-27,*,,0,0,0.0,4,0,0,0,0
57,2013,2013-10-27,8,26.198,DET,,DAL,W 31-30,*,,0,0,0.0,1,0,0,0,0
58,2013,2013-11-10,9,26.212,DET,@,CHI,W 21-19,*,,0,0,0.0,4,1,0,0,0
59,2013,2013-11-17,10,26.219,DET,@,PIT,L 27-37,*,,0,0,0.0,6,1,0,0,0
60,2013,2013-11-24,11,26.226,DET,,TAM,L 21-24,*,,0,0,0.0,2,0,0,0,0
61,2013,2013-11-28,12,26.230,DET,,GNB,W 40-10,*,,0,0,1.0,1,1,0,0,0
62,2013,2013-12-08,13,26.240,DET,@,PHI,L 20-34,,,0,0,0.0,3,0,0,0,0
63,2013,2013-12-16,14,26.248,DET,,BAL,L 16-18,*,,0,0,0.0,6,1,0,0,0
64,2013,2013-12-22,15,26.254,DET,,NYG,L 20-23,*,,0,0,0.0,4,0,0,0,0
65,2013,2013-12-29,16,26.261,DET,@,MIN,L 13-14,*,,0,0,1.0,3,0,1,42,0
66,2014,2014-09-07,1,27.148,MIA,,NWE,W 33-20,*,,0,0,0.0,4,0,0,0,0
67,2014,2014-09-14,2,27.155,MIA,@,BUF,L 10-29,,,0,0,0.0,4,1,0,0,0
68,2014,2014-09-21,3,27.162,MIA,,KAN,L 15-34,*,,0,0,0.0,3,0,0,0,0
69,2014,2014-09-28,4,27.169,MIA,@,OAK,W 38-14,*,,0,0,0.0,3,0,0,0,0
70,2014,2014-10-12,5,27.183,MIA,,GNB,L 24-27,*,,0,0,0.0,3,3,0,0,0
71,2014,2014-10-19,6,27.190,MIA,@,CHI,W 27-14,*,,0,0,1.0,3,0,0,0,0
72,2014,2014-10-26,7,27.197,MIA,@,JAX,W 27-13,*,,0,6,0.0,0,2,1,81,1
73,2014,2014-11-02,8,27.204,MIA,,SDG,W 37-0,*,,0,0,0.0,1,1,0,0,0
74,2014,2014-11-09,9,27.211,MIA,@,DET,L 16-20,*,,0,0,0.0,6,0,0,0,0
75,2014,2014-11-13,10,27.215,MIA,,BUF,W 22-9,*,,0,0,0.0,5,0,0,0,0
76,2014,2014-11-23,11,27.225,MIA,@,DEN,L 36-39,*,,0,0,0.0,8,1,0,0,0
77,2014,2014-12-01,12,27.233,MIA,@,NYJ,W 16-13,*,,0,0,0.0,7,2,0,0,0
78,2014,2014-12-07,13,27.239,MIA,,BAL,L 13-28,*,,0,0,0.0,2,1,0,0,0
