ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
38,1991,1991-10-27,9,27.116,SEA,,SDG,W 20-9,,0,0,,0,,,,,,,,
39,1991,1991-11-10,10,27.130,SEA,@,SDG,L 14-17,,1,9,9.00,0,,,0,0,,0,0,0
40,1991,1991-11-17,11,27.137,SEA,@,RAI,L 7-31,,4,44,11.00,0,,,0,0,,0,0,0
41,1991,1991-11-24,12,27.144,SEA,,DEN,W 13-10,,0,0,,0,,,,,,,,
42,1991,1991-12-01,13,27.151,SEA,,KAN,L 6-19,,2,30,15.00,0,,,0,0,,0,0,0
43,1991,1991-12-08,14,27.158,SEA,,SFO,L 22-24,,2,11,5.50,0,,,0,0,,0,0,0
44,1991,1991-12-15,15,27.165,SEA,@,ATL,L 13-26,,4,61,15.25,1,,,0,0,,0,1,6
45,1991,1991-12-22,16,27.172,SEA,,RAM,W 23-9,,0,0,,0,,,,,,,,
46,1992,1992-09-06,1,28.065,SEA,,CIN,L 3-21,11,5,69,13.80,0,45.5%,6.27,0,0,,0,0,0
47,1992,1992-09-13,2,28.072,SEA,@,KAN,L 7-26,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0
48,1992,1992-09-20,3,28.079,SEA,@,NWE,W 10-6,4,0,0,,0,0.0%,0.00,,,,,,
49,1992,1992-09-27,4,28.086,SEA,,MIA,L 17-19,10,4,61,15.25,1,40.0%,6.10,0,0,,0,1,6
50,1992,1992-10-04,5,28.093,SEA,@,SDG,L 6-17,11,4,43,10.75,0,36.4%,3.91,0,0,,0,0,0
51,1992,1992-10-11,6,28.100,SEA,@,DAL,L 0-27,1,0,0,,0,0.0%,0.00,,,,,,
52,1992,1992-10-18,7,28.107,SEA,,RAI,L 0-19,12,4,72,18.00,0,33.3%,6.00,0,0,,0,0,0
53,1992,1992-10-25,8,28.114,SEA,@,NYG,L 10-23,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
54,1992,1992-11-08,9,28.128,SEA,,WAS,L 3-16,1,0,0,,0,0.0%,0.00,,,,,,
55,1992,1992-11-15,10,28.135,SEA,@,RAI,L 3-20,2,1,22,22.00,0,50.0%,11.00,0,0,,0,0,0
