ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,21.357,HOU,,MIA,W 26-23,,,,,,,,,,
2,1985,1985-09-15,2,21.364,HOU,@,WAS,L 13-16,,,,,,,,,,
3,1985,1985-09-22,3,22.006,HOU,@,PIT,L 0-20,,,,,,,,,,
4,1985,1985-09-29,4,22.013,HOU,,DAL,L 10-17,,,,,,,,,,
5,1985,1985-10-06,5,22.020,HOU,@,DEN,L 20-31,,,,,,,,,,
6,1985,1985-10-13,6,22.027,HOU,,CLE,L 6-21,,,,,,,,,,
7,1985,1985-10-20,7,22.034,HOU,,CIN,W 44-27,,,,,,,,,,
8,1985,1985-10-27,8,22.041,HOU,@,STL,W 20-10,,,,,,,,,,
9,1985,1985-11-03,9,22.048,HOU,,KAN,W 23-20,,,,,,,,,,
10,1985,1985-11-10,10,22.055,HOU,@,BUF,L 0-20,,,,,,,,,,
11,1985,1985-11-17,11,22.062,HOU,,PIT,L 7-30,,,,,,,,,,
12,1985,1985-11-24,12,22.069,HOU,,SDG,W 37-35,,,,,,,,,,
13,1985,1985-12-01,13,22.076,HOU,@,CIN,L 27-45,,,,,,,,,,
14,1985,1985-12-08,14,22.083,HOU,,NYG,L 14-35,,,,,,,,,,
15,1985,1985-12-15,15,22.090,HOU,@,CLE,L 21-28,,,,,,,,,,
16,1985,1985-12-22,16,22.097,HOU,@,IND,L 16-34,,,,,,,,,,
17,1986,1986-09-07,1,22.356,HOU,@,GNB,W 31-3,,,,,,,,,,
18,1986,1986-09-14,2,22.363,HOU,,CLE,L 20-23,,,,,,,,,,
19,1986,1986-09-21,3,23.005,HOU,@,KAN,L 13-27,,,,,,,,,,
20,1986,1986-09-28,4,23.012,HOU,,PIT,L 16-22,,,,,,,,,,
21,1986,1986-10-05,5,23.019,HOU,@,DET,L 13-24,0,0,,0,0,0,1.0,0,0,0
22,1986,1986-10-12,6,23.026,HOU,,CHI,L 7-20,,,,,,,,,,
23,1986,1986-10-19,7,23.033,HOU,@,CIN,L 28-31,,,,,,,,,,
24,1986,1986-10-26,8,23.040,HOU,,RAI,L 17-28,,,,,,,,,,
25,1986,1986-11-02,9,23.047,HOU,@,MIA,L 7-28,0,0,,0,0,0,0.0,2,6,0
26,1986,1986-11-09,10,23.054,HOU,,CIN,W 32-28,,,,,,,,,,
27,1986,1986-11-16,11,23.061,HOU,@,PIT,L 10-21,,,,,,,,,,
28,1986,1986-11-23,12,23.068,HOU,,IND,W 31-17,,,,,,,,,,
29,1986,1986-11-30,13,23.075,HOU,@,CLE,L 10-13,,,,,,,,,,
30,1986,1986-12-07,14,23.082,HOU,@,SDG,L 0-27,,,,,,,,,,
31,1986,1986-12-14,15,23.089,HOU,,MIN,W 23-10,,,,,,,,,,
32,1986,1986-12-21,16,23.096,HOU,,BUF,W 16-7,,,,,,,,,,
33,1987,1987-09-13,1,23.362,HOU,,RAM,W 20-16,,,,,,,,,,
34,1987,1987-09-20,2,24.004,HOU,@,BUF,L 30-34,,,,,,,,,,
35,1987,1987-10-25,6,24.039,HOU,,ATL,W 37-33,0,0,,0,0,0,0.0,1,0,0
36,1987,1987-11-01,7,24.046,HOU,@,CIN,W 31-29,,,,,,,,,,
37,1987,1987-11-08,8,24.053,HOU,@,SFO,L 20-27,,,,,,,,,,
38,1988,1988-09-04,1,24.354,HOU,@,IND,W 17-14,0,0,,0,,,,,,
39,1988,1988-09-11,2,24.361,HOU,,RAI,W 38-35,0,0,,0,,,,,,
40,1988,1988-09-18,3,25.002,HOU,@,NYJ,L 3-45,0,0,,0,,,,,,
41,1988,1988-09-25,4,25.009,HOU,,NWE,W 31-6,0,0,,0,0,0,0.0,1,0,0
42,1988,1988-10-02,5,25.016,HOU,@,PHI,L 23-32,0,0,,0,,,,,,
43,1988,1988-10-09,6,25.023,HOU,,KAN,W 7-6,0,0,,0,0,0,0.0,1,0,0
44,1988,1988-10-16,7,25.030,HOU,@,PIT,W 34-14,0,0,,0,,,,,,
45,1988,1988-10-23,8,25.037,HOU,@,CIN,L 21-44,0,0,,0,,,,,,
46,1988,1988-10-30,9,25.044,HOU,,WAS,W 41-17,0,0,,0,,,,,,
47,1988,1988-11-07,10,25.052,HOU,,CLE,W 24-17,0,0,,0,,,,,,
48,1988,1988-11-13,11,25.058,HOU,@,SEA,L 24-27,1,2,2.00,0,0,0,0.0,0,0,0
49,1988,1988-11-20,12,25.065,HOU,,PHO,W 38-20,0,0,,0,,,,,,
50,1988,1988-11-24,13,25.069,HOU,@,DAL,W 25-17,0,0,,0,,,,,,
51,1988,1988-12-04,14,25.079,HOU,,PIT,L 34-37,0,0,,0,,,,,,
