ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,23.078,TAM,@,SEA,L 6-20,,,,,,,,
2,2007,2007-09-16,2,23.085,TAM,,NOR,W 31-14,,,,,,,,
3,2007,2007-09-23,3,23.092,TAM,,STL,W 24-3,,,,,,,,
4,2007,2007-10-28,8,23.127,TAM,,JAX,L 23-24,,,,,,,,
5,2007,2007-11-04,9,23.134,TAM,,ARI,W 17-10,,,,,,,,
6,2007,2007-11-18,10,23.148,TAM,@,ATL,W 31-7,,,,,,,,
7,2007,2007-11-25,11,23.155,TAM,,WAS,W 19-13,,,,,,,,
8,2007,2007-12-02,12,23.162,TAM,@,NOR,W 27-23,,,,,,,,
9,2007,2007-12-09,13,23.169,TAM,@,HOU,L 14-28,,,,,,,,
10,2007,2007-12-16,14,23.176,TAM,,ATL,W 37-3,,,,,,,,
11,2007,2007-12-23,15,23.183,TAM,@,SFO,L 19-21,,,,,,,,
12,2007,2007-12-30,16,23.190,TAM,,CAR,L 23-31,,,,,,,,
13,2008,2008-09-07,1,24.076,TAM,@,NOR,L 20-24,,,,,,,,
14,2008,2008-09-14,2,24.083,TAM,,ATL,W 24-9,,0,0,,0,0.0,0,0
15,2008,2008-09-21,3,24.090,TAM,@,CHI,W 27-24,,0,0,,0,0.0,0,1
16,2008,2008-09-28,4,24.097,TAM,,GNB,W 30-21,,0,0,,0,0.0,0,0
17,2008,2008-10-05,5,24.104,TAM,@,DEN,L 13-16,,0,0,,0,0.0,4,0
18,2008,2008-10-12,6,24.111,TAM,,CAR,W 27-3,,0,0,,0,0.0,1,1
19,2008,2008-10-19,7,24.118,TAM,,SEA,W 20-10,,,,,,,,
20,2008,2008-10-26,8,24.125,TAM,@,DAL,L 9-13,,0,0,,0,0.0,0,0
21,2008,2008-11-02,9,24.132,TAM,@,KAN,W 30-27,,,,,,,,
22,2008,2008-11-16,10,24.146,TAM,,MIN,W 19-13,,,,,,,,
23,2008,2008-11-23,11,24.153,TAM,@,DET,W 38-20,,,,,,,,
24,2008,2008-11-30,12,24.160,TAM,,NOR,W 23-20,,0,0,,0,0.0,0,0
25,2008,2008-12-08,13,24.168,TAM,@,CAR,L 23-38,,,,,,,,
26,2008,2008-12-14,14,24.174,TAM,@,ATL,L 10-13,,,,,,,,
27,2008,2008-12-21,15,24.181,TAM,,SDG,L 24-41,,0,0,,0,0.0,0,0
28,2008,2008-12-28,16,24.188,TAM,,OAK,L 24-31,,,,,,,,
29,2009,2009-09-20,2,25.089,TAM,@,BUF,L 20-33,,0,0,,0,0.0,0,0
30,2009,2009-09-27,3,25.096,TAM,,NYG,L 0-24,,0,0,,0,0.0,1,1
31,2009,2009-10-04,4,25.103,TAM,@,WAS,L 13-16,,,,,,,,
32,2009,2009-10-11,5,25.110,TAM,@,PHI,L 14-33,,,,,,,,
33,2009,2009-10-18,6,25.117,TAM,,CAR,L 21-28,,0,0,,0,0.0,0,1
34,2009,2009-10-25,7,25.124,TAM,,NWE,L 7-35,,0,0,,0,0.0,1,1
35,2009,2009-11-08,8,25.138,TAM,,GNB,W 38-28,,0,0,,0,0.0,2,0
36,2009,2009-11-15,9,25.145,TAM,@,MIA,L 23-25,,0,0,,0,0.0,2,0
37,2009,2009-11-22,10,25.152,TAM,,NOR,L 7-38,,0,0,,0,0.0,0,0
38,2009,2009-11-29,11,25.159,TAM,@,ATL,L 17-20,,,,,,,,
39,2009,2009-12-06,12,25.166,TAM,@,CAR,L 6-16,,0,0,,0,0.0,0,0
40,2009,2009-12-13,13,25.173,TAM,,NYJ,L 3-26,*,1,8,8.00,0,0.0,2,0
41,2009,2009-12-20,14,25.180,TAM,@,SEA,W 24-7,,0,0,,0,0.0,1,1
42,2009,2009-12-27,15,25.187,TAM,@,NOR,W 20-17,,,,,,,,
43,2009,2010-01-03,16,25.194,TAM,,ATL,L 10-20,,0,0,,0,0.0,1,0
44,2010,2010-09-12,1,26.081,TAM,,CLE,W 17-14,,,,,,,,
45,2010,2010-09-19,2,26.088,TAM,@,CAR,W 20-7,,,,,,,,
46,2010,2010-09-26,3,26.095,TAM,,PIT,L 13-38,,0,0,,0,0.0,0,0
47,2010,2010-10-10,4,26.109,TAM,@,CIN,W 24-21,,0,0,,0,0.0,0,1
48,2010,2010-10-17,5,26.116,TAM,,NOR,L 6-31,,0,0,,0,0.0,0,1
49,2010,2010-10-24,6,26.123,TAM,,STL,W 18-17,,0,0,,0,0.0,0,0
50,2010,2010-10-31,7,26.130,TAM,@,ARI,W 38-35,,0,0,,0,0.0,0,0
51,2010,2010-11-07,8,26.137,TAM,@,ATL,L 21-27,,,,,,,,
52,2010,2010-11-14,9,26.144,TAM,,CAR,W 31-16,,0,0,,0,0.0,2,1
53,2010,2010-11-21,10,26.151,TAM,@,SFO,W 21-0,*,0,0,,0,1.0,2,0
54,2010,2010-11-28,11,26.158,TAM,@,BAL,L 10-17,,,,,,,,
55,2010,2010-12-05,12,26.165,TAM,,ATL,L 24-28,,,,,,,,
56,2010,2010-12-12,13,26.172,TAM,@,WAS,W 17-16,,0,0,,0,0.0,0,2
57,2010,2010-12-19,14,26.179,TAM,,DET,L 20-23,,0,0,,0,0.0,3,0
58,2010,2010-12-26,15,26.186,TAM,,SEA,W 38-15,*,0,0,,0,0.0,4,1
59,2010,2011-01-02,16,26.193,TAM,@,NOR,W 23-13,*,0,0,,0,0.0,2,1
60,2011,2011-09-11,1,27.080,TAM,,DET,L 20-27,,0,0,,0,0.0,0,0
61,2011,2011-09-18,2,27.087,TAM,@,MIN,W 24-20,,0,0,,0,0.0,1,0
62,2011,2011-09-25,3,27.094,TAM,,ATL,W 16-13,,0,0,,0,0.0,1,1
63,2011,2011-10-03,4,27.102,TAM,,IND,W 24-17,,,,,,,,
64,2011,2011-10-09,5,27.108,TAM,@,SFO,L 3-48,,0,0,,0,0.0,1,0
65,2011,2011-10-16,6,27.115,TAM,,NOR,W 26-20,,0,0,,0,0.0,2,0
66,2011,2011-10-23,7,27.122,TAM,,CHI,L 18-24,,0,0,,0,0.0,5,0
67,2011,2011-11-06,8,27.136,TAM,@,NOR,L 16-27,*,0,0,,0,0.0,1,2
68,2011,2011-11-13,9,27.143,TAM,,HOU,L 9-37,*,0,0,,0,0.0,7,1
69,2011,2011-11-20,10,27.150,TAM,@,GNB,L 26-35,,0,0,,0,0.0,0,0
70,2011,2011-11-27,11,27.157,TAM,@,TEN,L 17-23,,0,0,,0,0.0,1,0
71,2011,2011-12-04,12,27.164,TAM,,CAR,L 19-38,,,,,,,,
