ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2006,2006-09-07,1,21.351,MIA,@,PIT,L 17-28,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,,
2,2006,2006-09-17,2,21.361,MIA,,BUF,L 6-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
3,2006,2006-09-24,3,22.003,MIA,,TEN,W 13-10,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
4,2006,2006-10-01,4,22.010,MIA,@,HOU,L 15-17,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
5,2006,2006-10-08,5,22.017,MIA,@,NWE,L 10-20,,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,0.0,,
6,2006,2006-10-15,6,22.024,MIA,@,NYJ,L 17-20,,11,6,66,11.00,0,54.5%,6.00,0,0,,0,0,0,0.0,,
7,2006,2006-10-22,7,22.031,MIA,,GNB,L 24-34,,8,5,53,10.60,1,62.5%,6.63,0,0,,0,1,6,0.0,,
8,2006,2006-11-05,8,22.045,MIA,@,CHI,W 31-13,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
9,2006,2006-11-12,9,22.052,MIA,,KAN,W 13-10,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,,
10,2006,2006-11-19,10,22.059,MIA,,MIN,W 24-20,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
11,2006,2006-11-23,11,22.063,MIA,@,DET,W 27-10,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
12,2006,2006-12-03,12,22.073,MIA,,JAX,L 10-24,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,,
13,2006,2006-12-10,13,22.080,MIA,,NWE,W 21-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
14,2006,2006-12-17,14,22.087,MIA,@,BUF,L 0-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
15,2006,2006-12-25,15,22.095,MIA,,NYJ,L 10-13,,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,0.0,,
16,2006,2006-12-31,16,22.101,MIA,@,IND,L 22-27,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
17,2007,2007-09-09,1,22.353,MIA,@,WAS,L 13-16,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
18,2007,2007-09-16,2,22.360,MIA,,DAL,L 20-37,,4,2,33,16.50,1,50.0%,8.25,0,0,,0,1,6,0.0,,
19,2007,2007-09-23,3,23.002,MIA,@,NYJ,L 28-31,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
20,2007,2007-09-30,4,23.009,MIA,,OAK,L 17-35,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
21,2007,2007-10-07,5,23.016,MIA,@,HOU,L 19-22,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
22,2007,2007-10-14,6,23.023,MIA,@,CLE,L 31-41,,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,,
23,2007,2007-10-21,7,23.030,MIA,,NWE,L 28-49,,5,4,56,14.00,0,80.0%,11.20,0,0,,0,0,0,0.0,,
24,2007,2007-10-28,8,23.037,MIA,,NYG,L 10-13,,7,2,27,13.50,0,28.6%,3.86,0,0,,0,0,0,0.0,,
25,2007,2007-11-11,9,23.051,MIA,,BUF,L 10-13,,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0,0.0,,
26,2007,2007-11-18,10,23.058,MIA,@,PHI,L 7-17,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
27,2007,2007-11-26,11,23.066,MIA,@,PIT,L 0-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
28,2007,2007-12-02,12,23.072,MIA,,NYJ,L 13-40,,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0,0.0,,
29,2007,2007-12-09,13,23.079,MIA,@,BUF,L 17-38,*,14,8,93,11.63,0,57.1%,6.64,2,25,12.50,0,0,0,0.0,,
30,2007,2007-12-16,14,23.086,MIA,,BAL,W 22-16,,5,3,38,12.67,0,60.0%,7.60,0,0,,0,0,0,0.0,,
31,2007,2007-12-23,15,23.093,MIA,@,NWE,L 7-28,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
32,2007,2007-12-30,16,23.100,MIA,,CIN,L 25-38,,5,2,44,22.00,1,40.0%,8.80,0,0,,0,1,6,0.0,,
33,2008,2008-09-07,1,23.352,MIA,,NYJ,L 14-20,,1,,,,,0.0%,,,,,,,,,,
34,2008,2008-09-14,2,23.359,MIA,@,ARI,L 10-31,,5,3,51,17.00,0,60.0%,10.20,0,0,,0,0,0,0.0,0,0
35,2008,2008-09-21,3,24.000,MIA,@,NWE,W 38-13,,,,,,,0.0%,,,,,,,,,,
36,2008,2008-10-26,7,24.035,MIA,,BUF,W 25-16,,,,,,,0.0%,,,,,,,,,,
37,2009,2009-09-13,1,24.357,NYG,,WAS,W 23-17,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
38,2009,2009-09-20,2,24.364,NYG,@,DAL,W 33-31,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
39,2009,2009-09-27,3,25.006,NYG,@,TAM,W 24-0,,,,,,,0.0%,,,,,,,,,,
40,2009,2009-10-04,4,25.013,NYG,@,KAN,W 27-16,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
41,2009,2009-10-11,5,25.020,NYG,,OAK,W 44-7,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
42,2009,2009-10-18,6,25.027,NYG,@,NOR,L 27-48,,,,,,,0.0%,,,,,,,,,,
43,2009,2009-10-25,7,25.034,NYG,,ARI,L 17-24,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
44,2009,2009-11-01,8,25.041,NYG,@,PHI,L 17-40,,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,0.0,0,0
45,2009,2009-11-08,9,25.048,NYG,,SDG,L 20-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
46,2009,2009-11-22,10,25.062,NYG,,ATL,W 34-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
47,2009,2009-11-26,11,25.066,NYG,@,DEN,L 6-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
48,2009,2009-12-06,12,25.076,NYG,,DAL,W 31-24,,,,,,,0.0%,,,,,,,,,,
49,2009,2009-12-13,13,25.083,NYG,,PHI,L 38-45,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
50,2009,2009-12-21,14,25.091,NYG,@,WAS,W 45-12,,1,1,23,23.00,1,100.0%,23.00,0,0,,0,1,6,0.0,0,0
51,2009,2009-12-27,15,25.097,NYG,,CAR,L 9-41,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,0.0,0,0
52,2009,2010-01-03,16,25.104,NYG,@,MIN,L 7-44,,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,0.0,0,0
53,2010,2010-11-21,10,26.061,NYG,@,PHI,L 17-27,,9,3,10,3.33,1,33.3%,1.11,0,0,,0,1,6,0.0,1,0
54,2010,2010-11-28,11,26.068,NYG,,JAX,W 24-20,*,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,0.0,0,0
55,2010,2010-12-05,12,26.075,NYG,,WAS,W 31-7,*,8,7,65,9.29,0,87.5%,8.13,0,0,,0,0,0,0.0,0,0
56,2010,2010-12-13,13,26.083,NYG,@,MIN,W 21-3,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,0.0,0,0
57,2010,2010-12-19,14,26.089,NYG,,PHI,L 31-38,*,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,0.0,1,0
58,2010,2010-12-26,15,26.096,NYG,@,GNB,L 17-45,,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,0.0,1,0
59,2010,2011-01-02,16,26.103,NYG,@,WAS,W 17-14,*,9,6,70,11.67,0,66.7%,7.78,0,0,,0,0,0,0.0,0,0
60,2011,2011-09-18,2,26.362,OAK,@,BUF,L 35-38,*,8,5,61,12.20,0,62.5%,7.63,0,0,,0,0,0,0.0,0,0
61,2011,2011-09-25,3,27.004,OAK,,NYJ,W 34-24,*,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,0,0
62,2011,2011-10-02,4,27.011,OAK,,NWE,L 19-31,,5,4,27,6.75,0,80.0%,5.40,0,0,,0,0,0,0.0,0,0
63,2011,2011-10-09,5,27.018,OAK,@,HOU,W 25-20,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,0.0,0,0
64,2011,2011-10-16,6,27.025,OAK,,CLE,W 24-17,,,,,,,0.0%,,,,,,,,,,
65,2011,2011-10-23,7,27.032,OAK,,KAN,L 0-28,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
66,2011,2011-12-11,13,27.081,BUF,@,SDG,L 10-37,,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,0.0,0,0
67,2011,2011-12-18,14,27.088,BUF,,MIA,L 23-30,,6,2,12,6.00,1,33.3%,2.00,0,0,,0,1,6,0.0,0,0
68,2011,2011-12-24,15,27.094,BUF,,DEN,W 40-14,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,0.0,0,0
69,2011,2012-01-01,16,27.102,BUF,@,NWE,L 21-49,*,10,7,89,12.71,0,70.0%,8.90,0,0,,0,0,0,0.0,0,1
70,2012,2012-09-10,1,27.355,OAK,,SDG,L 14-22,,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0,0.0,0,0
