ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1997,1997-10-26,8,23.083,CIN,@,NYG,L 27-29,,
2,1997,1997-12-14,15,23.132,CIN,,DAL,W 31-24,,
3,1997,1997-12-21,16,23.139,MIN,,IND,W 39-28,,
4,1999,1999-09-12,1,25.039,CIN,@,TEN,L 35-36,,
5,1999,1999-09-19,2,25.046,CIN,,SDG,L 7-34,,1.0
6,1999,1999-09-26,3,25.053,CIN,@,CAR,L 3-27,,
7,1999,1999-10-03,4,25.060,CIN,,STL,L 10-38,,
8,1999,1999-10-10,5,25.067,CIN,@,CLE,W 18-17,,
9,1999,1999-10-17,6,25.074,CIN,,PIT,L 3-17,,
10,1999,1999-10-24,7,25.081,CIN,@,IND,L 10-31,,
11,1999,1999-10-31,8,25.088,CIN,,JAX,L 10-41,,
12,1999,1999-11-07,9,25.095,CIN,@,SEA,L 20-37,,
13,1999,1999-11-21,11,25.109,CIN,,BAL,L 31-34,,
14,1999,1999-11-28,12,25.116,CIN,@,PIT,W 27-20,,
15,1999,1999-12-05,13,25.123,CIN,,SFO,W 44-30,,
16,1999,1999-12-12,14,25.130,CIN,,CLE,W 44-28,,
17,1999,1999-12-26,15,25.144,CIN,@,BAL,L 0-22,,
18,1999,2000-01-02,16,25.151,CIN,@,JAX,L 7-24,,
19,2000,2000-09-10,1,26.037,CIN,,CLE,L 7-24,,
20,2000,2000-09-17,2,26.044,CIN,@,JAX,L 0-13,,
21,2000,2000-09-24,3,26.051,CIN,@,BAL,L 0-37,,
22,2000,2000-10-01,4,26.058,CIN,,MIA,L 16-31,,
23,2000,2000-10-08,5,26.065,CIN,,TEN,L 14-23,,
24,2000,2000-10-15,6,26.072,CIN,@,PIT,L 0-15,,
25,2000,2000-10-22,7,26.079,CIN,,DEN,W 31-21,,1.0
26,2000,2000-10-29,8,26.086,CIN,@,CLE,W 12-3,,
27,2000,2000-11-05,9,26.093,CIN,,BAL,L 7-27,,
28,2000,2000-11-19,11,26.107,CIN,@,NWE,L 13-16,,
29,2000,2000-11-26,12,26.114,CIN,,PIT,L 28-48,,1.0
30,2000,2000-12-03,13,26.121,CIN,,ARI,W 24-13,,
31,2000,2000-12-10,14,26.128,CIN,@,TEN,L 3-35,,
32,2000,2000-12-17,15,26.135,CIN,,JAX,W 17-14,,
33,2000,2000-12-24,16,26.142,CIN,@,PHI,L 7-16,,
34,2001,2001-09-09,1,27.036,CIN,,NWE,W 23-17,,
35,2001,2001-09-23,2,27.050,CIN,,BAL,W 21-10,,
36,2001,2001-09-30,3,27.057,CIN,@,SDG,L 14-28,,
37,2001,2001-10-07,4,27.064,CIN,@,PIT,L 7-16,,
38,2001,2001-10-14,5,27.071,CIN,,CLE,W 24-14,,
39,2001,2001-10-21,6,27.078,CIN,,CHI,L 0-24,,
40,2001,2001-10-28,7,27.085,CIN,@,DET,W 31-27,,
41,2001,2001-11-11,8,27.099,CIN,@,JAX,L 13-30,,
42,2001,2001-11-18,9,27.106,CIN,,TEN,L 7-20,,
43,2001,2001-11-25,10,27.113,CIN,@,CLE,L 0-18,,
44,2001,2001-12-02,11,27.120,CIN,,TAM,L 13-16,,
45,2001,2001-12-09,12,27.127,CIN,,JAX,L 10-14,,
46,2001,2001-12-16,13,27.134,CIN,@,NYJ,L 14-15,*,
47,2001,2001-12-23,14,27.141,CIN,@,BAL,L 0-16,*,
48,2001,2001-12-30,15,27.148,CIN,,PIT,W 26-23,*,
49,2001,2002-01-06,16,27.155,CIN,@,TEN,W 23-21,*,
50,2002,2002-09-08,1,28.035,CIN,,SDG,L 6-34,*,
51,2002,2002-09-15,2,28.042,CIN,@,CLE,L 7-20,,
52,2002,2002-09-22,3,28.049,CIN,@,ATL,L 3-30,,
53,2002,2002-09-29,4,28.056,CIN,,TAM,L 7-35,,
54,2002,2002-10-06,5,28.063,CIN,@,IND,L 21-28,,
55,2002,2002-10-13,6,28.070,CIN,,PIT,L 7-34,*,
56,2002,2002-10-27,7,28.084,CIN,,TEN,L 24-30,,
57,2002,2002-11-03,8,28.091,CIN,@,HOU,W 38-3,*,
58,2002,2002-11-10,9,28.098,CIN,@,BAL,L 27-38,*,
59,2002,2002-11-17,10,28.105,CIN,,CLE,L 20-27,*,
60,2002,2002-11-24,11,28.112,CIN,@,PIT,L 21-29,*,
61,2002,2002-12-01,12,28.119,CIN,,BAL,L 23-27,*,
62,2002,2002-12-08,13,28.126,CIN,@,CAR,L 31-52,*,
63,2002,2002-12-15,14,28.133,CIN,,JAX,L 15-29,*,
64,2002,2002-12-22,15,28.140,CIN,,NOR,W 20-13,*,
65,2002,2002-12-29,16,28.147,CIN,@,BUF,L 9-27,*,
