ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-11-27,13,22.309,PHO,@,PHI,L 21-31,,,,,,
2,1988,1988-12-04,14,22.316,PHO,@,NYG,L 7-44,,,,,,
3,1988,1988-12-10,15,22.322,PHO,,PHI,L 17-23,,,,,,
4,1988,1988-12-18,16,22.330,PHO,,GNB,L 17-26,,,,,,
5,1989,1989-10-01,4,23.251,DET,,PIT,L 3-23,,,,,,
6,1989,1989-10-15,6,23.265,DET,@,TAM,W 17-16,,,,,,
7,1989,1989-11-12,10,23.293,MIN,@,TAM,W 24-10,,,,,,
8,1989,1989-11-19,11,23.300,MIN,@,PHI,L 9-10,,,,,,
9,1989,1989-11-26,12,23.307,MIN,@,GNB,L 19-20,,,,,,
10,1989,1989-12-03,13,23.314,MIN,,CHI,W 27-16,,,,,,
11,1989,1989-12-10,14,23.321,MIN,,ATL,W 43-17,,,,,,
12,1989,1989-12-17,15,23.328,MIN,@,CLE,L 17-23,,,,,,
13,1989,1989-12-25,16,23.336,MIN,,CIN,W 29-21,,,,,,
14,1990,1990-09-09,1,24.229,MIN,@,KAN,L 21-24,,,,,,
15,1990,1990-09-16,2,24.236,MIN,,NOR,W 32-3,,,,,,
16,1990,1990-09-23,3,24.243,MIN,@,CHI,L 16-19,,,,,,
17,1990,1990-09-30,4,24.250,MIN,,TAM,L 20-23,,,,,,
18,1990,1990-10-07,5,24.257,MIN,,DET,L 27-34,,,,,,
19,1990,1990-10-15,6,24.265,MIN,@,PHI,L 24-32,,,,,,
20,1990,1990-10-28,7,24.278,MIN,@,GNB,L 10-24,,,,,,
21,1990,1990-11-04,8,24.285,MIN,,DEN,W 27-22,,,,,,
22,1990,1990-11-11,9,24.292,MIN,@,DET,W 17-7,0,0,0.0,1,11,0
23,1990,1990-11-18,10,24.299,MIN,@,SEA,W 24-21,,,,,,
24,1990,1990-11-25,11,24.306,MIN,,CHI,W 41-13,,,,,,
25,1990,1990-12-02,12,24.313,MIN,,GNB,W 23-7,,,,,,
26,1990,1990-12-09,13,24.320,MIN,@,NYG,L 15-23,,,,,,
27,1990,1990-12-16,14,24.327,MIN,@,TAM,L 13-26,,,,,,
28,1990,1990-12-22,15,24.333,MIN,,RAI,L 24-28,,,,,,
29,1990,1990-12-30,16,24.341,MIN,,SFO,L 17-20,0,0,0.0,1,0,0
30,1991,1991-09-01,1,25.221,NYJ,,TAM,W 16-13,,,,,,
31,1991,1991-09-08,2,25.228,NYJ,@,SEA,L 13-20,,,,,,
32,1991,1991-09-15,3,25.235,NYJ,,BUF,L 20-23,,,,,,
33,1991,1991-09-23,4,25.243,NYJ,@,CHI,L 13-19,,,,,,
34,1991,1991-09-29,5,25.249,NYJ,,MIA,W 41-23,,,,,,
35,1991,1991-10-06,6,25.256,NYJ,@,CLE,W 17-14,,,,,,
36,1991,1991-10-13,7,25.263,NYJ,,HOU,L 20-23,0,0,0.0,1,13,0
37,1991,1991-10-20,8,25.270,NYJ,@,IND,W 17-6,0,0,1.0,0,0,0
38,1991,1991-11-03,9,25.284,NYJ,,GNB,W 19-16,0,0,0.0,1,10,0
39,1991,1991-11-10,10,25.291,NYJ,,IND,L 27-28,0,0,0.0,1,5,0
40,1991,1991-11-17,11,25.298,NYJ,@,NWE,W 28-21,,,,,,
41,1991,1991-11-24,12,25.305,NYJ,,SDG,W 24-3,0,0,0.0,1,24,0
42,1991,1991-12-01,13,25.312,NYJ,@,BUF,L 13-24,,,,,,
43,1991,1991-12-08,14,25.319,NYJ,@,DET,L 20-34,,,,,,
44,1991,1991-12-15,15,25.326,NYJ,,NWE,L 3-6,,,,,,
45,1991,1991-12-22,16,25.333,NYJ,@,MIA,W 23-20,,,,,,
46,1992,1992-09-06,1,26.227,NYJ,@,ATL,L 17-20,,,,,,
47,1992,1992-09-13,2,26.234,NYJ,@,PIT,L 10-27,1,6,0.0,1,77,1
48,1992,1992-09-20,3,26.241,NYJ,,SFO,L 14-31,0,0,0.0,1,0,0
49,1992,1992-09-27,4,26.248,NYJ,@,RAM,L 10-18,0,0,0.0,1,24,0
50,1992,1992-10-04,5,26.255,NYJ,,NWE,W 30-21,,,,,,
51,1992,1992-10-11,6,26.262,NYJ,@,IND,L 3-6,0,0,0.0,1,26,0
52,1992,1992-10-26,7,26.277,NYJ,,BUF,L 20-24,,,,,,
53,1992,1992-11-01,8,26.283,NYJ,,MIA,W 26-14,,,,,,
54,1992,1992-11-08,9,26.290,NYJ,@,DEN,L 16-27,,,,,,
55,1992,1992-11-15,10,26.297,NYJ,,CIN,W 17-14,0,0,0.0,1,-3,0
56,1992,1992-11-22,11,26.304,NYJ,@,NWE,L 3-24,,,,,,
57,1992,1992-11-29,12,26.311,NYJ,,KAN,L 7-23,,,,,,
58,1992,1992-12-06,13,26.318,NYJ,@,BUF,W 24-17,,,,,,
59,1992,1992-12-13,14,26.325,NYJ,,IND,L 6-10,0,0,0.0,1,15,0
60,1992,1992-12-20,15,26.332,NYJ,@,MIA,L 17-19,,,,,,
61,1992,1992-12-26,16,26.338,NYJ,,NOR,L 0-20,,,,,,
62,1993,1993-09-05,1,27.225,CIN,@,CLE,L 14-27,,,,,,
63,1993,1993-09-12,2,27.232,CIN,,IND,L 6-9,,,,,,
64,1993,1993-09-19,3,27.239,CIN,@,PIT,L 7-34,,,,,,
65,1993,1993-09-26,4,27.246,CIN,,SEA,L 10-19,,,,,,
66,1993,1993-10-10,5,27.260,CIN,@,KAN,L 15-17,,,,,,
67,1993,1993-10-17,6,27.267,CIN,,CLE,L 17-28,0,0,0.0,1,21,0
68,1993,1993-10-24,7,27.274,CIN,@,HOU,L 12-28,,,,,,
69,1993,1993-11-07,8,27.288,CIN,,PIT,L 16-24,,,,,,
70,1993,1993-11-14,9,27.295,CIN,,HOU,L 3-38,,,,,,
71,1993,1993-11-21,10,27.302,CIN,@,NYJ,L 12-17,,,,,,
72,1993,1993-11-28,11,27.309,CIN,,RAI,W 16-10,,,,,,
73,1993,1993-12-05,12,27.316,CIN,@,SFO,L 8-21,0,0,0.0,1,30,0
74,1993,1993-12-12,13,27.323,CIN,@,NWE,L 2-7,,,,,,
75,1993,1993-12-19,14,27.330,CIN,,RAM,W 15-3,,,,,,
76,1993,1993-12-26,15,27.337,CIN,,ATL,W 21-17,,,,,,
77,1993,1994-01-02,16,27.344,CIN,@,NOR,L 13-20,1,6,0.0,1,23,1
78,1994,1994-09-04,1,28.224,CIN,,CLE,L 20-28,0,0,0.0,1,49,0
79,1994,1994-09-11,2,28.231,CIN,@,SDG,L 10-27,,,,,,
80,1994,1994-09-18,3,28.238,CIN,,NWE,L 28-31,,,,,,
81,1994,1994-09-25,4,28.245,CIN,@,HOU,L 13-20,0,0,0.0,1,23,0
82,1994,1994-10-02,5,28.252,CIN,,MIA,L 7-23,,,,,,
83,1994,1994-10-16,6,28.266,CIN,@,PIT,L 10-14,,,,,,
84,1994,1994-10-23,7,28.273,CIN,@,CLE,L 13-37,,,,,,
85,1994,1994-10-30,8,28.280,CIN,,DAL,L 20-23,,,,,,
86,1994,1994-11-06,9,28.287,CIN,@,SEA,W 20-17,,,,,,
87,1994,1994-11-13,10,28.294,CIN,,HOU,W 34-31,,,,,,
88,1994,1994-11-20,11,28.301,CIN,,IND,L 13-17,,,,,,
89,1994,1994-11-27,12,28.308,CIN,@,DEN,L 13-15,,,,,,
90,1994,1994-12-04,13,28.315,CIN,,PIT,L 15-38,,,,,,
91,1994,1994-12-11,14,28.322,CIN,@,NYG,L 20-27,,,,,,
92,1994,1994-12-18,15,28.329,CIN,@,ARI,L 7-28,,,,,,
93,1994,1994-12-24,16,28.335,CIN,,PHI,W 33-30,,,,,,
94,1995,1995-09-24,4,29.244,CIN,,HOU,L 28-38,,,,,,
