ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2003,2003-11-16,10,24.081,NOR,,ATL,W 23-20,,,,
2,2003,2003-11-23,11,24.088,NOR,@,PHI,L 20-33,,,,
3,2003,2003-11-30,12,24.095,NOR,@,WAS,W 24-20,,,,
4,2003,2003-12-14,14,24.109,NOR,,NYG,W 45-7,,,,
5,2003,2003-12-21,15,24.116,NOR,@,JAX,L 19-20,,,,
6,2003,2003-12-28,16,24.123,NOR,,DAL,W 13-7,,,,
7,2004,2004-11-28,11,25.093,NOR,@,ATL,L 21-24,,,,
8,2004,2004-12-05,12,25.100,NOR,,CAR,L 21-32,,,,
9,2004,2004-12-12,13,25.107,NOR,@,DAL,W 27-13,,,,
10,2004,2004-12-19,14,25.114,NOR,@,TAM,W 21-17,,,,
11,2006,2006-09-10,1,27.014,NOR,@,CLE,W 19-14,*,,,
12,2006,2006-09-17,2,27.021,NOR,@,GNB,W 34-27,*,,,
13,2006,2006-09-25,3,27.029,NOR,,ATL,W 23-3,*,,,
14,2006,2006-10-01,4,27.035,NOR,@,CAR,L 18-21,*,,,
15,2006,2006-10-08,5,27.042,NOR,,TAM,W 24-21,*,,,
16,2006,2006-10-15,6,27.049,NOR,,PHI,W 27-24,*,,,
17,2006,2006-10-29,7,27.063,NOR,,BAL,L 22-35,*,,,
18,2006,2006-11-05,8,27.070,NOR,@,TAM,W 31-14,*,,,
19,2006,2006-11-12,9,27.077,NOR,@,PIT,L 31-38,*,,,
20,2006,2006-11-19,10,27.084,NOR,,CIN,L 16-31,*,,,
21,2006,2006-11-26,11,27.091,NOR,@,ATL,W 31-13,*,,,
22,2006,2006-12-03,12,27.098,NOR,,SFO,W 34-10,*,,,
23,2006,2006-12-10,13,27.105,NOR,@,DAL,W 42-17,*,,,
24,2006,2006-12-17,14,27.112,NOR,,WAS,L 10-16,*,,,
25,2006,2006-12-24,15,27.119,NOR,@,NYG,W 30-7,*,,,
26,2006,2006-12-31,16,27.126,NOR,,CAR,L 21-31,*,,,
27,2007,2007-09-06,1,28.010,NOR,@,IND,L 10-41,*,,,
28,2007,2007-09-16,2,28.020,NOR,@,TAM,L 14-31,*,,,
29,2007,2007-09-24,3,28.028,NOR,,TEN,L 14-31,*,,,
30,2007,2007-10-07,4,28.041,NOR,,CAR,L 13-16,*,,,
31,2007,2007-10-14,5,28.048,NOR,@,SEA,W 28-17,*,,,
32,2007,2007-10-21,6,28.055,NOR,,ATL,W 22-16,*,,,
33,2007,2007-10-28,7,28.062,NOR,@,SFO,W 31-10,*,,,
34,2007,2007-11-04,8,28.069,NOR,,JAX,W 41-24,*,,,
35,2007,2007-11-11,9,28.076,NOR,,STL,L 29-37,*,,,
36,2007,2007-11-18,10,28.083,NOR,@,HOU,L 10-23,*,,,
37,2007,2007-11-25,11,28.090,NOR,@,CAR,W 31-6,*,,,
38,2007,2007-12-02,12,28.097,NOR,,TAM,L 23-27,*,,,
39,2007,2007-12-10,13,28.105,NOR,@,ATL,W 34-14,*,,,
40,2007,2007-12-16,14,28.111,NOR,,ARI,W 31-24,*,,,
41,2007,2007-12-23,15,28.118,NOR,,PHI,L 23-38,*,,,
42,2007,2007-12-30,16,28.125,NOR,@,CHI,L 25-33,*,,,
43,2008,2008-09-07,1,29.011,NOR,,TAM,W 24-20,*,,,
44,2008,2008-09-14,2,29.018,NOR,@,WAS,L 24-29,*,,,
45,2008,2008-09-21,3,29.025,NOR,@,DEN,L 32-34,*,,,
46,2008,2008-09-28,4,29.032,NOR,,SFO,W 31-17,*,,,
47,2008,2008-10-06,5,29.040,NOR,,MIN,L 27-30,*,,,
48,2008,2008-10-12,6,29.046,NOR,,OAK,W 34-3,*,,,
49,2008,2008-10-19,7,29.053,NOR,@,CAR,L 7-30,*,,,
50,2008,2008-10-26,8,29.060,NOR,,SDG,W 37-32,*,,,
51,2008,2008-11-09,9,29.074,NOR,@,ATL,L 20-34,*,,,
52,2008,2008-11-16,10,29.081,NOR,@,KAN,W 30-20,*,,,
53,2008,2008-11-24,11,29.089,NOR,,GNB,W 51-29,*,,,
54,2008,2008-11-30,12,29.095,NOR,@,TAM,L 20-23,*,,,
55,2008,2008-12-07,13,29.102,NOR,,ATL,W 29-25,*,,,
56,2008,2008-12-11,14,29.106,NOR,@,CHI,L 24-27,*,,,
57,2008,2008-12-21,15,29.116,NOR,@,DET,W 42-7,*,,,
58,2008,2008-12-28,16,29.123,NOR,,CAR,L 31-33,*,,,
59,2009,2009-09-13,1,30.017,NOR,,DET,W 45-27,*,,,
