ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1980,1980-09-08,1,21.277,DAL,@,WAS,W 17-3,10,45,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,47,23.50,0,1,8,8.00,0,0,0
2,1980,1980-09-14,2,21.283,DAL,@,DEN,L 20-41,1,9,9.00,0,2,27,13.50,0,0,0,,0,0,0,,0,0,,,3,78,26.00,0,4,22,5.50,0,0,0
3,1980,1980-09-21,3,21.290,DAL,,TAM,W 28-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,37,18.50,0,1,14,14.00,0,0,0
4,1980,1980-09-28,4,21.297,DAL,@,GNB,W 28-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,3,31,10.33,0,0,0
5,1980,1980-10-05,5,21.304,DAL,,NYG,W 24-3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,21,7.00,0,0,0
6,1980,1980-10-12,6,21.311,DAL,,SFO,W 59-14,6,22,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,32,16.00,0,4,72,18.00,0,0,0
7,1980,1980-10-19,7,21.318,DAL,@,PHI,L 10-17,5,9,1.80,0,2,3,1.50,0,0,0,,0,0,0,,0,0,,,1,41,41.00,0,1,9,9.00,0,0,0
8,1980,1980-10-26,8,21.325,DAL,,SDG,W 42-31,12,36,3.00,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,5,123,24.60,0,3,10,3.33,0,0,0
9,1980,1980-11-02,9,21.332,DAL,@,STL,W 27-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,42,21.00,0,7,48,6.86,0,0,0
10,1980,1980-11-09,10,21.339,DAL,@,NYG,L 35-38,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,4,34,8.50,0,0,0
11,1980,1980-11-16,11,21.346,DAL,,STL,W 31-21,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,85,21.25,0,4,68,17.00,0,0,0
12,1980,1980-11-23,12,21.353,DAL,,WAS,W 14-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,58,29.00,0,7,116,16.57,0,0,0
13,1980,1980-11-27,13,21.357,DAL,,SEA,W 51-7,3,6,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,4,31,7.75,0,0,0
14,1980,1980-12-07,14,22.001,DAL,@,OAK,W 19-13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,37,18.50,0,3,6,2.00,0,0,0
