ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1978,1978-09-03,1,23.053,NYJ,,MIA,W 33-20,,,,,,,,,,,,,,,,,,
2,1978,1978-09-10,2,23.060,NYJ,@,BUF,W 21-20,,,,,,,,,,,,,,,,,,
3,1978,1978-09-17,3,23.067,NYJ,,SEA,L 17-24,,,,,,,,,,,,,,,,,,
4,1978,1978-09-24,4,23.074,NYJ,@,WAS,L 3-23,,,,,,,,,,,,,,,,,,
5,1978,1978-10-01,5,23.081,NYJ,,PIT,L 17-28,,,,,,,,,,,,,,,,,,
6,1978,1978-10-08,6,23.088,NYJ,,BUF,W 45-14,,,,,,,,,,,,,,,,,,
7,1978,1978-10-15,7,23.095,NYJ,@,BAL,W 33-10,,,,,,,,,,,,,,,,,,
8,1978,1978-10-22,8,23.102,NYJ,,STL,W 23-10,,,,,,,,,,,,,,,,,,
9,1978,1978-10-29,9,23.109,NYJ,@,NWE,L 21-55,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1978,1978-11-05,10,23.116,NYJ,@,DEN,W 31-28,,,,,,,,,,,,,,,,,,
11,1978,1978-11-12,11,23.123,NYJ,@,PHI,L 9-17,,,,,,,,,,,,,,,,,,
12,1978,1978-11-19,12,23.130,NYJ,,NWE,L 17-19,,,,,,,,,,,,,,,,,,
13,1978,1978-11-26,13,23.137,NYJ,@,MIA,W 24-13,,,,,,,,,,,,,,,,,,
14,1978,1978-12-03,14,23.144,NYJ,,BAL,W 24-16,,,,,,,,,,,,,,,,,,
15,1978,1978-12-10,15,23.151,NYJ,@,CLE,L 34-37,,,,,,,,,,,,,,,,,,
16,1978,1978-12-17,16,23.158,NYJ,,DAL,L 7-30,,,,,,,,,,,,,,,,,,
17,1979,1979-10-15,7,24.095,NYJ,,MIN,W 14-7,,,,,,,,,,,,,,,,,,
18,1979,1979-10-21,8,24.101,NYJ,,OAK,W 28-19,,,,,,,,,,,,,,,,,,
19,1979,1979-10-28,9,24.108,NYJ,@,HOU,L 24-27,1,17,17.00,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
20,1979,1979-11-04,10,24.115,NYJ,@,GNB,W 27-22,1,24,24.00,0,0,0,,0,1,22,22.00,0,0,0,,0,0,0
21,1979,1979-11-11,11,24.122,NYJ,,BUF,L 12-14,3,51,17.00,1,0,0,,0,1,36,36.00,0,0,0,,0,1,6
22,1979,1979-11-18,12,24.129,NYJ,@,CHI,L 13-23,7,99,14.14,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1979,1979-11-26,13,24.137,NYJ,@,SEA,L 7-30,0,0,,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
24,1979,1979-12-02,14,24.143,NYJ,,BAL,W 30-17,4,99,24.75,0,1,4,4.00,0,2,30,15.00,0,0,0,,0,0,0
25,1979,1979-12-09,15,24.150,NYJ,,NWE,W 27-26,2,38,19.00,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0
26,1979,1979-12-15,16,24.156,NYJ,@,MIA,W 27-24,1,51,51.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
27,1980,1980-09-07,1,25.057,NYJ,,BAL,L 14-17,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1980,1980-09-14,2,25.064,NYJ,@,BUF,L 10-20,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1980,1980-09-21,3,25.071,NYJ,,SFO,L 27-37,3,28,9.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1980,1980-09-28,4,25.078,NYJ,@,BAL,L 21-35,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
31,1980,1980-10-05,5,25.085,NYJ,,NWE,L 11-21,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
32,1980,1980-10-12,6,25.092,NYJ,@,ATL,W 14-7,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1980,1980-10-19,7,25.099,NYJ,,SEA,L 17-27,,,,,,,,,,,,,,,,,,
34,1980,1980-10-27,8,25.107,NYJ,,MIA,W 17-14,1,21,21.00,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
