ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1967,1967-09-24,2,24.004,ATL,@,SFO,L 7-38,0,0,1,8,0
2,1967,1967-10-29,7,24.039,ATL,,MIN,W 21-20,1,6,2,49,1
3,1968,1968-09-22,2,25.002,ATL,,BAL,L 20-28,0,0,1,0,0
4,1969,1969-10-05,3,26.015,ATL,,BAL,L 14-21,0,0,1,0,0
5,1970,1970-09-20,1,27.000,ATL,@,NOR,W 14-3,0,0,1,17,0
6,1970,1970-09-27,2,27.007,ATL,@,GNB,L 24-27,,,,,
7,1970,1970-10-04,3,27.014,ATL,,SFO,W 21-20,,,,,
8,1970,1970-10-11,4,27.021,ATL,@,DAL,L 0-13,,,,,
9,1970,1970-10-18,5,27.028,ATL,@,DEN,L 10-24,,,,,
10,1970,1970-10-25,6,27.035,ATL,,NOR,W 32-14,,,,,
11,1970,1970-11-01,7,27.042,ATL,,CHI,L 14-23,,,,,
12,1970,1970-11-08,8,27.049,ATL,@,RAM,T 10-10,0,0,1,19,0
13,1970,1970-11-15,9,27.056,ATL,@,PHI,T 13-13,,,,,
14,1970,1970-11-22,10,27.063,ATL,,RAM,L 7-17,,,,,
15,1970,1970-11-30,11,27.071,ATL,,MIA,L 7-20,,,,,
16,1970,1970-12-06,12,27.077,ATL,@,SFO,L 20-24,,,,,
17,1970,1970-12-13,13,27.084,ATL,,PIT,W 27-16,,,,,
18,1970,1970-12-20,14,27.091,ATL,,MIN,L 7-37,,,,,
19,1971,1971-09-19,1,27.364,ATL,,SFO,W 20-17,,,,,
20,1971,1971-09-26,2,28.006,ATL,@,RAM,T 20-20,,,,,
21,1971,1971-10-03,3,28.013,ATL,@,DET,L 38-41,,,,,
22,1971,1971-10-10,4,28.020,ATL,,STL,L 9-26,,,,,
23,1972,1972-09-17,1,28.363,ATL,@,CHI,W 37-21,,,,,
24,1972,1972-09-24,2,29.004,ATL,@,NWE,L 20-21,,,,,
25,1972,1972-10-01,3,29.011,ATL,,RAM,W 31-3,1,6,1,29,1
26,1972,1972-10-08,4,29.018,ATL,,DET,L 23-26,0,0,1,8,0
27,1972,1972-10-15,5,29.025,ATL,@,NOR,W 21-14,,,,,
28,1972,1972-10-22,6,29.032,ATL,@,GNB,W 10-9,,,,,
29,1972,1972-10-29,7,29.039,ATL,,SFO,L 14-49,,,,,
30,1972,1972-11-05,8,29.046,ATL,@,RAM,L 7-20,,,,,
31,1972,1972-11-12,9,29.053,ATL,,NOR,W 36-20,,,,,
32,1972,1972-11-20,10,29.061,ATL,@,WAS,L 13-24,,,,,
33,1972,1972-11-26,11,29.067,ATL,,DEN,W 23-20,,,,,
34,1972,1972-12-03,12,29.074,ATL,,HOU,W 20-10,0,0,1,37,0
35,1972,1972-12-10,13,29.081,ATL,@,SFO,L 0-20,,,,,
36,1972,1972-12-17,14,29.088,ATL,,KAN,L 14-17,,,,,
37,1973,1973-09-16,1,29.361,ATL,@,NOR,W 62-7,,,,,
38,1973,1973-09-23,2,30.003,ATL,@,RAM,L 0-31,,,,,
39,1973,1973-10-01,3,30.011,ATL,@,DET,L 6-31,,,,,
40,1973,1973-10-07,4,30.017,ATL,,SFO,L 9-13,,,,,
41,1973,1973-10-14,5,30.024,ATL,,CHI,W 46-6,,,,,
