ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
64,2002,2002-11-03,9,29.238,CLE,,PIT,L 20-23,*,,,,,,,,
65,2002,2002-11-17,10,29.252,CLE,@,CIN,W 27-20,*,,,,,,,,
66,2002,2002-11-24,11,29.259,CLE,@,NOR,W 24-15,,0,0,,0,0.0,1,0,0
67,2002,2002-12-01,12,29.266,CLE,,CAR,L 6-13,*,0,0,,0,0.0,1,7,0
68,2002,2002-12-08,13,29.273,CLE,@,JAX,W 21-20,*,,,,,,,,
69,2002,2002-12-15,14,29.280,CLE,,IND,L 23-28,*,,,,,,,,
70,2002,2002-12-22,15,29.287,CLE,@,BAL,W 14-13,*,,,,,,,,
71,2002,2002-12-29,16,29.294,CLE,,ATL,W 24-16,*,,,,,,,,
72,2003,2003-09-07,1,30.181,CLE,,IND,L 6-9,*,,,,,,,,
73,2003,2003-09-14,2,30.188,CLE,@,BAL,L 13-33,*,0,0,,0,0.0,1,21,0
74,2003,2003-09-21,3,30.195,CLE,@,SFO,W 13-12,*,,,,,,,,
75,2003,2003-09-28,4,30.202,CLE,,CIN,L 14-21,*,,,,,,,,
76,2003,2003-10-05,5,30.209,CLE,@,PIT,W 33-13,*,0,0,,0,0.0,1,3,0
77,2003,2003-10-12,6,30.216,CLE,,OAK,W 13-7,*,,,,,,,,
78,2003,2003-10-19,7,30.223,CLE,,SDG,L 20-26,*,0,0,,0,0.0,1,3,0
79,2003,2003-10-26,8,30.230,CLE,@,NWE,L 3-9,*,,,,,,,,
80,2003,2003-11-09,9,30.244,CLE,@,KAN,L 20-41,*,,,,,,,,
81,2003,2003-11-16,10,30.251,CLE,,ARI,W 44-6,*,0,0,,0,0.0,1,10,0
82,2003,2003-11-23,11,30.258,CLE,,PIT,L 6-13,*,,,,,,,,
83,2003,2003-11-30,12,30.265,CLE,@,SEA,L 7-34,*,,,,,,,,
84,2003,2003-12-08,13,30.273,CLE,,STL,L 20-26,*,0,0,,0,0.0,1,0,0
85,2003,2003-12-14,14,30.279,CLE,@,DEN,L 20-23,*,,,,,,,,
86,2003,2003-12-21,15,30.286,CLE,,BAL,L 0-35,*,0,0,,0,0.0,1,4,0
87,2003,2003-12-28,16,30.293,CLE,@,CIN,W 22-14,*,,,,,,,,
88,2004,2004-09-12,1,31.186,CLE,,BAL,W 20-3,*,,,,,,,,
89,2004,2004-09-19,2,31.193,CLE,@,DAL,L 12-19,*,,,,,,,,
90,2004,2004-09-26,3,31.200,CLE,@,NYG,L 10-27,*,,,,,,,,
91,2004,2004-10-03,4,31.207,CLE,,WAS,W 17-13,*,,,,,,,,
92,2004,2004-10-10,5,31.214,CLE,@,PIT,L 23-34,*,,,,,,,,
93,2004,2004-10-17,6,31.221,CLE,,CIN,W 34-17,*,,,,,,,,
94,2004,2004-10-24,7,31.228,CLE,,PHI,L 31-34,*,,,,,,,,
95,2004,2004-11-07,8,31.242,CLE,@,BAL,L 13-27,,,,,,,,,
96,2004,2004-11-14,9,31.249,CLE,,PIT,L 10-24,*,,,,,,,,
97,2004,2004-11-21,10,31.256,CLE,,NYJ,L 7-10,,0,0,,0,0.0,1,28,0
98,2004,2004-11-28,11,31.263,CLE,@,CIN,L 48-58,,,,,,,,,
99,2004,2004-12-05,12,31.270,CLE,,NWE,L 15-42,,,,,,,,,
100,2004,2004-12-12,13,31.277,CLE,@,BUF,L 7-37,*,,,,,,,,
101,2004,2004-12-19,14,31.284,CLE,,SDG,L 0-21,*,,,,,,,,
102,2004,2004-12-26,15,31.291,CLE,@,MIA,L 7-10,*,,,,,,,,
103,2004,2005-01-02,16,31.298,CLE,@,HOU,W 22-14,,,,,,,,,
104,2005,2005-09-11,1,32.185,GNB,@,DET,L 3-17,,,,,,,,,
105,2005,2005-09-18,2,32.192,GNB,,CLE,L 24-26,,,,,,,,,
106,2005,2005-09-25,3,32.199,GNB,,TAM,L 16-17,,,,,,,,,
107,2005,2005-10-03,4,32.207,GNB,@,CAR,L 29-32,,,,,,,,,
