ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,22.060,SDG,,CAR,L 24-26,,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
2,2008,2008-09-14,2,22.067,SDG,@,DEN,L 38-39,,0,0,,0,0,0,,0,0,0,0.0,2,0,1,10,0
3,2008,2008-09-22,3,22.075,SDG,,NYJ,W 48-29,,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
4,2008,2008-09-28,4,22.081,SDG,@,OAK,W 28-18,,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
5,2008,2008-10-05,5,22.088,SDG,@,MIA,L 10-17,,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
6,2008,2008-10-12,6,22.095,SDG,,NWE,W 30-10,,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
7,2008,2008-10-19,7,22.102,SDG,@,BUF,L 14-23,,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
8,2008,2008-10-26,8,22.109,SDG,@,NOR,L 32-37,,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
9,2008,2008-11-09,9,22.123,SDG,,KAN,W 20-19,,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
10,2008,2008-11-16,10,22.130,SDG,@,PIT,L 10-11,,0,0,,0,0,0,,0,0,0,0.0,1,3,0,0,0
11,2008,2008-11-23,11,22.137,SDG,,IND,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
12,2008,2008-11-30,12,22.144,SDG,,ATL,L 16-22,,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
13,2008,2008-12-04,13,22.148,SDG,,OAK,W 34-7,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
14,2008,2008-12-14,14,22.158,SDG,@,KAN,W 22-21,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
15,2008,2008-12-21,15,22.165,SDG,@,TAM,W 41-24,*,0,0,,0,0,0,,0,1,6,0.0,4,0,1,59,1
16,2008,2008-12-28,16,22.172,SDG,,DEN,W 52-21,,0,0,,0,0,0,,0,0,0,0.0,5,3,0,0,0
17,2009,2009-09-14,1,23.067,SDG,@,OAK,W 24-20,*,0,0,,0,0,0,,0,0,0,0.0,2,1,1,0,0
18,2009,2009-09-20,2,23.073,SDG,,BAL,L 26-31,,0,0,,0,0,0,,0,0,0,0.0,1,0,1,22,0
19,2009,2009-09-27,3,23.080,SDG,,MIA,W 23-13,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
20,2009,2009-10-04,4,23.087,SDG,@,PIT,L 28-38,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
21,2009,2009-10-19,5,23.102,SDG,,DEN,L 23-34,,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
