ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2001,2001-09-09,1,21.359,SFO,,ATL,W 16-13,,5,4,34,8.50,0,80.0%,6.80,0,0
2,2001,2001-09-23,2,22.008,SFO,,STL,L 26-30,*,6,3,14,4.67,0,50.0%,2.33,0,0
3,2001,2001-10-01,3,22.016,SFO,@,NYJ,W 19-17,*,2,2,20,10.00,0,100.0%,10.00,0,0
4,2001,2001-10-07,4,22.022,SFO,,CAR,W 24-14,*,1,,,,,0.0%,,,
5,2001,2001-10-14,5,22.029,SFO,@,ATL,W 37-31,*,6,3,11,3.67,0,50.0%,1.83,0,0
6,2001,2001-10-28,6,22.043,SFO,@,CHI,L 31-37,*,2,2,24,12.00,0,100.0%,12.00,0,0
7,2001,2001-11-04,7,22.050,SFO,,DET,W 21-13,*,6,4,35,8.75,1,66.7%,5.83,1,6
8,2001,2001-11-11,8,22.057,SFO,,NOR,W 28-27,*,4,3,35,11.67,1,75.0%,8.75,1,6
9,2001,2001-11-18,9,22.064,SFO,@,CAR,W 25-22,*,4,3,34,11.33,0,75.0%,8.50,0,0
10,2001,2001-11-25,10,22.071,SFO,@,IND,W 40-21,*,4,3,27,9.00,0,75.0%,6.75,0,0
11,2001,2001-12-02,11,22.078,SFO,,BUF,W 35-0,*,2,1,-3,-3.00,0,50.0%,-1.50,0,0
12,2001,2001-12-09,12,22.085,SFO,@,STL,L 14-27,,8,4,38,9.50,0,50.0%,4.75,0,0
13,2001,2001-12-16,13,22.092,SFO,,MIA,W 21-0,*,3,1,12,12.00,1,33.3%,4.00,1,6
14,2001,2001-12-22,14,22.098,SFO,,PHI,W 13-3,*,2,2,24,12.00,0,100.0%,12.00,0,0
15,2001,2001-12-30,15,22.106,SFO,@,DAL,L 21-27,*,6,4,33,8.25,0,66.7%,5.50,0,0
16,2001,2002-01-06,16,22.113,SFO,@,NOR,W 38-0,*,3,1,24,24.00,0,33.3%,8.00,0,0
17,2002,2002-09-05,1,22.355,SFO,@,NYG,W 16-13,*,5,3,44,14.67,0,60.0%,8.80,0,0
