ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1996,1996-12-22,16,24.015,TAM,,CHI,W 34-19,,,,,
2,1998,1998-09-20,3,25.287,TAM,,CHI,W 27-15,,,,,
3,1998,1998-10-04,5,25.301,TAM,,NYG,W 20-3,,,,,
4,1998,1998-12-07,13,26.000,TAM,,GNB,W 24-22,,,,,
5,1998,1998-12-13,14,26.006,TAM,,PIT,W 16-3,,,,,
6,1998,1998-12-19,15,26.012,TAM,@,WAS,L 16-20,,,,,
7,1998,1998-12-27,16,26.020,TAM,@,CIN,W 35-0,,,,,
8,1999,1999-09-19,2,26.286,TAM,@,PHI,W 19-5,,,,,
9,1999,1999-09-26,3,26.293,TAM,,DEN,W 13-10,,,,,
10,1999,1999-10-24,6,26.321,TAM,,CHI,W 6-3,,,,,
11,1999,1999-10-31,7,26.328,TAM,@,DET,L 3-20,,,,,
12,1999,1999-11-21,10,26.349,TAM,,ATL,W 19-10,,,,,
13,1999,1999-11-28,11,26.356,TAM,@,SEA,W 16-3,,,,,
14,1999,1999-12-06,12,26.364,TAM,,MIN,W 24-17,*,,,,
15,1999,1999-12-12,13,27.005,TAM,,DET,W 23-16,*,,,,
16,1999,1999-12-19,14,27.012,TAM,@,OAK,L 0-45,*,,,,
17,1999,1999-12-26,15,27.019,TAM,,GNB,W 29-10,*,,,,
18,1999,2000-01-02,16,27.026,TAM,@,CHI,W 20-6,*,,,,
19,2001,2001-09-09,1,28.276,CHI,@,BAL,L 6-17,,,,,
20,2001,2001-09-23,2,28.290,CHI,,MIN,W 17-10,,,,,
21,2001,2001-10-07,3,28.304,CHI,@,ATL,W 31-3,,,,,
22,2001,2001-10-14,4,28.311,CHI,,ARI,W 20-13,,,,,
23,2001,2001-10-21,5,28.318,CHI,@,CIN,W 24-0,,,,,
24,2001,2001-10-28,6,28.325,CHI,,SFO,W 37-31,,,,,
25,2001,2001-11-04,7,28.332,CHI,,CLE,W 27-21,,,,,
26,2001,2001-11-11,8,28.339,CHI,,GNB,L 12-20,,,,,
27,2001,2001-11-18,9,28.346,CHI,@,TAM,W 27-24,,,,,
28,2001,2001-11-25,10,28.353,CHI,@,MIN,W 13-6,,,,,
29,2001,2001-12-02,11,28.360,CHI,,DET,W 13-10,,,,,
30,2001,2001-12-09,12,29.002,CHI,@,GNB,L 7-17,,,,,
31,2001,2001-12-16,13,29.009,CHI,,TAM,W 27-3,,,,,
32,2001,2001-12-23,14,29.016,CHI,@,WAS,W 20-15,,,,,
33,2001,2001-12-30,15,29.023,CHI,@,DET,W 24-0,,,,,
34,2001,2002-01-06,16,29.030,CHI,,JAX,W 33-13,,1,6,6.00,0
35,2002,2002-09-08,1,29.275,CHI,,MIN,W 27-23,,,,,
36,2002,2002-09-15,2,29.282,CHI,@,ATL,W 14-13,,,,,
37,2002,2002-09-29,4,29.296,CHI,@,BUF,L 27-33,,,,,
38,2002,2002-10-07,5,29.304,CHI,,GNB,L 21-34,,,,,
39,2002,2002-10-20,6,29.317,CHI,@,DET,L 20-23,,,,,
40,2002,2002-10-27,7,29.324,CHI,@,MIN,L 7-25,,,,,
41,2002,2002-11-03,8,29.331,CHI,,PHI,L 13-19,*,,,,
42,2002,2002-11-10,9,29.338,CHI,,NWE,L 30-33,,,,,
43,2002,2002-11-18,10,29.346,CHI,@,STL,L 16-21,*,,,,
44,2002,2002-11-24,11,29.352,CHI,,DET,W 20-17,*,,,,
45,2002,2002-12-01,12,29.359,CHI,@,GNB,L 20-30,*,,,,
46,2002,2002-12-09,13,30.002,CHI,@,MIA,L 9-27,*,,,,
47,2002,2002-12-15,14,30.008,CHI,,NYJ,W 20-13,*,,,,
48,2002,2002-12-22,15,30.015,CHI,@,CAR,L 14-24,*,,,,
49,2002,2002-12-29,16,30.022,CHI,,TAM,L 0-15,*,,,,
