ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-09-13,1,23.131,JAX,@,IND,L 12-14,,0.0,0,1,0,0,0
2,2009,2009-09-20,2,23.138,JAX,,ARI,L 17-31,,0.0,0,0,0,0,0
3,2009,2009-09-27,3,23.145,JAX,@,HOU,W 31-24,,,,,,,
4,2009,2009-10-04,4,23.152,JAX,,TEN,W 37-17,,0.0,0,0,0,0,0
5,2009,2009-10-11,5,23.159,JAX,@,SEA,L 0-41,*,0.0,8,2,0,0,0
6,2009,2009-10-18,6,23.166,JAX,,STL,W 23-20,,0.0,1,0,0,0,0
7,2009,2009-11-01,7,23.180,JAX,@,TEN,L 13-30,,,,,,,
8,2009,2009-11-08,8,23.187,JAX,,KAN,W 24-21,,0.0,0,0,0,0,0
9,2009,2009-11-15,9,23.194,JAX,@,NYJ,W 24-22,,0.0,0,0,0,0,0
10,2009,2009-11-22,10,23.201,JAX,,BUF,W 18-15,*,0.0,3,0,0,0,0
11,2009,2009-11-29,11,23.208,JAX,@,SFO,L 3-20,,0.0,1,1,0,0,0
12,2009,2009-12-06,12,23.215,JAX,,HOU,W 23-18,,0.0,1,1,0,0,0
13,2009,2009-12-13,13,23.222,JAX,,MIA,L 10-14,,0.0,3,0,0,0,0
14,2009,2009-12-17,14,23.226,JAX,,IND,L 31-35,*,0.0,5,1,0,0,0
15,2009,2009-12-27,15,23.236,JAX,@,NWE,L 7-35,*,0.0,1,3,0,0,0
16,2009,2010-01-03,16,23.243,JAX,@,CLE,L 17-23,*,0.0,4,1,0,0,0
17,2010,2010-09-12,1,24.130,JAX,,DEN,W 24-17,,,,,,,
18,2010,2010-09-19,2,24.137,JAX,@,SDG,L 13-38,,0.0,1,3,0,0,0
19,2010,2010-09-26,3,24.144,JAX,,PHI,L 3-28,,0.0,3,0,0,0,0
20,2010,2010-10-03,4,24.151,JAX,,IND,W 31-28,*,0.0,3,0,0,0,0
21,2010,2010-10-10,5,24.158,JAX,@,BUF,W 36-26,*,0.0,0,2,0,0,0
22,2010,2010-10-18,6,24.166,JAX,,TEN,L 3-30,,,,,,,
23,2010,2010-10-24,7,24.172,JAX,@,KAN,L 20-42,,0.0,1,1,0,0,0
24,2010,2010-10-31,8,24.179,JAX,@,DAL,W 35-17,,0.0,0,0,0,0,0
25,2010,2010-11-14,9,24.193,JAX,,HOU,W 31-24,,,,,,,
26,2010,2010-11-21,10,24.200,JAX,,CLE,W 24-20,,0.0,0,0,0,0,0
27,2010,2010-11-28,11,24.207,JAX,@,NYG,L 20-24,,0.0,0,1,0,0,0
28,2010,2010-12-05,12,24.214,JAX,@,TEN,W 17-6,,0.0,1,0,0,0,0
29,2010,2010-12-12,13,24.221,JAX,,OAK,W 38-31,,0.0,2,1,0,0,0
30,2010,2010-12-19,14,24.228,JAX,@,IND,L 24-34,,0.0,4,1,0,0,0
31,2010,2010-12-26,15,24.235,JAX,,WAS,L 17-20,*,0.0,6,2,0,0,0
32,2010,2011-01-02,16,24.242,JAX,@,HOU,L 17-34,*,0.0,6,0,0,0,0
33,2011,2011-09-11,1,25.129,JAX,,TEN,W 16-14,,,,,,,
34,2011,2011-09-18,2,25.136,JAX,@,NYJ,L 3-32,,,,,,,
35,2011,2011-09-25,3,25.143,JAX,@,CAR,L 10-16,,0.0,0,0,0,0,0
36,2011,2011-10-02,4,25.150,JAX,,NOR,L 10-23,,0.0,1,0,0,0,0
37,2011,2011-10-09,5,25.157,JAX,,CIN,L 20-30,,0.0,0,0,0,0,0
38,2011,2011-10-16,6,25.164,JAX,@,PIT,L 13-17,*,0.0,0,3,0,0,0
39,2011,2011-10-24,7,25.172,JAX,,BAL,W 12-7,,0.0,0,0,0,0,0
40,2011,2011-10-30,8,25.178,JAX,@,HOU,L 14-24,,0.0,1,1,0,0,0
41,2011,2011-11-13,9,25.192,JAX,@,IND,W 17-3,,,,,,,
42,2011,2011-11-20,10,25.199,JAX,@,CLE,L 10-14,,0.5,0,1,0,0,0
43,2011,2011-11-27,11,25.206,JAX,,HOU,L 13-20,*,0.0,4,3,0,0,0
44,2011,2011-12-05,12,25.214,JAX,,SDG,L 14-38,*,0.0,4,2,0,0,0
45,2011,2011-12-11,13,25.220,JAX,,TAM,W 41-14,*,0.0,6,1,0,0,0
46,2011,2011-12-15,14,25.224,JAX,@,ATL,L 14-41,*,0.0,4,5,0,0,0
47,2011,2011-12-24,15,25.233,JAX,@,TEN,L 17-23,,,,,,,
48,2011,2012-01-01,16,25.241,JAX,,IND,W 19-13,*,0.0,5,1,1,3,0
49,2012,2012-09-09,1,26.127,JAX,@,MIN,L 23-26,*,0.0,1,6,0,0,0
50,2012,2012-09-16,2,26.134,JAX,,HOU,L 7-27,*,0.0,12,1,0,0,0
51,2012,2012-09-23,3,26.141,JAX,@,IND,W 22-17,*,0.0,9,2,0,0,0
52,2012,2012-09-30,4,26.148,JAX,,CIN,L 10-27,*,0.0,8,3,0,0,0
53,2012,2012-10-07,5,26.155,JAX,,CHI,L 3-41,*,0.0,3,1,0,0,0
54,2012,2012-10-21,6,26.169,JAX,@,OAK,L 23-26,*,0.0,4,0,0,0,0
55,2012,2012-10-28,7,26.176,JAX,@,GNB,L 15-24,*,0.0,6,1,0,0,0
56,2012,2012-11-04,8,26.183,JAX,,DET,L 14-31,*,0.0,6,0,0,0,0
57,2012,2012-11-08,9,26.187,JAX,,IND,L 10-27,*,0.0,6,0,0,0,0
58,2012,2012-11-18,10,26.197,JAX,@,HOU,L 37-43,*,0.0,11,4,0,0,0
59,2012,2012-11-25,11,26.204,JAX,,TEN,W 24-19,*,0.0,7,1,0,0,0
60,2012,2012-12-02,12,26.211,JAX,@,BUF,L 18-34,*,0.0,7,2,0,0,0
61,2012,2012-12-09,13,26.218,JAX,,NYJ,L 10-17,*,0.0,4,2,0,0,0
62,2012,2012-12-16,14,26.225,JAX,@,MIA,L 3-24,*,0.0,7,0,0,0,0
63,2012,2012-12-23,15,26.232,JAX,,NWE,L 16-23,*,0.5,6,1,0,0,0
64,2012,2012-12-30,16,26.239,JAX,@,TEN,L 20-38,*,0.0,8,0,0,0,0
65,2013,2013-09-08,1,27.126,JAX,,KAN,L 2-28,*,0.0,2,0,0,0,0
66,2013,2013-09-15,2,27.133,JAX,@,OAK,L 9-19,*,0.0,3,2,0,0,0
67,2013,2013-09-22,3,27.140,JAX,@,SEA,L 17-45,*,0.0,2,3,0,0,0
68,2013,2013-09-29,4,27.147,JAX,,IND,L 3-37,*,1.0,5,2,0,0,0
69,2013,2013-10-06,5,27.154,JAX,@,STL,L 20-34,*,0.0,5,0,0,0,0
70,2013,2013-10-13,6,27.161,JAX,@,DEN,L 19-35,,0.0,1,2,0,0,0
71,2013,2013-10-20,7,27.168,JAX,,SDG,L 6-24,*,0.0,4,0,0,0,0
72,2013,2013-10-27,8,27.175,JAX,,SFO,L 10-42,*,0.0,3,0,0,0,0
73,2013,2013-11-10,9,27.189,JAX,@,TEN,W 29-27,*,0.0,4,2,0,0,0
74,2013,2013-11-17,10,27.196,JAX,,ARI,L 14-27,*,0.0,6,1,0,0,0
75,2013,2013-11-24,11,27.203,JAX,@,HOU,W 13-6,*,0.0,3,3,0,0,0
76,2013,2013-12-01,12,27.210,JAX,@,CLE,W 32-28,*,0.0,3,2,0,0,0
77,2013,2013-12-05,13,27.214,JAX,,HOU,W 27-20,*,0.0,3,0,0,0,0
78,2013,2013-12-15,14,27.224,JAX,,BUF,L 20-27,*,0.0,2,1,0,0,0
