ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
22,1986,1986-10-12,6,23.172,TAM,,STL,L 19-30,1,15,15.00,1,1,10,10.00,0,1,6
23,1986,1986-10-19,7,23.179,TAM,@,NOR,L 7-38,2,13,6.50,0,0,0,,0,0,0
24,1986,1986-10-26,8,23.186,TAM,@,KAN,L 20-27,4,44,11.00,1,0,0,,0,1,6
25,1986,1986-11-02,9,23.193,TAM,,BUF,W 34-28,4,52,13.00,0,0,0,,0,0,0
26,1986,1986-11-09,10,23.200,TAM,,CHI,L 3-23,5,51,10.20,0,0,0,,0,0,0
27,1986,1986-11-16,11,23.207,TAM,@,GNB,L 7-31,0,0,,0,0,0,,0,,
28,1986,1986-11-23,12,23.214,TAM,,DET,L 17-38,5,63,12.60,0,0,0,,0,0,0
29,1986,1986-11-30,13,23.221,TAM,@,MIN,L 13-45,4,75,18.75,0,0,0,,0,0,0
30,1986,1986-12-07,14,23.228,TAM,@,CHI,L 14-48,8,143,17.88,1,0,0,,0,1,6
31,1986,1986-12-14,15,23.235,TAM,,GNB,L 7-21,4,45,11.25,1,0,0,,0,1,6
32,1986,1986-12-21,16,23.242,TAM,@,STL,L 17-21,4,24,6.00,0,0,0,,0,0,0
33,1987,1987-09-13,1,24.143,TAM,,ATL,W 48-10,3,46,15.33,1,0,0,,0,1,6
34,1987,1987-09-20,2,24.150,TAM,@,CHI,L 3-20,3,34,11.33,0,0,0,,0,0,0
35,1987,1987-10-25,6,24.185,TAM,,CHI,L 26-27,6,98,16.33,1,0,0,,0,1,6
36,1987,1987-11-01,7,24.192,TAM,@,GNB,W 23-17,7,66,9.43,0,0,0,,0,0,0
37,1987,1987-11-08,8,24.199,TAM,@,STL,L 28-31,1,11,11.00,0,0,0,,0,0,0
38,1987,1987-11-15,9,24.206,TAM,@,MIN,L 17-23,6,65,10.83,1,0,0,,0,1,6
39,1987,1987-11-22,10,24.213,TAM,,SFO,L 10-24,1,18,18.00,0,0,0,,0,0,0
40,1987,1987-11-29,11,24.220,TAM,@,RAM,L 3-35,5,72,14.40,0,0,0,,0,0,0
41,1987,1987-12-06,12,24.227,TAM,@,NOR,L 34-44,1,6,6.00,0,0,0,,0,0,0
42,1987,1987-12-20,14,24.241,TAM,,STL,L 14-31,1,8,8.00,0,0,0,,0,0,0
43,1987,1987-12-27,15,24.248,TAM,@,IND,L 6-24,0,0,,0,,,,,,
44,1988,1988-09-04,1,25.134,TAM,,PHI,L 14-41,1,6,6.00,0,0,0,,0,0,0
45,1988,1988-09-11,2,25.141,TAM,@,GNB,W 13-10,0,0,,0,,,,,,
46,1988,1988-09-18,3,25.148,TAM,,PHO,L 24-30,0,0,,0,,,,,,
47,1988,1988-09-25,4,25.155,TAM,@,NOR,L 9-13,0,0,,0,,,,,,
48,1988,1988-10-02,5,25.162,TAM,,GNB,W 27-24,1,23,23.00,0,0,0,,0,0,0
49,1988,1988-10-09,6,25.169,TAM,@,MIN,L 13-14,2,28,14.00,0,0,0,,0,0,0
50,1988,1988-10-16,7,25.176,TAM,@,IND,L 31-35,0,0,,0,,,,,,
51,1988,1988-10-23,8,25.183,TAM,,MIN,L 20-49,0,0,,0,,,,,,
52,1988,1988-10-30,9,25.190,TAM,,MIA,L 14-17,3,19,6.33,0,0,0,,0,0,0
53,1988,1988-11-06,10,25.197,TAM,@,CHI,L 10-28,1,23,23.00,0,0,0,,0,0,0
54,1988,1988-11-13,11,25.204,TAM,@,DET,W 23-20,0,0,,0,,,,,,
55,1988,1988-11-20,12,25.211,TAM,,CHI,L 15-27,1,4,4.00,0,0,0,,0,0,0
56,1988,1988-11-27,13,25.218,TAM,@,ATL,L 10-17,0,0,,0,,,,,,
