ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1978,1978-09-10,2,23.157,KAN,,HOU,L 17-20,
2,1978,1978-09-17,3,23.164,KAN,@,NYG,L 10-26,
3,1978,1978-09-24,4,23.171,KAN,,DEN,L 17-23,
4,1978,1978-10-01,5,23.178,KAN,@,BUF,L 13-28,
5,1978,1978-10-08,6,23.185,KAN,,TAM,L 13-30,
6,1978,1978-10-15,7,23.192,KAN,@,OAK,L 6-28,
7,1978,1978-10-22,8,23.199,KAN,,CLE,W 17-3,
8,1978,1978-10-29,9,23.206,KAN,@,PIT,L 24-27,
9,1978,1978-11-05,10,23.213,KAN,,OAK,L 10-20,
10,1978,1978-11-12,11,23.220,KAN,@,SDG,L 23-29,
11,1978,1978-11-19,12,23.227,KAN,,SEA,L 10-13,
12,1978,1978-11-26,13,23.234,KAN,,SDG,W 23-0,
13,1978,1978-12-03,14,23.241,KAN,,BUF,W 14-10,
14,1978,1978-12-10,15,23.248,KAN,@,DEN,L 3-24,
15,1978,1978-12-17,16,23.255,KAN,@,SEA,L 19-23,
16,1979,1979-09-02,1,24.149,KAN,,BAL,W 14-0,
17,1979,1979-09-09,2,24.156,KAN,,CLE,L 24-27,
18,1979,1979-09-16,3,24.163,KAN,@,HOU,L 6-20,
19,1979,1979-09-23,4,24.170,KAN,,OAK,W 35-7,
20,1979,1979-09-30,5,24.177,KAN,@,SEA,W 24-6,
21,1979,1979-10-07,6,24.184,KAN,@,CIN,W 10-7,
22,1979,1979-10-14,7,24.191,KAN,,DEN,L 10-24,
23,1979,1979-10-21,8,24.198,KAN,,NYG,L 17-21,
24,1979,1979-10-28,9,24.205,KAN,@,DEN,L 3-20,
25,1979,1979-11-04,10,24.212,KAN,,SDG,L 14-20,
26,1979,1979-11-11,11,24.219,KAN,,PIT,L 3-30,
27,1979,1979-11-18,12,24.226,KAN,@,OAK,W 24-21,
28,1979,1979-11-25,13,24.233,KAN,@,SDG,L 7-28,
29,1979,1979-12-02,14,24.240,KAN,,SEA,W 37-21,
30,1979,1979-12-09,15,24.247,KAN,@,BAL,W 10-7,
31,1979,1979-12-16,16,24.254,KAN,@,TAM,L 0-3,
32,1980,1980-09-07,1,25.154,KAN,,OAK,L 14-27,
33,1980,1980-09-14,2,25.161,KAN,,SEA,L 16-17,
34,1980,1980-09-21,3,25.168,KAN,@,CLE,L 13-20,
35,1980,1980-09-28,4,25.175,KAN,,SDG,L 7-24,
36,1980,1980-10-05,5,25.182,KAN,@,OAK,W 31-17,
37,1980,1980-10-12,6,25.189,KAN,,HOU,W 21-20,
38,1980,1980-10-19,7,25.196,KAN,@,DEN,W 23-17,
39,1980,1980-10-26,8,25.203,KAN,,DET,W 20-17,
40,1980,1980-11-02,9,25.210,KAN,,BAL,L 24-31,
41,1980,1980-11-09,10,25.217,KAN,@,SEA,W 31-30,
42,1980,1980-11-16,11,25.224,KAN,@,SDG,L 7-20,
43,1980,1980-11-23,12,25.231,KAN,@,STL,W 21-13,
44,1980,1980-11-30,13,25.238,KAN,,CIN,L 6-20,
45,1980,1980-12-07,14,25.245,KAN,,DEN,W 31-14,
46,1980,1980-12-14,15,25.252,KAN,@,PIT,L 16-21,
47,1980,1980-12-21,16,25.259,KAN,@,BAL,W 38-28,
48,1981,1981-09-06,1,26.153,KAN,@,PIT,W 37-33,
49,1981,1981-09-13,2,26.160,KAN,,TAM,W 19-10,
50,1981,1981-09-20,3,26.167,KAN,,SDG,L 31-42,
51,1981,1981-09-27,4,26.174,KAN,@,SEA,W 20-14,
52,1981,1981-10-04,5,26.181,KAN,@,NWE,L 17-33,
53,1981,1981-10-11,6,26.188,KAN,,OAK,W 27-0,
54,1981,1981-10-18,7,26.195,KAN,,DEN,W 28-14,
55,1981,1981-10-25,8,26.202,KAN,@,OAK,W 28-17,
56,1981,1981-11-01,9,26.209,KAN,@,SDG,L 20-22,
57,1981,1981-11-08,10,26.216,KAN,,CHI,L 13-16,
58,1981,1981-11-15,11,26.223,KAN,,HOU,W 23-10,
59,1981,1981-11-22,12,26.230,KAN,,SEA,W 40-13,
60,1981,1981-11-26,13,26.234,KAN,@,DET,L 10-27,
61,1981,1981-12-06,14,26.244,KAN,@,DEN,L 13-16,
62,1981,1981-12-13,15,26.251,KAN,,MIA,L 7-17,
63,1981,1981-12-20,16,26.258,KAN,@,MIN,W 10-6,
64,1982,1982-09-12,1,27.159,KAN,@,BUF,L 9-14,
65,1982,1982-09-19,2,27.166,KAN,,SDG,W 19-12,
66,1982,1982-11-21,3,27.229,KAN,@,NOR,L 17-27,
67,1982,1982-11-28,4,27.236,KAN,@,RAM,L 14-20,
68,1982,1982-12-05,5,27.243,KAN,@,PIT,L 14-35,
69,1982,1982-12-12,6,27.250,KAN,,RAI,L 16-21,
70,1982,1982-12-19,7,27.257,KAN,@,DEN,W 37-16,1.0
71,1982,1982-12-26,8,27.264,KAN,,SFO,L 13-26,
