ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1963,1963-12-15,14,24.254,DET,@,CHI,L 14-24,0,0,,0,1,8,8.00,0,1,6,1,42,1
2,1964,1964-11-01,8,25.210,MIN,,GNB,L 13-42,1,13,13.00,0,0,0,,0,0,0,0,0,0
3,1964,1964-11-29,12,25.238,MIN,,RAM,W 34-13,0,0,,0,0,0,,0,0,0,1,0,0
4,1965,1965-09-19,1,26.167,MIN,@,BAL,L 16-35,0,0,,0,0,0,,0,0,0,2,18,0
5,1965,1965-10-24,6,26.202,MIN,@,SFO,W 42-41,0,0,,0,0,0,,0,0,0,1,0,0
6,1966,1966-10-16,6,27.194,NYG,,WAS,W 13-10,0,0,,0,0,0,,0,0,0,1,1,0
