ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1968,1968-10-20,6,28.316,SFO,@,NYG,W 26-10,0,0,,0,1,24,0
2,1968,1968-11-10,9,28.337,SFO,@,CHI,L 19-27,0,0,,0,1,69,0
3,1970,1970-09-20,1,30.285,SFO,,WAS,W 26-17,,,,,,,
4,1970,1970-09-27,2,30.292,SFO,,CLE,W 34-31,,,,,,,
5,1970,1970-10-04,3,30.299,SFO,@,ATL,L 20-21,,,,,,,
6,1970,1970-10-11,4,30.306,SFO,@,RAM,W 20-6,,,,,,,
7,1970,1970-10-18,5,30.313,SFO,,NOR,T 20-20,1,0,0.00,0,0,0,0
8,1970,1970-10-25,6,30.320,SFO,,DEN,W 19-14,,,,,,,
9,1970,1970-11-01,7,30.327,SFO,,GNB,W 26-10,,,,,,,
10,1970,1970-11-08,8,30.334,SFO,@,CHI,W 37-16,,,,,,,
11,1970,1970-11-15,9,30.341,SFO,@,HOU,W 30-20,,,,,,,
12,1970,1970-11-22,10,30.348,SFO,@,DET,L 7-28,,,,,,,
13,1970,1970-11-29,11,30.355,SFO,,RAM,L 13-30,,,,,,,
14,1970,1970-12-06,12,30.362,SFO,,ATL,W 24-20,,,,,,,
15,1970,1970-12-13,13,31.004,SFO,@,NOR,W 38-27,1,8,8.00,0,0,0,0
16,1970,1970-12-20,14,31.011,SFO,@,OAK,W 38-7,,,,,,,
17,1971,1971-09-19,1,31.284,SFO,@,ATL,L 17-20,,,,,,,
18,1971,1971-09-26,2,31.291,SFO,@,NOR,W 38-20,,,,,,,
19,1971,1971-10-03,3,31.298,SFO,@,PHI,W 31-3,,,,,,,
20,1971,1971-10-10,4,31.305,SFO,,RAM,L 13-20,,,,,,,
21,1971,1971-10-17,5,31.312,SFO,,CHI,W 13-0,,,,,,,
22,1971,1971-10-24,6,31.319,SFO,@,STL,W 26-14,,,,,,,
23,1971,1971-10-31,7,31.326,SFO,,NWE,W 27-10,,,,,,,
24,1971,1971-11-07,8,31.333,SFO,@,MIN,W 13-9,,,,,,,
25,1971,1971-11-14,9,31.340,SFO,,NOR,L 20-26,,,,,,,
26,1971,1971-11-21,10,31.347,SFO,@,RAM,L 6-17,,,,,,,
27,1971,1971-11-28,11,31.354,SFO,@,NYJ,W 24-21,,,,,,,
28,1971,1971-12-06,12,31.362,SFO,,KAN,L 17-26,,,,,,,
29,1971,1971-12-12,13,32.003,SFO,,ATL,W 24-3,,,,,,,
30,1971,1971-12-19,14,32.010,SFO,,DET,W 31-27,1,21,21.00,0,0,0,0
31,1972,1972-09-17,1,32.283,SFO,,SDG,W 34-3,0,0,,0,1,10,0
32,1972,1972-09-24,2,32.290,SFO,@,BUF,L 20-27,,,,,,,
33,1972,1972-10-01,3,32.297,SFO,@,NOR,W 37-2,,,,,,,
34,1972,1972-10-08,4,32.304,SFO,@,RAM,L 7-31,2,-1,-0.50,0,0,0,0
35,1972,1972-10-15,5,32.311,SFO,,NYG,L 17-23,,,,,,,
36,1972,1972-10-22,6,32.318,SFO,,NOR,T 20-20,,,,,,,
37,1972,1972-10-29,7,32.325,SFO,@,ATL,W 49-14,,,,,,,
38,1972,1972-11-05,8,32.332,SFO,@,GNB,L 24-34,,,,,,,
39,1972,1972-11-12,9,32.339,SFO,,BAL,W 24-21,,,,,,,
40,1972,1972-11-19,10,32.346,SFO,@,CHI,W 34-21,,,,,,,
41,1972,1972-11-23,11,32.350,SFO,@,DAL,W 31-10,,,,,,,
42,1972,1972-12-04,12,32.361,SFO,,RAM,L 16-26,,,,,,,
43,1972,1972-12-10,13,33.001,SFO,,ATL,W 20-0,,,,,,,
44,1972,1972-12-16,14,33.007,SFO,,MIN,W 20-17,,,,,,,
