ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
45,2014,2014-09-07,1,26.035,DEN,,IND,W 31-24,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
46,2014,2014-09-14,2,26.042,DEN,,KAN,W 24-17,*,,,,,,0.0%,,,,,,,,,,
47,2014,2014-09-21,3,26.049,DEN,@,SEA,L 20-26,*,1,1,10,10.00,0,100.0%,10.00,1,0,0.00,0,0,0,0.0,0,0
48,2014,2014-10-05,4,26.063,DEN,,ARI,W 41-20,,,,,,,0.0%,,,,,,,,,,
49,2014,2014-10-12,5,26.070,DEN,@,NYJ,W 31-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,1
50,2014,2014-10-19,6,26.077,DEN,,SFO,W 42-17,,0,0,0,,0,0.0%,,1,3,3.00,0,0,0,0.0,0,0
51,2014,2014-10-23,7,26.081,DEN,,SDG,W 35-21,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
52,2014,2014-11-23,11,26.112,DEN,,MIA,W 39-36,*,,,,,,0.0%,,,,,,,,,,
53,2014,2014-11-30,12,26.119,DEN,@,KAN,W 29-16,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
54,2014,2014-12-07,13,26.126,DEN,,BUF,W 24-17,*,,,,,,0.0%,,,,,,,,,,
55,2014,2014-12-14,14,26.133,DEN,@,SDG,W 22-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
56,2014,2014-12-22,15,26.141,DEN,@,CIN,L 28-37,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
57,2014,2014-12-28,16,26.147,DEN,,OAK,W 47-14,*,3,3,46,15.33,1,100.0%,15.33,0,0,,0,1,6,0.0,0,0
58,2015,2015-09-13,1,27.041,DEN,,BAL,W 19-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
59,2015,2015-09-17,2,27.045,DEN,@,KAN,W 31-24,*,3,2,12,6.00,1,66.7%,4.00,0,0,,0,1,6,0.0,0,0
60,2015,2015-09-27,3,27.055,DEN,@,DET,W 24-12,,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0,0.0,0,0
61,2015,2015-10-04,4,27.062,DEN,,MIN,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
62,2015,2015-10-11,5,27.069,DEN,@,OAK,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
63,2015,2015-10-18,6,27.076,DEN,@,CLE,W 26-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
64,2015,2015-11-01,7,27.090,DEN,,GNB,W 29-10,*,3,3,61,20.33,0,100.0%,20.33,0,0,,0,0,0,0.0,0,0
65,2015,2015-11-08,8,27.097,DEN,@,IND,L 24-27,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
66,2015,2015-11-15,9,27.104,DEN,,KAN,L 13-29,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
67,2015,2015-11-22,10,27.111,DEN,@,CHI,W 17-15,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
68,2015,2015-11-29,11,27.118,DEN,,NWE,W 30-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
69,2015,2015-12-06,12,27.125,DEN,@,SDG,W 17-3,,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,0.0,0,0
70,2015,2015-12-13,13,27.132,DEN,,OAK,L 12-15,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
71,2015,2015-12-20,14,27.139,DEN,@,PIT,L 27-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
72,2015,2015-12-28,15,27.147,DEN,,CIN,W 20-17,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
73,2015,2016-01-03,16,27.153,DEN,,SDG,W 27-20,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,0.0,0,0
74,2016,2016-09-08,1,28.036,DEN,,CAR,W 21-20,*,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0,0.0,0,0
75,2016,2016-09-18,2,28.046,DEN,,IND,W 34-20,,3,3,46,15.33,0,100.0%,15.33,0,0,,0,0,0,0.0,0,0
76,2016,2016-10-13,6,28.071,DEN,@,SDG,L 13-21,*,4,3,21,7.00,0,75.0%,5.25,0,0,,0,0,0,0.0,0,0
77,2016,2016-10-24,7,28.082,DEN,,HOU,W 27-9,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
78,2016,2016-10-30,8,28.088,DEN,,SDG,W 27-19,*,6,4,55,13.75,0,66.7%,9.17,0,0,,0,0,0,0.0,0,0
79,2016,2016-11-06,9,28.095,DEN,@,OAK,L 20-30,*,4,2,37,18.50,0,50.0%,9.25,0,0,,0,0,0,0.0,0,0
80,2016,2016-11-13,10,28.102,DEN,@,NOR,W 25-23,*,6,2,24,12.00,0,33.3%,4.00,0,0,,0,0,0,0.0,0,0
81,2016,2016-11-27,11,28.116,DEN,,KAN,L 27-30,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
82,2016,2016-12-04,12,28.123,DEN,@,JAX,W 20-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
83,2016,2016-12-11,13,28.130,DEN,@,TEN,L 10-13,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
84,2016,2016-12-18,14,28.137,DEN,,NWE,L 3-16,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
85,2016,2017-01-01,16,28.151,DEN,,OAK,W 24-6,*,4,3,17,5.67,1,75.0%,4.25,0,0,,0,1,6,0.0,0,0
86,2017,2017-09-11,1,29.039,DEN,,LAC,W 24-21,*,1,1,44,44.00,0,100.0%,44.00,0,0,,0,0,0,0.0,0,0
87,2017,2017-09-17,2,29.045,DEN,,DAL,W 42-17,*,3,2,11,5.50,1,66.7%,3.67,0,0,,0,1,6,0.0,0,0
88,2017,2017-09-24,3,29.052,DEN,@,BUF,L 16-26,*,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
89,2017,2017-10-01,4,29.059,DEN,,OAK,W 16-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
90,2017,2017-10-15,5,29.073,DEN,,NYG,L 10-23,*,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,0.0,0,0
91,2017,2017-10-22,6,29.080,DEN,@,LAC,L 0-21,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,0.0,0,0
92,2017,2017-10-30,7,29.088,DEN,@,KAN,L 19-29,*,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,0.0,0,0
93,2017,2017-11-05,8,29.094,DEN,@,PHI,L 23-51,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
94,2017,2017-11-12,9,29.101,DEN,,NWE,L 16-41,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
95,2017,2017-11-19,10,29.108,DEN,,CIN,L 17-20,*,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,0.0,0,0
96,2017,2017-11-26,11,29.115,DEN,@,OAK,L 14-21,*,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,0.0,0,0
97,2017,2017-12-03,12,29.122,DEN,@,MIA,L 9-35,*,1,1,36,36.00,0,100.0%,36.00,0,0,,0,0,0,0.0,0,0
98,2017,2017-12-10,13,29.129,DEN,,NYJ,W 23-0,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
99,2017,2017-12-14,14,29.133,DEN,@,IND,W 25-13,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
100,2017,2017-12-24,15,29.143,DEN,@,WAS,L 11-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
101,2017,2017-12-31,16,29.150,DEN,,KAN,L 24-27,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
102,2018,2018-09-09,1,30.037,LAC,,KAN,L 28-38,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,0.0,0,0
103,2018,2018-09-16,2,30.044,LAC,@,BUF,W 31-20,*,3,3,55,18.33,0,100.0%,18.33,0,0,,0,0,0,0.0,0,0
104,2018,2018-09-23,3,30.051,LAC,@,LAR,L 23-35,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,0,0
