ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-10-11,4,26.098,RAM,,PIT,W 31-21,1.0
2,1987,1987-10-18,5,26.105,RAM,@,ATL,L 20-24,1.0
