ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1960,1960-09-25,1,24.196,CLE,@,PHI,W 41-24,1,18,18.00,0,0,0,,0,0,0
2,1960,1960-10-02,2,24.203,CLE,,PIT,W 28-20,3,157,52.33,1,0,0,,0,1,6
3,1960,1960-10-23,4,24.224,CLE,,PHI,L 29-31,2,39,19.50,0,0,0,,0,0,0
4,1960,1960-10-30,5,24.231,CLE,@,WAS,W 31-10,3,25,8.33,0,0,0,,0,0,0
5,1960,1960-11-06,6,24.238,CLE,,NYG,L 13-17,1,17,17.00,0,1,-2,-2.00,0,0,0
6,1960,1960-11-13,7,24.245,CLE,,STL,W 28-27,1,18,18.00,0,0,0,,0,0,0
7,1960,1960-11-20,8,24.252,CLE,@,PIT,L 10-14,1,6,6.00,1,1,-15,-15.00,0,1,6
8,1960,1960-11-27,9,24.259,CLE,@,STL,T 17-17,1,16,16.00,0,0,0,,0,0,0
9,1960,1960-12-04,10,24.266,CLE,,WAS,W 27-16,1,12,12.00,1,0,0,,0,1,6
10,1960,1960-12-11,11,24.273,CLE,,CHI,W 42-0,1,4,4.00,0,0,0,,0,0,0
11,1960,1960-12-18,12,24.280,CLE,@,NYG,W 48-34,1,4,4.00,0,0,0,,0,0,0
12,1961,1961-09-24,2,25.195,CLE,,STL,W 20-17,1,9,9.00,0,0,0,,0,0,0
13,1961,1961-10-01,3,25.202,CLE,,DAL,W 25-7,3,29,9.67,2,0,0,,0,2,12
14,1961,1961-10-08,4,25.209,CLE,,WAS,W 31-7,3,35,11.67,0,0,0,,0,0,0
15,1961,1961-10-15,5,25.216,CLE,,GNB,L 17-49,2,26,13.00,0,0,4,,0,0,0
16,1961,1961-10-22,6,25.223,CLE,@,PIT,W 30-28,3,42,14.00,0,0,0,,0,0,0
17,1961,1961-11-05,8,25.237,CLE,,PIT,L 13-17,2,27,13.50,0,0,0,,0,0,0
18,1961,1961-11-12,9,25.244,CLE,@,WAS,W 17-6,1,9,9.00,1,0,0,,0,1,6
19,1961,1961-11-19,10,25.251,CLE,,PHI,W 45-24,2,26,13.00,0,0,0,,0,0,0
20,1961,1961-12-10,13,25.272,CLE,@,CHI,L 14-17,2,18,9.00,0,0,0,,0,0,0
21,1961,1961-12-17,14,25.279,CLE,@,NYG,T 7-7,2,8,4.00,0,0,0,,0,0,0
22,1962,1962-09-16,1,26.187,CLE,,NYG,W 17-7,4,92,23.00,1,0,0,,0,1,6
23,1962,1962-09-23,2,26.194,CLE,,WAS,L 16-17,8,72,9.00,0,0,0,,0,0,0
24,1962,1962-09-30,3,26.201,CLE,@,PHI,L 7-35,2,17,8.50,0,0,0,,0,0,0
25,1962,1962-10-07,4,26.208,CLE,,DAL,W 19-10,3,62,20.67,0,0,0,,0,0,0
26,1962,1962-10-14,5,26.215,CLE,,BAL,L 14-36,5,65,13.00,1,0,0,,0,1,6
27,1962,1962-10-21,6,26.222,CLE,@,STL,W 34-7,3,51,17.00,0,0,0,,0,0,0
28,1962,1962-10-28,7,26.229,CLE,@,PIT,W 41-14,1,16,16.00,0,0,0,,0,0,0
29,1962,1962-11-04,8,26.236,CLE,,PHI,T 14-14,2,24,12.00,0,0,0,,0,0,0
30,1962,1962-11-11,9,26.243,CLE,@,WAS,L 9-17,2,24,12.00,0,0,0,,0,0,0
