ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
26,1984,1984-09-02,1,24.135,CIN,@,DEN,L 17-20,,1,27,27.00,0,,,0,0,,0,0,0
27,1984,1984-09-09,2,24.142,CIN,,KAN,L 22-27,,0,0,,0,,,,,,,,
28,1984,1984-09-16,3,24.149,CIN,@,NYJ,L 23-43,,3,28,9.33,0,,,0,0,,0,0,0
29,1984,1984-09-23,4,24.156,CIN,,RAM,L 14-24,,2,21,10.50,0,,,0,0,,0,0,0
30,1984,1984-10-01,5,24.164,CIN,@,PIT,L 17-38,,1,9,9.00,0,,,0,0,,0,0,0
31,1984,1984-10-07,6,24.170,CIN,,HOU,W 13-3,,0,0,,0,,,,,,,,
32,1984,1984-10-14,7,24.177,CIN,@,NWE,L 14-20,,1,11,11.00,0,,,0,0,,0,0,0
33,1984,1984-10-21,8,24.184,CIN,,CLE,W 12-9,,2,39,19.50,0,,,0,0,,0,0,0
34,1984,1984-10-28,9,24.191,CIN,@,HOU,W 31-13,,1,13,13.00,0,,,0,0,,0,0,0
35,1984,1984-11-04,10,24.198,CIN,@,SFO,L 17-23,,1,1,1.00,0,,,0,0,,0,0,0
36,1984,1984-11-11,11,24.205,CIN,,PIT,W 22-20,,2,42,21.00,0,,,0,0,,0,0,0
37,1984,1984-11-18,12,24.212,CIN,,SEA,L 6-26,,0,0,,0,,,,,,,,
38,1984,1984-11-25,13,24.219,CIN,,ATL,W 35-14,,1,3,3.00,0,,,0,0,,0,0,0
39,1984,1984-12-02,14,24.226,CIN,@,CLE,W 20-17,,1,8,8.00,0,,,0,0,,0,0,0
40,1984,1984-12-09,15,24.233,CIN,@,NOR,W 24-21,,3,24,8.00,0,,,0,0,,0,0,0
41,1984,1984-12-16,16,24.240,CIN,,BUF,W 52-21,,2,13,6.50,1,,,0,0,,0,1,6
42,1985,1985-09-08,1,25.141,CIN,,SEA,L 24-28,,1,14,14.00,0,,,0,0,,0,0,0
43,1985,1985-09-15,2,25.148,CIN,@,STL,L 27-41,,0,0,,0,,,,,,,,
44,1985,1985-09-22,3,25.155,CIN,,SDG,L 41-44,,0,0,,0,,,,,,,,
45,1985,1985-09-30,4,25.163,CIN,@,PIT,W 37-24,,3,35,11.67,2,,,0,0,,0,2,12
46,1985,1985-10-06,5,25.169,CIN,,NYJ,L 20-29,,3,45,15.00,0,,,0,0,,0,0,0
47,1985,1985-10-13,6,25.176,CIN,,NYG,W 35-30,,3,20,6.67,1,,,0,0,,0,1,6
48,1985,1985-10-20,7,25.183,CIN,@,HOU,L 27-44,,1,18,18.00,0,,,0,0,,0,0,0
49,1985,1985-10-27,8,25.190,CIN,,PIT,W 26-21,,5,65,13.00,1,,,0,0,,0,1,6
50,1985,1985-11-03,9,25.197,CIN,@,BUF,W 23-17,,4,34,8.50,0,,,0,0,,0,0,0
51,1985,1985-11-10,10,25.204,CIN,,CLE,W 27-10,,3,16,5.33,0,,,0,0,,0,0,0
52,1985,1985-11-17,11,25.211,CIN,@,RAI,L 6-13,,0,0,,0,,,,,,,,
53,1985,1985-11-24,12,25.218,CIN,@,CLE,L 6-24,,2,8,4.00,0,,,0,0,,0,0,0
54,1985,1985-12-01,13,25.225,CIN,,HOU,W 45-27,,3,84,28.00,1,,,0,0,,0,1,6
55,1985,1985-12-08,14,25.232,CIN,,DAL,W 50-24,,2,28,14.00,0,,,0,0,,0,0,0
56,1985,1985-12-15,15,25.239,CIN,@,WAS,L 24-27,,6,99,16.50,2,,,0,0,,0,2,12
57,1985,1985-12-22,16,25.246,CIN,@,NWE,L 23-34,,2,13,6.50,0,,,0,0,,0,0,0
58,1986,1986-09-07,1,26.140,CIN,@,KAN,L 14-24,,3,42,14.00,0,,,0,0,,0,0,0
59,1986,1986-09-14,2,26.147,CIN,,BUF,W 36-33,,7,81,11.57,0,,,0,0,,0,0,0
60,1986,1986-09-18,3,26.151,CIN,@,CLE,W 30-13,,3,36,12.00,0,,,0,0,,0,0,0
61,1986,1986-09-28,4,26.161,CIN,,CHI,L 7-44,,1,12,12.00,0,,,0,0,,0,0,0
62,1986,1986-10-05,5,26.168,CIN,@,GNB,W 34-28,,1,11,11.00,0,,,0,0,,0,0,0
63,1986,1986-10-13,6,26.176,CIN,,PIT,W 24-22,,2,33,16.50,1,,,0,0,,0,1,6
64,1986,1986-10-19,7,26.182,CIN,,HOU,W 31-28,,1,9,9.00,0,,,0,0,,0,0,0
65,1986,1986-10-26,8,26.189,CIN,@,PIT,L 9-30,,1,27,27.00,0,,,0,0,,0,0,0
66,1986,1986-11-02,9,26.196,CIN,@,DET,W 24-17,,3,54,18.00,0,,,0,0,,0,0,0
67,1986,1986-11-09,10,26.203,CIN,@,HOU,L 28-32,,3,29,9.67,0,,,0,0,,0,0,0
68,1986,1986-11-16,11,26.210,CIN,,SEA,W 34-7,,3,44,14.67,0,,,0,0,,0,0,0
69,1986,1986-11-23,12,26.217,CIN,,MIN,W 24-20,,0,0,,0,,,0,0,,0,,
70,1986,1986-11-30,13,26.224,CIN,@,DEN,L 28-34,,4,42,10.50,0,,,0,0,,0,0,0
71,1986,1986-12-07,14,26.231,CIN,@,NWE,W 31-7,,0,0,,0,,,0,0,,0,,
72,1986,1986-12-14,15,26.238,CIN,,CLE,L 3-34,,2,21,10.50,0,,,1,18,18.00,0,0,0
73,1986,1986-12-21,16,26.245,CIN,,NYJ,W 52-21,,6,129,21.50,1,,,0,0,,0,1,6
74,1987,1987-09-13,1,27.146,CIN,@,IND,W 23-21,,3,79,26.33,1,,,0,0,,0,1,6
75,1987,1987-09-20,2,27.153,CIN,,SFO,L 26-27,,2,55,27.50,1,,,0,0,,0,1,6
76,1987,1987-10-25,6,27.188,CIN,@,PIT,L 20-23,,1,19,19.00,0,,,0,0,,0,0,0
77,1987,1987-11-01,7,27.195,CIN,,HOU,L 29-31,,3,50,16.67,0,,,0,0,,0,0,0
78,1987,1987-11-08,8,27.202,CIN,,MIA,L 14-20,,1,15,15.00,0,,,0,0,,0,0,0
79,1987,1987-11-15,9,27.209,CIN,@,ATL,W 16-10,,1,22,22.00,0,,,0,0,,0,0,0
80,1987,1987-11-22,10,27.216,CIN,,PIT,L 16-30,,4,49,12.25,0,,,0,0,,0,0,0
81,1987,1987-11-29,11,27.223,CIN,@,NYJ,L 20-27,,2,21,10.50,0,,,0,0,,0,0,0
82,1987,1987-12-06,12,27.230,CIN,,KAN,W 30-27,,5,90,18.00,0,,,0,0,,0,0,0
83,1987,1987-12-13,13,27.237,CIN,@,CLE,L 24-38,,2,17,8.50,0,,,0,0,,0,0,0
84,1987,1987-12-20,14,27.244,CIN,,NOR,L 24-41,,2,5,2.50,0,,,0,0,,0,0,0
85,1987,1987-12-27,15,27.251,CIN,@,HOU,L 17-21,,2,16,8.00,0,,,0,0,,0,0,0
86,1988,1988-09-04,1,28.137,CIN,,PHO,W 21-14,,3,19,6.33,0,,,0,0,,0,0,0
87,1988,1988-09-11,2,28.144,CIN,@,PHI,W 28-24,,6,98,16.33,0,,,0,0,,0,0,0
88,1988,1988-09-18,3,28.151,CIN,@,PIT,W 17-12,,5,53,10.60,0,,,0,0,,0,0,0
89,1988,1988-09-25,4,28.158,CIN,,CLE,W 24-17,,1,3,3.00,0,,,0,0,,0,0,0
90,1988,1988-10-02,5,28.165,CIN,@,RAI,W 45-21,,1,14,14.00,1,,,0,0,,0,1,6
91,1988,1988-10-09,6,28.172,CIN,,NYJ,W 36-19,,1,26,26.00,0,,,0,0,,0,0,0
92,1988,1988-10-16,7,28.179,CIN,@,NWE,L 21-27,,4,53,13.25,0,,,0,0,,0,0,0
93,1988,1988-10-23,8,28.186,CIN,,HOU,W 44-21,,1,21,21.00,0,,,0,0,,0,0,0
94,1988,1988-10-30,9,28.193,CIN,@,CLE,L 16-23,,0,0,,0,,,,,,,,
95,1988,1988-11-06,10,28.200,CIN,,PIT,W 42-7,,0,0,,0,,,,,,,,
96,1988,1988-11-13,11,28.207,CIN,@,KAN,L 28-31,,1,24,24.00,0,,,0,0,,0,0,0
97,1988,1988-11-20,12,28.214,CIN,@,DAL,W 38-24,,6,81,13.50,2,,,0,0,,0,2,12
98,1988,1988-11-27,13,28.221,CIN,,BUF,W 35-21,,3,41,13.67,0,,,0,0,,0,0,0
99,1988,1988-12-04,14,28.228,CIN,,SDG,W 27-10,,3,60,20.00,0,,,0,0,,0,0,0
100,1988,1988-12-11,15,28.235,CIN,@,HOU,L 6-41,,2,18,9.00,0,,,0,0,,0,0,0
101,1988,1988-12-17,16,28.241,CIN,,WAS,W 20-17,,2,16,8.00,0,,,0,0,,0,0,0
102,1989,1989-09-10,1,29.143,CIN,@,CHI,L 14-17,,1,8,8.00,0,,,0,0,,0,0,0
103,1989,1989-09-17,2,29.150,CIN,,PIT,W 41-10,,2,30,15.00,0,,,0,0,,0,0,0
104,1989,1989-09-25,3,29.158,CIN,,CLE,W 21-14,,6,50,8.33,2,,,0,0,,0,2,12
105,1989,1989-10-01,4,29.164,CIN,@,KAN,W 21-17,,2,45,22.50,0,,,0,0,,0,0,0
106,1989,1989-10-08,5,29.171,CIN,@,PIT,W 26-16,,2,35,17.50,0,,,0,0,,0,0,0
107,1989,1989-10-15,6,29.178,CIN,,MIA,L 13-20,,7,93,13.29,1,,,0,0,,0,1,6
108,1989,1989-10-22,7,29.185,CIN,,IND,L 12-23,,3,51,17.00,0,,,0,0,,0,0,0
109,1989,1989-10-29,8,29.192,CIN,,TAM,W 56-23,,5,56,11.20,2,,,0,0,,0,2,12
110,1989,1989-11-05,9,29.199,CIN,@,RAI,L 7-28,,3,29,9.67,0,,,0,0,,0,0,0
111,1989,1989-11-13,10,29.207,CIN,@,HOU,L 24-26,,2,93,46.50,1,,,0,0,,0,1,6
112,1989,1989-11-19,11,29.213,CIN,,DET,W 42-7,,5,76,15.20,0,,,0,0,,0,0,0
113,1989,1989-11-26,12,29.220,CIN,@,BUF,L 7-24,,1,11,11.00,0,,,0,0,,0,0,0
114,1989,1989-12-03,13,29.227,CIN,@,CLE,W 21-0,,2,17,8.50,1,,,0,0,,0,1,6
115,1989,1989-12-10,14,29.234,CIN,,SEA,L 17-24,,1,14,14.00,0,,,0,0,,0,0,0
116,1989,1989-12-17,15,29.241,CIN,,HOU,W 61-7,,5,44,8.80,1,,,0,0,,0,1,6
117,1989,1989-12-25,16,29.249,CIN,@,MIN,L 21-29,,3,84,28.00,1,,,0,0,,0,1,6
118,1990,1990-09-09,1,30.142,CIN,,NYJ,W 25-20,,2,48,24.00,0,,,0,0,,0,0,0
119,1990,1990-09-16,2,30.149,CIN,@,SDG,W 21-16,,5,48,9.60,0,,,0,0,,0,0,0
120,1990,1990-09-23,3,30.156,CIN,,NWE,W 41-7,,2,7,3.50,2,,,0,0,,0,2,12
121,1990,1990-10-01,4,30.164,CIN,@,SEA,L 16-31,,2,28,14.00,0,,,0,0,,0,0,0
122,1990,1990-10-07,5,30.170,CIN,@,RAM,W 34-31,,10,161,16.10,0,,,0,0,,0,0,0
123,1990,1990-10-14,6,30.177,CIN,@,HOU,L 17-48,,3,27,9.00,1,,,0,0,,0,1,6
124,1990,1990-10-22,7,30.185,CIN,@,CLE,W 34-13,,1,19,19.00,1,,,0,0,,0,1,6
125,1990,1990-10-28,8,30.191,CIN,@,ATL,L 17-38,,2,19,9.50,0,,,0,0,,0,0,0
126,1990,1990-11-04,9,30.198,CIN,,NOR,L 7-21,,0,0,,0,,,,,,,,
127,1990,1990-11-18,10,30.212,CIN,,PIT,W 27-3,,0,0,,0,,,,,,,,
128,1990,1990-11-25,11,30.219,CIN,,IND,L 20-34,,1,12,12.00,0,,,0,0,,0,0,0
129,1990,1990-12-02,12,30.226,CIN,@,PIT,W 16-12,,1,17,17.00,0,,,0,0,,0,0,0
130,1990,1990-12-09,13,30.233,CIN,,SFO,L 17-20,,5,60,12.00,0,,,0,0,,0,0,0
131,1990,1990-12-16,14,30.240,CIN,@,RAI,L 7-24,,2,66,33.00,0,,,0,0,,0,0,0
132,1990,1990-12-23,15,30.247,CIN,,HOU,W 40-20,,3,62,20.67,0,,,0,0,,0,0,0
133,1990,1990-12-30,16,30.254,CIN,,CLE,W 21-14,,1,22,22.00,1,,,0,0,,0,1,6
134,1991,1991-09-01,1,31.134,CIN,@,DEN,L 14-45,,3,53,17.67,0,,,0,0,,0,0,0
135,1991,1991-09-08,2,31.141,CIN,,HOU,L 7-30,,2,34,17.00,0,,,0,0,,0,0,0
136,1991,1991-09-15,3,31.148,CIN,@,CLE,L 13-14,,1,6,6.00,0,,,0,0,,0,0,0
137,1991,1991-09-22,4,31.155,CIN,,WAS,L 27-34,,2,30,15.00,0,,,0,0,,0,0,0
138,1991,1991-10-06,5,31.169,CIN,,SEA,L 7-13,,2,14,7.00,0,,,0,0,,0,0,0
139,1991,1991-10-13,6,31.176,CIN,@,DAL,L 23-35,,2,52,26.00,0,,,0,0,,0,0,0
140,1991,1991-10-21,7,31.184,CIN,@,BUF,L 16-35,,2,7,3.50,0,,,0,0,,0,0,0
141,1991,1991-10-27,8,31.190,CIN,@,HOU,L 3-35,,2,36,18.00,0,,,1,15,15.00,0,0,0
142,1991,1991-11-03,9,31.197,CIN,,CLE,W 23-21,,1,11,11.00,0,,,0,0,,0,0,0
143,1991,1991-11-10,10,31.204,CIN,,PIT,L 27-33,,7,87,12.43,1,,,0,0,,0,1,6
144,1991,1991-11-17,11,31.211,CIN,@,PHI,L 10-17,,0,0,,0,,,0,0,,0,,
145,1991,1991-11-24,12,31.218,CIN,,RAI,L 14-38,,1,6,6.00,0,,,0,0,,0,0,0
146,1991,1991-12-01,13,31.225,CIN,,NYG,W 27-24,,1,10,10.00,0,,,0,0,,0,0,0
147,1991,1991-12-09,14,31.233,CIN,@,MIA,L 13-37,,0,0,,0,,,0,0,,0,,
148,1991,1991-12-15,15,31.239,CIN,@,PIT,L 10-17,,2,5,2.50,0,,,0,0,,0,0,0
149,1991,1991-12-22,16,31.246,CIN,,NWE,W 29-7,,3,94,31.33,1,,,0,0,,0,1,6
150,1992,1992-09-06,1,32.139,CIN,@,SEA,W 21-3,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0
151,1992,1992-09-13,2,32.146,CIN,,RAI,W 24-21,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0
152,1992,1992-09-20,3,32.153,CIN,@,GNB,L 23-24,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0
153,1992,1992-09-27,4,32.160,CIN,,MIN,L 7-42,1,0,0,,0,0.0%,0.00,,,,,,
154,1992,1992-10-11,5,32.174,CIN,,HOU,L 24-38,,0,0,,0,0.0%,,,,,,,
155,1992,1992-10-19,6,32.182,CIN,@,PIT,L 0-20,,0,0,,0,0.0%,,,,,,,
156,1992,1992-10-25,7,32.188,CIN,@,HOU,L 10-26,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0
157,1992,1992-11-01,8,32.195,CIN,,CLE,W 30-10,3,2,12,6.00,1,66.7%,4.00,0,0,,0,1,6
158,1992,1992-11-08,9,32.202,CIN,@,CHI,W 31-28,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0
159,1992,1992-11-15,10,32.209,CIN,@,NYJ,L 14-17,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
160,1992,1992-11-22,11,32.216,CIN,,DET,L 13-19,,0,0,,0,0.0%,,,,,,,
161,1992,1992-11-29,12,32.223,CIN,,PIT,L 9-21,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0
162,1992,1992-12-06,13,32.230,CIN,@,CLE,L 21-37,4,2,34,17.00,1,50.0%,8.50,0,0,,0,1,6
163,1992,1992-12-13,14,32.237,CIN,@,SDG,L 10-27,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
164,1992,1992-12-20,15,32.244,CIN,,NWE,W 20-10,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0
165,1992,1992-12-27,16,32.251,CIN,,IND,L 17-21,5,4,44,11.00,0,80.0%,8.80,0,0,,0,0,0
166,1993,1993-09-05,1,33.138,DET,,ATL,W 30-13,,0,0,,0,0.0%,,,,,,,
167,1993,1993-09-12,2,33.145,DET,@,NWE,W 19-16,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0
168,1993,1993-09-19,3,33.152,DET,@,NOR,L 3-14,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
169,1993,1993-09-26,4,33.159,DET,,PHO,W 26-20,1,0,0,,0,0.0%,0.00,,,,,,
170,1993,1993-10-03,5,33.166,DET,@,TAM,L 10-27,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0
171,1993,1993-10-17,6,33.180,DET,,SEA,W 30-10,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
172,1993,1993-10-24,7,33.187,DET,@,RAM,W 16-13,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0
173,1993,1993-10-31,8,33.194,DET,@,MIN,W 30-27,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0
174,1993,1993-11-07,9,33.201,DET,,TAM,W 23-0,1,0,0,,0,0.0%,0.00,,,,,,
175,1993,1993-11-21,10,33.215,DET,@,GNB,L 17-26,1,0,0,,0,0.0%,0.00,,,,,,
176,1993,1993-11-25,11,33.219,DET,,CHI,L 6-10,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
177,1993,1993-12-05,12,33.229,DET,,MIN,L 0-13,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0
178,1993,1993-12-12,13,33.236,DET,@,PHO,W 21-14,5,4,60,15.00,1,80.0%,12.00,0,0,,0,1,6
179,1993,1993-12-19,14,33.243,DET,,SFO,L 17-55,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
180,1993,1993-12-26,15,33.250,DET,@,CHI,W 20-14,3,3,16,5.33,0,100.0%,5.33,0,0,,0,0,0
181,1993,1994-01-02,16,33.257,DET,,GNB,W 30-20,3,1,8,8.00,1,33.3%,2.67,0,0,,0,1,6
182,1994,1994-09-04,1,34.137,DET,,ATL,W 31-28,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
183,1994,1994-09-11,2,34.144,DET,@,MIN,L 3-10,,0,0,,0,0.0%,,,,,,,
184,1994,1994-09-19,3,34.152,DET,@,DAL,W 20-17,,0,0,,0,0.0%,,,,,,,
185,1994,1994-09-25,4,34.158,DET,,NWE,L 17-23,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
186,1994,1994-10-02,5,34.165,DET,@,TAM,L 14-24,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
187,1994,1994-10-09,6,34.172,DET,,SFO,L 21-27,4,4,41,10.25,0,100.0%,10.25,0,0,,0,0,0
188,1994,1994-10-23,7,34.186,DET,,CHI,W 21-16,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
189,1994,1994-10-30,8,34.193,DET,@,NYG,W 28-25,,0,0,,0,0.0%,,,,,,,
190,1994,1994-11-06,9,34.200,DET,@,GNB,L 30-38,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0
191,1994,1994-11-13,10,34.207,DET,,TAM,W 14-9,,0,0,,0,0.0%,,,,,,,
192,1994,1994-11-24,12,34.218,DET,,BUF,W 35-21,,0,0,,0,0.0%,,,,,,,
193,1994,1994-12-04,13,34.228,DET,,GNB,W 34-31,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
194,1994,1994-12-10,14,34.234,DET,@,NYJ,W 18-7,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0
195,1994,1994-12-17,15,34.241,DET,,MIN,W 41-19,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
196,1994,1994-12-25,16,34.249,DET,@,MIA,L 20-27,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0
197,1995,1995-09-03,1,35.136,DET,@,PIT,L 20-23,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
198,1995,1995-09-10,2,35.143,DET,@,MIN,L 10-20,,0,0,,0,0.0%,,,,,,,
199,1995,1995-09-17,3,35.150,DET,,ARI,L 17-20,,0,0,,0,0.0%,,,,,,,
200,1995,1995-09-25,4,35.158,DET,,SFO,W 27-24,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
201,1995,1995-10-08,5,35.171,DET,,CLE,W 38-20,,0,0,,0,0.0%,,,,,,,
202,1995,1995-10-15,6,35.178,DET,@,GNB,L 21-30,,0,0,,0,0.0%,,,,,,,
203,1995,1995-10-22,7,35.185,DET,@,WAS,L 30-36,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
204,1995,1995-10-29,8,35.192,DET,,GNB,W 24-16,0,0,0,,0,0.0%,,,,,,,
205,1995,1995-11-05,9,35.199,DET,@,ATL,L 22-34,,0,0,,0,0.0%,,,,,,,
206,1995,1995-11-12,10,35.206,DET,,TAM,W 27-24,,0,0,,0,0.0%,,,,,,,
207,1995,1995-11-19,11,35.213,DET,@,CHI,W 24-17,,0,0,,0,0.0%,,,,,,,
208,1995,1995-11-23,12,35.217,DET,,MIN,W 44-38,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
209,1995,1995-12-04,13,35.228,DET,,CHI,W 27-7,,0,0,,0,0.0%,,,,,,,
210,1995,1995-12-10,14,35.234,DET,@,HOU,W 24-17,,0,0,,0,0.0%,,,,,,,
211,1995,1995-12-17,15,35.241,DET,,JAX,W 44-0,,0,0,,0,0.0%,,,,,,,
212,1995,1995-12-23,16,35.247,DET,@,TAM,W 37-10,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
