ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1974,1974-09-15,1,22.012,DET,@,CHI,L 9-17,1,2,2.00,0,0,0,,0,0,0
2,1974,1974-09-22,2,22.019,DET,,MIN,L 6-7,,,,,,,,,,
3,1974,1974-09-29,3,22.026,DET,@,GNB,L 19-21,1,18,18.00,0,1,5,5.00,0,0,0
4,1974,1974-10-06,4,22.033,DET,@,RAM,L 13-16,,,,,,,,,,
5,1974,1974-10-14,5,22.041,DET,,SFO,W 17-13,,,,,,,,,,
6,1974,1974-10-20,6,22.047,DET,@,MIN,W 20-16,,,,,,,,,,
7,1974,1974-10-27,7,22.054,DET,,GNB,W 19-17,,,,,,,,,,
8,1974,1974-11-03,8,22.061,DET,,NOR,W 19-14,,,,,,,,,,
9,1974,1974-11-10,9,22.068,DET,@,OAK,L 13-35,3,40,13.33,0,0,0,,0,0,0
10,1974,1974-11-17,10,22.075,DET,,NYG,W 20-19,3,28,9.33,1,0,0,,0,1,6
11,1974,1974-11-24,11,22.082,DET,,CHI,W 34-17,,,,,,,,,,
12,1974,1974-11-28,12,22.086,DET,,DEN,L 27-31,,,,,,,,,,
13,1974,1974-12-08,13,22.096,DET,@,CIN,W 23-19,,,,,,,,,,
14,1974,1974-12-15,14,22.103,DET,@,PHI,L 17-28,,,,,,,,,,
