ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1982,1982-09-12,1,22.036,CLE,@,SEA,W 21-7,0,0,,0,
2,1982,1982-09-19,2,22.043,CLE,,PHI,L 21-24,0,0,,0,
3,1982,1982-11-21,3,22.106,CLE,,NWE,W 10-7,1,10,10.00,0,0.0
4,1982,1982-11-25,4,22.110,CLE,@,DAL,L 14-31,0,0,,0,
5,1982,1982-12-05,5,22.120,CLE,,SDG,L 13-30,0,0,,0,
6,1982,1982-12-12,6,22.127,CLE,@,CIN,L 10-23,1,6,6.00,0,0.0
7,1982,1982-12-19,7,22.134,CLE,,PIT,W 10-9,0,0,,0,
8,1982,1982-12-26,8,22.141,CLE,@,HOU,W 20-14,0,0,,0,
9,1982,1983-01-02,9,22.148,CLE,@,PIT,L 21-37,0,0,,0,
10,1983,1983-09-04,1,23.028,CLE,,MIN,L 21-27,0,0,,0,
11,1983,1983-09-11,2,23.035,CLE,@,DET,W 31-26,0,0,,0,
12,1983,1983-09-15,3,23.039,CLE,,CIN,W 17-7,0,0,,0,
13,1983,1983-09-25,4,23.049,CLE,@,SDG,W 30-24,0,0,,0,
14,1983,1983-10-02,5,23.056,CLE,,SEA,L 9-24,0,0,,0,
15,1983,1983-10-09,6,23.063,CLE,,NYJ,W 10-7,0,0,,0,
16,1983,1983-10-16,7,23.070,CLE,@,PIT,L 17-44,0,0,,0,
17,1983,1983-10-23,8,23.077,CLE,@,CIN,L 21-28,1,15,15.00,0,0.0
18,1983,1983-10-30,9,23.084,CLE,,HOU,W 25-19,0,0,,0,
19,1983,1983-11-06,10,23.091,CLE,@,GNB,L 21-35,0,0,,0,
20,1983,1983-11-13,11,23.098,CLE,,TAM,W 20-0,0,0,,0,
21,1983,1983-11-20,12,23.105,CLE,@,NWE,W 30-0,0,0,,0,
22,1983,1983-11-27,13,23.112,CLE,,BAL,W 41-23,1,14,14.00,0,0.0
