ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1973,1973-10-07,4,22.092,NYJ,@,MIA,L 3-31
2,1973,1973-10-14,5,22.099,NYJ,@,NWE,W 9-7
3,1973,1973-10-21,6,22.106,NYJ,@,PIT,L 14-26
4,1973,1973-10-28,7,22.113,NYJ,,DEN,L 28-40
5,1973,1973-11-04,8,22.120,NYJ,,MIA,L 14-24
6,1973,1973-11-11,9,22.127,NYJ,,NWE,W 33-13
7,1973,1973-11-18,10,22.134,NYJ,@,CIN,L 14-20
8,1973,1973-11-25,11,22.141,NYJ,,ATL,L 20-28
9,1973,1973-12-02,12,22.148,NYJ,,BAL,W 20-17
10,1973,1973-12-09,13,22.155,NYJ,@,PHI,L 23-24
11,1973,1973-12-16,14,22.162,NYJ,,BUF,L 14-34
12,1974,1974-09-15,1,23.070,NYJ,@,KAN,L 16-24
13,1974,1974-09-22,2,23.077,NYJ,@,CHI,W 23-21
14,1974,1974-09-29,3,23.084,NYJ,@,BUF,L 12-16
15,1974,1974-10-07,4,23.092,NYJ,@,MIA,L 17-21
16,1974,1974-10-13,5,23.098,NYJ,,NWE,L 0-24
17,1974,1974-10-20,6,23.105,NYJ,,BAL,L 20-35
18,1974,1974-10-27,7,23.112,NYJ,,RAM,L 13-20
19,1974,1974-11-03,8,23.119,NYJ,,HOU,L 22-27
20,1974,1974-11-17,10,23.133,NYJ,@,NWE,W 21-16
21,1974,1974-11-24,11,23.140,NYJ,,MIA,W 17-14
22,1974,1974-12-01,12,23.147,NYJ,,SDG,W 27-14
23,1974,1974-12-08,13,23.154,NYJ,,BUF,W 20-10
24,1974,1974-12-15,14,23.161,NYJ,@,BAL,W 45-38
