ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,23.146,CIN,,CLE,L 3-13,,,,
2,1977,1977-09-25,2,23.153,CIN,,SEA,W 42-20,,,,
3,1977,1977-10-02,3,23.160,CIN,@,SDG,L 3-24,,,,
4,1977,1977-10-09,4,23.167,CIN,@,GNB,W 17-7,,,,
5,1977,1977-10-17,5,23.175,CIN,@,PIT,L 14-20,,,,
6,1977,1977-10-23,6,23.181,CIN,,DEN,L 13-24,,,,
7,1977,1977-10-30,7,23.188,CIN,,HOU,W 13-10,,,,
8,1977,1977-11-06,8,23.195,CIN,@,CLE,W 10-7,,,,
9,1977,1977-11-27,11,23.216,CIN,,NYG,W 30-13,,,,
10,1977,1977-12-04,12,23.223,CIN,@,KAN,W 27-7,,,,
11,1977,1977-12-10,13,23.229,CIN,,PIT,W 17-10,,,,
12,1977,1977-12-18,14,23.237,CIN,@,HOU,L 16-21,,,,
13,1978,1978-09-03,1,24.131,CIN,,KAN,L 23-24,,,,
14,1978,1978-09-10,2,24.138,CIN,@,CLE,L 10-13,,,,
15,1978,1978-09-17,3,24.145,CIN,,PIT,L 3-28,,,,
16,1978,1978-09-24,4,24.152,CIN,,NOR,L 18-20,,,,
17,1978,1978-10-01,5,24.159,CIN,@,SFO,L 12-28,,,,
18,1978,1978-10-09,6,24.167,CIN,@,MIA,L 0-21,,,,
19,1978,1978-10-15,7,24.173,CIN,,NWE,L 3-10,,,,
20,1978,1978-10-22,8,24.180,CIN,@,BUF,L 0-5,,,,
21,1978,1978-10-29,9,24.187,CIN,,HOU,W 28-13,,,,
22,1978,1978-11-05,10,24.194,CIN,@,SDG,L 13-22,,,,
23,1978,1978-11-13,11,24.202,CIN,,OAK,L 21-34,,,,
24,1978,1978-11-19,12,24.208,CIN,@,PIT,L 6-7,,,,
25,1978,1978-11-26,13,24.215,CIN,@,HOU,L 10-17,,,,
26,1978,1978-12-03,14,24.222,CIN,,ATL,W 37-7,0.0,1,2,0
27,1978,1978-12-11,15,24.230,CIN,@,RAM,W 20-19,,,,
28,1978,1978-12-17,16,24.236,CIN,,CLE,W 48-16,,,,
29,1979,1979-09-02,1,25.130,CIN,@,DEN,L 0-10,,,,
30,1979,1979-09-09,2,25.137,CIN,@,BUF,L 24-51,,,,
31,1979,1979-09-16,3,25.144,CIN,,NWE,L 14-20,,,,
32,1979,1979-09-23,4,25.151,CIN,,HOU,L 27-30,,,,
33,1979,1979-09-30,5,25.158,CIN,@,DAL,L 13-38,,,,
34,1979,1979-10-07,6,25.165,CIN,,KAN,L 7-10,,,,
35,1979,1979-10-14,7,25.172,CIN,,PIT,W 34-10,,,,
36,1979,1979-10-28,9,25.186,CIN,,PHI,W 37-13,,,,
37,1979,1979-11-11,11,25.200,CIN,,SDG,L 24-26,,,,
38,1979,1979-11-18,12,25.207,CIN,@,HOU,L 21-42,,,,
39,1979,1979-11-25,13,25.214,CIN,,STL,W 34-28,,,,
40,1979,1979-12-02,14,25.221,CIN,@,PIT,L 17-37,,,,
41,1979,1979-12-09,15,25.228,CIN,@,WAS,L 14-28,,,,
42,1979,1979-12-16,16,25.235,CIN,,CLE,W 16-12,,,,
43,1980,1980-09-07,1,26.135,CIN,,TAM,L 12-17,,,,
44,1980,1980-09-14,2,26.142,CIN,@,MIA,L 16-17,,,,
45,1980,1980-09-21,3,26.149,CIN,,PIT,W 30-28,,,,
46,1980,1980-09-28,4,26.156,CIN,,HOU,L 10-13,,,,
47,1980,1980-10-05,5,26.163,CIN,@,GNB,L 9-14,,,,
48,1980,1980-10-12,6,26.170,CIN,@,PIT,W 17-16,,,,
49,1980,1980-10-19,7,26.177,CIN,,MIN,W 14-0,,,,
50,1980,1980-10-26,8,26.184,CIN,@,HOU,L 3-23,,,,
51,1980,1980-11-02,9,26.191,CIN,,SDG,L 14-31,,,,
52,1980,1980-11-09,10,26.198,CIN,@,OAK,L 17-28,,,,
53,1980,1980-11-16,11,26.205,CIN,,BUF,L 0-14,,,,
54,1980,1980-11-23,12,26.212,CIN,@,CLE,L 7-31,,,,
55,1980,1980-11-30,13,26.219,CIN,@,KAN,W 20-6,,,,
56,1980,1980-12-07,14,26.226,CIN,,BAL,W 34-33,,,,
57,1980,1980-12-14,15,26.233,CIN,@,CHI,W 17-14,,,,
58,1980,1980-12-21,16,26.240,CIN,,CLE,L 24-27,,,,
59,1981,1981-09-06,1,27.134,CIN,,SEA,W 27-21,,,,
60,1981,1981-09-13,2,27.141,CIN,@,NYJ,W 31-30,,,,
61,1981,1981-09-20,3,27.148,CIN,,CLE,L 17-20,,,,
62,1981,1981-09-27,4,27.155,CIN,,BUF,W 27-24,,,,
63,1981,1981-10-04,5,27.162,CIN,@,HOU,L 10-17,,,,
64,1981,1981-10-11,6,27.169,CIN,@,BAL,W 41-19,,,,
65,1981,1981-10-18,7,27.176,CIN,,PIT,W 34-7,,,,
66,1981,1981-10-25,8,27.183,CIN,@,NOR,L 7-17,,,,
67,1981,1981-11-01,9,27.190,CIN,,HOU,W 34-21,,,,
68,1981,1981-11-08,10,27.197,CIN,@,SDG,W 40-17,,,,
69,1981,1981-11-15,11,27.204,CIN,,RAM,W 24-10,,,,
70,1981,1981-11-22,12,27.211,CIN,,DEN,W 38-21,,,,
71,1981,1981-11-29,13,27.218,CIN,@,CLE,W 41-21,,,,
72,1981,1981-12-06,14,27.225,CIN,,SFO,L 3-21,,,,
73,1982,1982-09-12,1,28.140,CIN,,HOU,W 27-6,,,,
74,1982,1982-09-19,2,28.147,CIN,@,PIT,L 20-26,,,,
75,1982,1982-11-21,3,28.210,CIN,@,PHI,W 18-14,1.0,0,0,0
