ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2017,2017-09-10,1,23.029,WAS,,PHI,L 17-30,,0.0,0,0
2,2017,2017-09-17,2,23.036,WAS,@,LAR,W 27-20,,0.0,0,0
3,2017,2017-09-24,3,23.043,WAS,,OAK,W 27-10,,0.0,2,0
4,2017,2017-10-02,4,23.051,WAS,@,KAN,L 20-29,,0.0,0,0
5,2017,2017-10-15,5,23.064,WAS,,SFO,W 26-24,,0.0,0,0
6,2017,2017-10-23,6,23.072,WAS,@,PHI,L 24-34,,0.0,0,0
7,2017,2017-10-29,7,23.078,WAS,,DAL,L 19-33,,0.0,0,0
8,2017,2017-11-05,8,23.085,WAS,@,SEA,W 17-14,,0.0,0,1
9,2017,2017-11-12,9,23.092,WAS,,MIN,L 30-38,,0.0,0,1
10,2017,2017-11-19,10,23.099,WAS,@,NOR,L 31-34,,0.0,1,0
11,2017,2017-11-23,11,23.103,WAS,,NYG,W 20-10,,0.0,1,0
12,2017,2017-11-30,12,23.110,WAS,@,DAL,L 14-38,,0.0,0,1
13,2017,2017-12-10,13,23.120,WAS,@,LAC,L 13-30,,0.0,5,0
14,2017,2017-12-17,14,23.127,WAS,,ARI,W 20-15,,0.0,2,0
15,2018,2018-09-09,1,24.028,WAS,@,ARI,W 24-6,,1.0,1,0
16,2018,2018-09-16,2,24.035,WAS,,IND,L 9-21,,0.0,0,0
17,2018,2018-09-23,3,24.042,WAS,,GNB,W 31-17,,0.0,0,1
