ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1995,1995-10-08,6,23.248,ARI,@,NYG,L 21-27,,
2,1995,1995-10-15,7,23.255,ARI,,WAS,W 24-20,,
3,1995,1995-10-29,8,23.269,ARI,,SEA,W 20-14,,
4,1995,1995-11-05,9,23.276,ARI,@,DEN,L 6-38,,
5,1995,1995-11-12,10,23.283,ARI,,MIN,L 24-30,,
6,1995,1995-11-19,11,23.290,ARI,@,CAR,L 7-27,,
7,1995,1995-11-26,12,23.297,ARI,,ATL,W 40-37,,
8,1995,1995-11-30,13,23.301,ARI,,NYG,L 6-10,,
9,1995,1995-12-09,14,23.310,ARI,@,SDG,L 25-28,,
10,1995,1995-12-17,15,23.318,ARI,@,PHI,L 20-21,,
11,1995,1995-12-25,16,23.326,ARI,,DAL,L 13-37,,
12,1996,1996-09-01,1,24.212,ARI,@,IND,L 13-20,,
13,1998,1998-09-13,2,26.223,PIT,,CHI,W 17-12,,
14,1998,1998-09-20,3,26.230,PIT,@,MIA,L 0-21,,
15,1998,1998-09-27,4,26.237,PIT,,SEA,W 13-10,,
16,1998,1998-10-11,5,26.251,PIT,@,CIN,L 20-25,,
17,1998,1998-10-26,7,26.266,PIT,@,KAN,W 20-13,,
18,1998,1998-11-01,8,26.272,PIT,,TEN,L 31-41,,
19,1998,1998-11-09,9,26.280,PIT,,GNB,W 27-20,,
20,1998,1998-11-15,10,26.286,PIT,@,TEN,L 14-23,,
21,1998,1998-11-22,11,26.293,PIT,,JAX,W 30-15,,
22,1998,1998-11-26,12,26.297,PIT,@,DET,L 16-19,,
23,1998,1998-12-06,13,26.307,PIT,,NWE,L 9-23,,
24,1998,1998-12-13,14,26.314,PIT,@,TAM,L 3-16,,
25,1998,1998-12-20,15,26.321,PIT,,CIN,L 24-25,,
26,1998,1998-12-28,16,26.329,PIT,@,JAX,L 3-21,,
27,1999,1999-09-12,1,27.222,PIT,@,CLE,W 43-0,,
28,1999,1999-09-19,2,27.229,PIT,@,BAL,W 23-20,,
29,1999,1999-09-26,3,27.236,PIT,,SEA,L 10-29,,
30,1999,1999-10-03,4,27.243,PIT,,JAX,L 3-17,,
31,1999,1999-10-10,5,27.250,PIT,@,BUF,L 21-24,,
32,1999,1999-10-17,6,27.257,PIT,@,CIN,W 17-3,,
33,1999,1999-10-25,7,27.265,PIT,,ATL,W 13-9,,
34,1999,1999-11-07,8,27.278,PIT,@,SFO,W 27-6,,
35,1999,1999-11-14,9,27.285,PIT,,CLE,L 15-16,,
36,1999,1999-11-21,10,27.292,PIT,@,TEN,L 10-16,,
37,1999,1999-11-28,11,27.299,PIT,,CIN,L 20-27,,
38,1999,1999-12-02,12,27.303,PIT,@,JAX,L 6-20,,
39,1999,1999-12-12,13,27.313,PIT,,BAL,L 24-31,,1.0
40,1999,1999-12-18,14,27.319,PIT,@,KAN,L 19-35,,
41,1999,1999-12-26,15,27.327,PIT,,CAR,W 30-20,,
42,1999,2000-01-02,16,27.334,PIT,,TEN,L 36-47,,
43,2001,2001-09-09,1,29.219,BUF,,NOR,L 6-24,,
44,2001,2001-09-23,2,29.233,BUF,@,IND,L 26-42,,
45,2001,2001-09-30,3,29.240,BUF,,PIT,L 3-20,,
46,2001,2001-10-07,4,29.247,BUF,,NYJ,L 36-42,,
47,2001,2001-10-18,5,29.258,BUF,@,JAX,W 13-10,,
48,2001,2001-11-11,8,29.282,BUF,@,NWE,L 11-21,,
49,2001,2001-11-18,9,29.289,BUF,,SEA,L 20-23,*,
50,2001,2001-11-25,10,29.296,BUF,,MIA,L 27-34,,
51,2001,2001-12-02,11,29.303,BUF,@,SFO,L 0-35,,
52,2001,2001-12-09,12,29.310,BUF,,CAR,W 25-24,,
53,2001,2001-12-16,13,29.317,BUF,,NWE,L 9-12,,
54,2001,2001-12-23,14,29.324,BUF,@,ATL,L 30-33,,
55,2001,2001-12-30,15,29.331,BUF,@,NYJ,W 14-9,,
56,2001,2002-01-06,16,29.338,BUF,@,MIA,L 7-34,,
