ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1985,1985-09-08,1,24.047,PIT,,IND,W 45-3,
2,1985,1985-09-16,2,24.055,PIT,@,CLE,L 7-17,
3,1985,1985-09-22,3,24.061,PIT,,HOU,W 20-0,
4,1985,1985-09-30,4,24.069,PIT,,CIN,L 24-37,
5,1985,1985-10-06,5,24.075,PIT,@,MIA,L 20-24,
6,1985,1985-10-13,6,24.082,PIT,@,DAL,L 13-27,
7,1985,1985-10-20,7,24.089,PIT,,STL,W 23-10,
8,1985,1985-10-27,8,24.096,PIT,@,CIN,L 21-26,
9,1985,1985-11-03,9,24.103,PIT,,CLE,W 10-9,
10,1985,1985-11-10,10,24.110,PIT,@,KAN,W 36-28,
11,1985,1985-11-17,11,24.117,PIT,@,HOU,W 30-7,2.0
12,1985,1985-11-24,12,24.124,PIT,,WAS,L 23-30,
13,1985,1985-12-01,13,24.131,PIT,,DEN,L 23-31,
14,1985,1985-12-08,14,24.138,PIT,@,SDG,L 44-54,
15,1985,1985-12-15,15,24.145,PIT,,BUF,W 30-24,
16,1985,1985-12-21,16,24.151,PIT,@,NYG,L 10-28,
17,1986,1986-09-07,1,25.046,PIT,@,SEA,L 0-30,
18,1986,1986-09-15,2,25.054,PIT,,DEN,L 10-21,
19,1986,1986-09-21,3,25.060,PIT,@,MIN,L 7-31,
20,1986,1986-09-28,4,25.067,PIT,@,HOU,W 22-16,
21,1986,1986-10-05,5,25.074,PIT,,CLE,L 24-27,
22,1986,1986-10-13,6,25.082,PIT,@,CIN,L 22-24,
23,1986,1986-10-19,7,25.088,PIT,,NWE,L 0-34,
24,1986,1986-10-26,8,25.095,PIT,,CIN,W 30-9,
25,1986,1986-11-02,9,25.102,PIT,,GNB,W 27-3,
26,1986,1986-11-09,10,25.109,PIT,@,BUF,L 12-16,1.0
27,1986,1986-11-16,11,25.116,PIT,,HOU,W 21-10,
28,1986,1986-11-23,12,25.123,PIT,@,CLE,L 31-37,
29,1986,1986-11-30,13,25.130,PIT,@,CHI,L 10-13,
30,1986,1986-12-07,14,25.137,PIT,,DET,W 27-17,
31,1986,1986-12-13,15,25.143,PIT,@,NYJ,W 45-24,
32,1986,1986-12-21,16,25.151,PIT,,KAN,L 19-24,
33,1987,1987-10-04,3,26.073,CLE,@,NWE,W 20-10,
34,1987,1987-10-11,4,26.080,CLE,,HOU,L 10-15,
35,1987,1987-10-18,5,26.087,CLE,@,CIN,W 34-0,
36,1987,1987-11-01,7,26.101,CLE,@,SDG,L 24-27,
37,1987,1987-11-22,10,26.122,CLE,@,HOU,W 40-7,
38,1987,1987-11-29,11,26.129,CLE,@,SFO,L 24-38,
39,1987,1987-12-06,12,26.136,CLE,,IND,L 7-9,
40,1987,1987-12-13,13,26.143,CLE,,CIN,W 38-24,
41,1987,1987-12-20,14,26.150,CLE,@,RAI,W 24-17,
42,1987,1987-12-26,15,26.156,CLE,@,PIT,W 19-13,
43,1988,1988-09-04,1,27.043,CLE,@,KAN,W 6-3,
44,1988,1988-09-11,2,27.050,CLE,,NYJ,L 3-23,
45,1988,1988-09-19,3,27.058,CLE,,IND,W 23-17,
46,1988,1988-09-25,4,27.064,CLE,@,CIN,L 17-24,
47,1988,1988-10-02,5,27.071,CLE,@,PIT,W 23-9,
48,1988,1988-10-09,6,27.078,CLE,,SEA,L 10-16,
49,1988,1988-10-16,7,27.085,CLE,,PHI,W 19-3,
50,1988,1988-10-23,8,27.092,CLE,@,PHO,W 29-21,
51,1988,1988-10-30,9,27.099,CLE,,CIN,W 23-16,
52,1988,1988-11-07,10,27.107,CLE,@,HOU,L 17-24,
53,1988,1988-11-13,11,27.113,CLE,@,DEN,L 7-30,
54,1988,1988-11-20,12,27.120,CLE,,PIT,W 27-7,
55,1988,1988-11-27,13,27.127,CLE,@,WAS,W 17-13,
56,1988,1988-12-04,14,27.134,CLE,,DAL,W 24-21,
57,1988,1988-12-12,15,27.142,CLE,@,MIA,L 31-38,
58,1988,1988-12-18,16,27.148,CLE,,HOU,W 28-23,
