ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1969,1969-09-14,1,24.217,CIN,,MIA,W 27-21,1,58,0
2,1969,1969-10-04,4,24.237,CIN,@,SDG,L 14-21,1,4,0
3,1970,1970-09-20,1,25.223,CIN,,OAK,W 31-21,,,
4,1970,1970-09-27,2,25.230,CIN,@,DET,L 3-38,,,
5,1970,1970-10-04,3,25.237,CIN,,HOU,L 13-20,2,9,0
6,1970,1970-10-11,4,25.244,CIN,@,CLE,L 27-30,,,
7,1970,1970-10-18,5,25.251,CIN,,KAN,L 19-27,,,
8,1970,1970-10-25,6,25.258,CIN,@,WAS,L 0-20,,,
9,1970,1970-11-02,7,25.266,CIN,@,PIT,L 10-21,,,
10,1970,1970-11-08,8,25.272,CIN,@,BUF,W 43-14,,,
11,1970,1970-11-15,9,25.279,CIN,,CLE,W 14-10,,,
12,1970,1970-11-22,10,25.286,CIN,,PIT,W 34-7,1,26,0
13,1970,1970-11-29,11,25.293,CIN,,NOR,W 26-6,,,
14,1970,1970-12-06,12,25.300,CIN,@,SDG,W 17-14,,,
15,1970,1970-12-13,13,25.307,CIN,@,HOU,W 30-20,,,
16,1970,1970-12-20,14,25.314,CIN,,BOS,W 45-7,,,
17,1971,1971-09-19,1,26.222,CIN,,PHI,W 37-14,,,
18,1971,1971-09-26,2,26.229,CIN,@,PIT,L 10-21,,,
19,1971,1971-10-03,3,26.236,CIN,@,GNB,L 17-20,,,
20,1971,1971-10-10,4,26.243,CIN,,MIA,L 13-23,,,
21,1971,1971-10-17,5,26.250,CIN,,CLE,L 24-27,,,
22,1971,1971-10-24,6,26.257,CIN,@,OAK,L 27-31,,,
23,1971,1971-10-31,7,26.264,CIN,@,HOU,L 6-10,,,
24,1971,1971-11-07,8,26.271,CIN,,ATL,L 6-9,,,
25,1971,1971-11-14,9,26.278,CIN,@,DEN,W 24-10,,,
26,1971,1971-11-21,10,26.285,CIN,,HOU,W 28-13,,,
27,1971,1971-11-28,11,26.292,CIN,,SDG,W 31-0,1,16,0
28,1971,1971-12-05,12,26.299,CIN,@,CLE,L 27-31,,,
29,1971,1971-12-12,13,26.306,CIN,,PIT,L 13-21,,,
30,1971,1971-12-19,14,26.313,CIN,@,NYJ,L 21-35,,,
31,1972,1972-09-17,1,27.221,CIN,@,NWE,W 31-7,,,
32,1972,1972-09-24,2,27.228,CIN,,PIT,W 15-10,,,
33,1972,1972-10-01,3,27.235,CIN,@,CLE,L 6-27,,,
34,1972,1972-10-08,4,27.242,CIN,,DEN,W 21-10,,,
35,1972,1972-10-15,5,27.249,CIN,@,KAN,W 23-16,,,
36,1972,1972-10-22,6,27.256,CIN,@,RAM,L 12-15,,,
37,1972,1972-10-29,7,27.263,CIN,,HOU,W 30-7,,,
38,1972,1972-11-05,8,27.270,CIN,@,PIT,L 17-40,,,
