ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1991,1991-09-02,1,23.016,NYG,,SFO,W 16-14,,,0,0,,0,,,,,,,,
2,1991,1991-09-08,2,23.022,NYG,,RAM,L 13-19,,,3,25,8.33,0,,,0,0,,0,0,0
3,1991,1991-09-15,3,23.029,NYG,@,CHI,L 17-20,,,0,0,,0,,,,,,,,
4,1991,1991-09-22,4,23.036,NYG,,CLE,W 13-10,,,0,0,,0,,,,,,,,
5,1991,1991-09-29,5,23.043,NYG,@,DAL,L 16-21,,,1,26,26.00,0,,,0,0,,0,0,0
6,1991,1991-10-06,6,23.050,NYG,,PHO,W 20-9,,,0,0,,0,,,,,,,,
7,1991,1991-10-14,7,23.058,NYG,@,PIT,W 23-20,,,2,20,10.00,0,,,0,0,,0,0,0
8,1991,1991-10-27,8,23.071,NYG,,WAS,L 13-17,,,0,0,,0,,,,,,,,
9,1991,1991-11-04,9,23.079,NYG,@,PHI,L 7-30,,,3,17,5.67,0,,,0,0,,0,0,0
10,1991,1991-11-10,10,23.085,NYG,@,PHO,W 21-14,,,1,8,8.00,0,,,0,0,,0,0,0
11,1991,1991-11-17,11,23.092,NYG,,DAL,W 22-9,,,0,0,,0,,,,,,,,
12,1991,1991-11-24,12,23.099,NYG,@,TAM,W 21-14,,,4,35,8.75,0,,,0,0,,0,0,0
13,1991,1991-12-01,13,23.106,NYG,@,CIN,L 24-27,,,2,15,7.50,0,,,0,0,,0,0,0
14,1991,1991-12-08,14,23.113,NYG,,PHI,L 14-19,,,0,0,,0,,,,,,,,
15,1991,1991-12-15,15,23.120,NYG,@,WAS,L 17-34,,,0,0,,0,,,,,,,,
16,1991,1991-12-21,16,23.126,NYG,,HOU,W 24-20,,,0,0,,0,,,,,,,,
17,1992,1992-09-06,1,24.020,NYG,,SFO,L 14-31,,7,5,56,11.20,0,71.4%,8.00,0,0,,0,0,0
18,1992,1992-09-13,2,24.027,NYG,,DAL,L 28-34,,7,5,82,16.40,0,71.4%,11.71,0,0,,0,0,0
19,1992,1992-09-21,3,24.035,NYG,@,CHI,W 27-14,,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0
20,1992,1992-10-04,4,24.048,NYG,@,RAI,L 10-13,,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0
21,1992,1992-10-11,5,24.055,NYG,,PHO,W 31-21,,4,3,37,12.33,1,75.0%,9.25,0,0,,0,1,6
22,1992,1992-10-18,6,24.062,NYG,@,RAM,L 17-38,,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
23,1992,1992-10-25,7,24.069,NYG,,SEA,W 23-10,,1,1,7,7.00,1,100.0%,7.00,0,0,,0,1,6
