ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1972,1972-11-05,8,21.312,PIT,,CIN,W 40-17,,1,3,33.33,5,0,0,42.4,0,0,1.67,1.67,0,0,,0,0,0
2,1972,1972-12-10,13,21.347,PIT,@,HOU,W 9-3,,6,8,75.00,43,0,0,87.0,0,0,5.38,5.38,2,0,0.00,0,0,0
3,1973,1973-11-05,8,22.311,PIT,,WAS,W 21-16,,3,10,30.00,71,1,2,50.4,0,0,7.10,0.10,2,9,4.50,0,0,0
4,1973,1973-11-25,11,22.331,PIT,@,CLE,L 16-21,,12,29,41.38,197,1,1,62.0,0,0,6.79,5.93,2,14,7.00,0,0,0
5,1973,1973-12-03,12,22.339,PIT,@,MIA,L 26-30,*,0,7,0.00,0,0,3,0.0,0,0,0.00,-19.29,0,0,,0,0,0
6,1973,1973-12-09,13,22.345,PIT,,HOU,W 33-7,,2,6,33.33,30,0,0,50.7,0,0,5.00,5.00,1,0,0.00,0,0,0
7,1973,1973-12-15,14,22.351,PIT,@,SFO,W 37-14,,3,8,37.50,33,0,0,50.5,0,0,4.13,4.13,1,0,0.00,0,0,0
8,1974,1974-09-15,1,23.260,PIT,,BAL,W 30-0,*,17,31,54.84,257,2,1,90.4,0,0,8.29,8.13,0,0,,0,0,0
9,1974,1974-09-22,2,23.267,PIT,@,DEN,T 35-35,*,31,50,62.00,348,1,2,72.7,0,0,6.96,5.56,4,21,5.25,1,1,6
10,1974,1974-09-29,3,23.274,PIT,,OAK,L 0-17,*,8,31,25.81,106,0,2,14.4,0,0,3.42,0.52,3,13,4.33,0,0,0
11,1974,1974-10-06,4,23.281,PIT,@,HOU,W 13-7,*,16,32,50.00,202,0,2,44.0,0,0,6.31,3.50,0,0,,0,0,0
12,1974,1974-10-13,5,23.288,PIT,@,KAN,W 34-24,*,14,36,38.89,214,1,1,56.9,0,0,5.94,5.25,3,7,2.33,0,0,0
13,1974,1974-10-20,6,23.295,PIT,,CLE,W 20-16,*,5,18,27.78,78,0,0,45.1,0,0,4.33,4.33,3,4,1.33,0,0,0
14,1974,1974-11-17,10,23.323,PIT,@,CLE,W 26-16,,1,4,25.00,18,0,0,45.8,0,0,4.50,4.50,0,0,,0,0,0
15,1974,1974-12-08,13,23.344,PIT,@,NWE,W 21-17,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-4,-4.00,0,0,0
16,1974,1974-12-14,14,23.350,PIT,,CIN,W 27-3,,4,8,50.00,51,0,0,70.3,0,0,6.38,6.38,0,0,,0,0,0
17,1975,1975-09-28,2,24.273,PIT,,BUF,L 21-30,,11,21,52.38,200,1,1,81.4,0,0,9.52,8.33,0,0,,0,0,0
18,1975,1975-10-05,3,24.280,PIT,@,CLE,W 42-6,,11,15,73.33,221,2,0,154.9,0,0,14.73,17.40,0,0,,0,0,0
19,1975,1975-10-26,6,24.301,PIT,@,GNB,W 16-13,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
20,1975,1975-12-20,14,24.356,PIT,@,RAM,L 3-10,,2,11,18.18,29,0,2,0.0,0,0,2.64,-5.55,0,0,,0,0,0
