ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1998,1998-09-07,1,23.026,NWE,@,DEN,L 21-27,,,,,,,0.0%,,,
2,1998,1998-09-13,2,23.032,NWE,,IND,W 29-6,,,,,,,0.0%,,,
3,1998,1998-09-20,3,23.039,NWE,,TEN,W 27-16,,,,,,,0.0%,,,
4,1998,1998-10-04,4,23.053,NWE,@,NOR,W 30-27,,,,,,,0.0%,,,
5,1998,1998-10-11,5,23.060,NWE,,KAN,W 40-10,,,,,,,0.0%,,,
6,1998,1998-10-19,6,23.068,NWE,,NYJ,L 14-24,,,,,,,0.0%,,,
7,1998,1998-10-25,7,23.074,NWE,@,MIA,L 9-12,,,,,,,0.0%,,,
8,1998,1998-11-01,8,23.081,NWE,@,IND,W 21-16,,,,,,,0.0%,,,
9,1998,1998-11-08,9,23.088,NWE,,ATL,L 10-41,,,,,,,0.0%,,,
10,1998,1998-11-15,10,23.095,NWE,@,BUF,L 10-13,,,,,,,0.0%,,,
11,1998,1998-11-23,11,23.103,NWE,,MIA,W 26-23,,,,,,,0.0%,,,
12,1998,1998-11-29,12,23.109,NWE,,BUF,W 25-21,,,,,,,0.0%,,,
13,1998,1998-12-06,13,23.116,NWE,@,PIT,W 23-9,,,,,,,0.0%,,,
14,1998,1998-12-13,14,23.123,NWE,@,STL,L 18-32,,,,,,,0.0%,,,
15,1998,1998-12-20,15,23.130,NWE,,SFO,W 24-21,,,,,,,0.0%,,,
16,1998,1998-12-27,16,23.137,NWE,@,NYJ,L 10-31,,,,,,,0.0%,,,
17,1999,1999-09-12,1,24.031,NWE,@,NYJ,W 30-28,,1,1,9,9.00,0,100.0%,9.00,0,0
18,1999,1999-09-19,2,24.038,NWE,,IND,W 31-28,,2,1,7,7.00,0,50.0%,3.50,0,0
19,1999,1999-09-26,3,24.045,NWE,,NYG,W 16-14,,,,,,,0.0%,,,
20,1999,1999-10-03,4,24.052,NWE,@,CLE,W 19-7,,,,,,,0.0%,,,
21,1999,1999-10-10,5,24.059,NWE,@,KAN,L 14-16,,1,1,8,8.00,0,100.0%,8.00,0,0
22,1999,1999-10-17,6,24.066,NWE,,MIA,L 30-31,,1,,,,,0.0%,,,
23,1999,1999-10-24,7,24.073,NWE,,DEN,W 24-23,,,,,,,0.0%,,,
24,1999,1999-10-31,8,24.080,NWE,@,ARI,W 27-3,,1,1,10,10.00,0,100.0%,10.00,0,0
25,1999,1999-11-15,9,24.095,NWE,,NYJ,L 17-24,,2,1,13,13.00,0,50.0%,6.50,0,0
26,1999,1999-11-21,10,24.101,NWE,@,MIA,L 17-27,*,,,,,,0.0%,,,
27,1999,1999-11-28,11,24.108,NWE,@,BUF,L 7-17,,1,1,7,7.00,0,100.0%,7.00,0,0
28,1999,1999-12-05,12,24.115,NWE,,DAL,W 13-6,*,2,,,,,0.0%,,,
29,1999,1999-12-12,13,24.122,NWE,@,IND,L 15-20,,,,,,,0.0%,,,
30,1999,1999-12-19,14,24.129,NWE,@,PHI,L 9-24,,1,1,12,12.00,0,100.0%,12.00,0,0
31,1999,1999-12-26,15,24.136,NWE,,BUF,L 10-13,,,,,,,0.0%,,,
32,1999,2000-01-02,16,24.143,NWE,,BAL,W 20-3,,,,,,,0.0%,,,
33,2000,2000-09-03,1,25.022,NWE,,TAM,L 16-21,,1,1,4,4.00,0,100.0%,4.00,0,0
34,2000,2000-09-11,2,25.030,NWE,@,NYJ,L 19-20,,,,,,,0.0%,,,
35,2000,2000-09-17,3,25.036,NWE,,MIN,L 13-21,,1,,,,,0.0%,,,
36,2000,2000-09-24,4,25.043,NWE,@,MIA,L 3-10,,,,,,,0.0%,,,
37,2000,2000-10-01,5,25.050,NWE,@,DEN,W 28-19,,,,,,,0.0%,,,
38,2000,2000-10-08,6,25.057,NWE,,IND,W 24-16,,,,,,,0.0%,,,
39,2000,2000-10-15,7,25.064,NWE,,NYJ,L 17-34,*,1,,,,,0.0%,,,
40,2000,2000-10-22,8,25.071,NWE,@,IND,L 23-30,,3,3,24,8.00,0,100.0%,8.00,0,0
41,2000,2000-11-05,9,25.085,NWE,,BUF,L 13-16,*,1,,,,,0.0%,,,
42,2000,2000-11-12,10,25.092,NWE,@,CLE,L 11-19,*,3,3,20,6.67,1,100.0%,6.67,1,6
43,2000,2000-11-19,11,25.099,NWE,,CIN,W 16-13,*,3,1,3,3.00,0,33.3%,1.00,0,0
44,2000,2000-11-23,12,25.103,NWE,@,DET,L 9-34,*,4,4,25,6.25,0,100.0%,6.25,0,0
45,2000,2000-12-04,13,25.114,NWE,,KAN,W 30-24,,3,3,27,9.00,0,100.0%,9.00,0,0
46,2000,2000-12-10,14,25.120,NWE,@,CHI,L 17-24,*,0,,,,,0.0%,,,
47,2000,2000-12-17,15,25.127,NWE,@,BUF,W 13-10,*,,,,,,0.0%,,,
48,2000,2000-12-24,16,25.134,NWE,,MIA,L 24-27,,,,,,,0.0%,,,
49,2001,2001-09-09,1,26.028,NWE,@,CIN,L 17-23,*,,,,,,0.0%,,,
50,2001,2001-09-23,2,26.042,NWE,,NYJ,L 3-10,*,2,2,10,5.00,0,100.0%,5.00,0,0
