ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-09-03,1,22.287,ARI,@,NYG,L 16-21,,
2,2000,2000-09-10,2,22.294,ARI,,DAL,W 32-31,*,
3,2000,2000-09-24,3,22.308,ARI,,GNB,L 3-29,*,
4,2000,2000-10-01,4,22.315,ARI,@,SFO,L 20-27,*,
5,2000,2000-10-15,6,22.329,ARI,,PHI,L 14-33,*,
6,2000,2000-10-29,8,22.343,ARI,,NOR,L 10-21,*,
7,2000,2000-11-05,9,22.350,ARI,,WAS,W 16-15,*,
8,2000,2000-11-12,10,22.357,ARI,@,MIN,L 14-31,,
9,2000,2000-11-19,11,22.364,ARI,@,PHI,L 9-34,,
10,2000,2000-11-26,12,23.005,ARI,,NYG,L 7-31,*,
11,2000,2000-12-03,13,23.012,ARI,@,CIN,L 13-24,,
12,2001,2001-09-23,1,23.306,ARI,,DEN,L 17-38,*,
13,2001,2001-09-30,2,23.313,ARI,,ATL,L 14-34,*,
14,2001,2001-10-07,3,23.320,ARI,@,PHI,W 21-20,*,
15,2001,2001-10-14,4,23.327,ARI,@,CHI,L 13-20,*,
16,2001,2001-10-21,5,23.334,ARI,,KAN,W 24-16,*,
17,2001,2001-11-04,7,23.348,ARI,,PHI,L 7-21,*,0.5
18,2001,2001-11-11,8,23.355,ARI,,NYG,L 10-17,*,
19,2001,2001-11-18,9,23.362,ARI,,DET,W 45-38,*,
20,2001,2001-11-25,10,24.004,ARI,@,SDG,W 20-17,*,
21,2001,2001-12-02,11,24.011,ARI,@,OAK,W 34-31,*,
22,2001,2001-12-09,12,24.018,ARI,,WAS,L 10-20,*,
23,2001,2001-12-15,13,24.024,ARI,@,NYG,L 13-17,*,
24,2001,2001-12-23,14,24.032,ARI,,DAL,W 17-10,*,
25,2001,2002-01-06,16,24.046,ARI,@,WAS,L 17-20,*,
26,2002,2002-09-08,1,24.291,ARI,@,WAS,L 23-31,*,
27,2002,2002-09-15,2,24.298,ARI,@,SEA,W 24-13,*,
28,2002,2002-09-22,3,24.305,ARI,,SDG,L 15-23,*,
29,2002,2002-09-29,4,24.312,ARI,,NYG,W 21-7,*,
30,2002,2002-10-06,5,24.319,ARI,@,CAR,W 16-13,*,
31,2002,2002-10-20,6,24.333,ARI,,DAL,W 9-6,*,
32,2002,2002-10-27,7,24.340,ARI,@,SFO,L 28-38,*,
33,2002,2002-11-03,8,24.347,ARI,,STL,L 14-27,*,2.0
34,2002,2002-11-10,9,24.354,ARI,,SEA,L 6-27,*,
35,2002,2002-11-17,10,24.361,ARI,@,PHI,L 14-38,*,
36,2002,2002-11-24,11,25.003,ARI,,OAK,L 20-41,*,
37,2002,2002-12-01,12,25.010,ARI,@,KAN,L 0-49,*,
38,2002,2002-12-08,13,25.017,ARI,,DET,W 23-20,*,
39,2002,2002-12-15,14,25.024,ARI,@,STL,L 28-30,*,
40,2002,2002-12-21,15,25.030,ARI,,SFO,L 14-17,*,
41,2002,2002-12-29,16,25.038,ARI,@,DEN,L 7-37,*,1.0
42,2003,2003-09-07,1,25.290,ARI,@,DET,L 24-42,*,
43,2003,2003-09-14,2,25.297,ARI,,SEA,L 0-38,*,
44,2003,2003-09-21,3,25.304,ARI,,GNB,W 20-13,*,
45,2003,2003-09-28,4,25.311,ARI,@,STL,L 13-37,*,
46,2003,2003-10-05,5,25.318,ARI,@,DAL,L 7-24,*,
47,2003,2003-10-12,6,25.325,ARI,,BAL,L 18-26,*,
48,2003,2003-10-26,7,25.339,ARI,,SFO,W 16-13,*,
49,2003,2003-11-02,8,25.346,ARI,,CIN,W 17-14,*,1.0
50,2003,2003-11-09,9,25.353,ARI,@,PIT,L 15-28,*,
51,2003,2003-11-16,10,25.360,ARI,@,CLE,L 6-44,*,
52,2003,2003-11-23,11,26.002,ARI,,STL,L 27-30,*,
53,2003,2003-11-30,12,26.009,ARI,@,CHI,L 3-28,*,2.0
54,2004,2004-10-03,4,26.317,ARI,,NOR,W 34-10,,
55,2004,2004-10-10,5,26.324,ARI,@,SFO,L 28-31,*,
56,2004,2004-10-24,6,26.338,ARI,,SEA,W 25-17,*,1.0
57,2004,2004-10-31,7,26.345,ARI,@,BUF,L 14-38,,
58,2004,2004-11-07,8,26.352,ARI,@,MIA,W 24-23,*,
59,2004,2004-11-14,9,26.359,ARI,,NYG,W 17-14,,
60,2004,2004-11-21,10,27.000,ARI,@,CAR,L 10-35,,
61,2004,2004-11-28,11,27.007,ARI,,NYJ,L 3-13,,
62,2004,2004-12-05,12,27.014,ARI,@,DET,L 12-26,,
63,2004,2004-12-12,13,27.021,ARI,,SFO,L 28-31,,
64,2004,2004-12-26,15,27.035,ARI,@,SEA,L 21-24,,
