ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
15,1979,1979-12-08,15,23.082,DEN,@,SEA,L 23-28,0,0,,0,0,0,,0,0,0,,0,0,,,6,230,38.33,0
16,1979,1979-12-17,16,23.091,DEN,@,SDG,L 7-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,229,38.17,0
17,1980,1980-09-07,1,23.356,DEN,@,PHI,L 6-27,0,0,,0,0,0,,0,0,0,,0,0,,,6,237,39.50,0
18,1980,1980-09-14,2,23.363,DEN,,DAL,W 41-20,0,0,,0,0,0,,0,0,0,,0,0,,,4,197,49.25,0
19,1980,1980-09-21,3,24.004,DEN,,SDG,L 13-30,0,0,,0,0,0,,0,0,0,,0,0,,,5,228,45.60,0
20,1980,1980-09-29,4,24.012,DEN,@,NWE,L 14-23,0,0,,0,0,0,,0,0,0,,0,0,,,7,281,40.14,0
21,1980,1980-10-05,5,24.018,DEN,@,CLE,W 19-16,0,0,,0,0,0,,0,0,0,,0,0,,,3,126,42.00,0
22,1980,1980-10-13,6,24.026,DEN,,WAS,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,167,41.75,0
23,1980,1980-10-19,7,24.032,DEN,,KAN,L 17-23,0,0,,0,0,0,,0,0,0,,0,0,,,3,146,48.67,0
24,1980,1980-10-26,8,24.039,DEN,@,NYG,W 14-9,0,0,,0,0,0,,0,0,0,,0,0,,,5,230,46.00,0
25,1980,1980-11-02,9,24.046,DEN,,HOU,L 16-20,0,0,,0,0,0,,0,0,0,,0,0,,,4,180,45.00,0
26,1980,1980-11-09,10,24.053,DEN,@,SDG,W 20-13,0,0,,0,0,0,,0,0,0,,0,0,,,7,288,41.14,0
27,1980,1980-11-16,11,24.060,DEN,,NYJ,W 31-24,0,0,,0,0,0,,0,0,0,,0,0,,,3,132,44.00,0
28,1980,1980-11-23,12,24.067,DEN,,SEA,W 36-20,0,0,,0,0,0,,0,0,0,,0,0,,,5,211,42.20,0
29,1980,1980-12-01,13,24.075,DEN,@,OAK,L 3-9,0,0,,0,0,0,,0,0,0,,0,0,,,6,263,43.83,0
30,1980,1980-12-07,14,24.081,DEN,@,KAN,L 14-31,0,0,,0,0,0,,0,0,0,,0,0,,,1,39,39.00,0
31,1980,1980-12-14,15,24.088,DEN,,OAK,L 21-24,0,0,,0,0,0,,0,0,0,,0,0,,,3,154,51.33,0
32,1980,1980-12-21,16,24.095,DEN,@,SEA,W 25-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,196,49.00,0
33,1981,1981-09-06,1,24.354,DEN,,OAK,W 9-7,0,0,,0,0,0,,0,0,0,,,,,,4,141,35.25,0
34,1981,1981-09-13,2,24.361,DEN,@,SEA,L 10-13,0,0,,0,0,0,,0,0,0,,,,,,6,255,42.50,0
35,1981,1981-09-20,3,25.003,DEN,,BAL,W 28-10,0,0,,0,0,0,,0,0,0,,,,,,2,98,49.00,0
36,1981,1981-09-27,4,25.010,DEN,,SDG,W 42-24,0,0,,0,0,0,,0,0,0,,,,,,3,128,42.67,0
37,1981,1981-10-04,5,25.017,DEN,@,OAK,W 17-0,0,0,,0,0,0,,0,0,0,,,,,,9,316,35.11,0
38,1981,1981-10-11,6,25.024,DEN,,DET,W 27-21,0,0,,0,0,0,,0,0,0,,,,,,3,165,55.00,0
39,1981,1981-10-18,7,25.031,DEN,@,KAN,L 14-28,0,0,,0,0,0,,0,0,0,,,,,,7,264,37.71,0
40,1981,1981-10-25,8,25.038,DEN,@,BUF,L 7-9,0,0,,0,0,0,,0,0,0,,,,,,12,531,44.25,0
41,1981,1981-11-02,9,25.046,DEN,,MIN,W 19-17,0,0,,0,0,0,,0,0,0,,,,,,4,163,40.75,0
42,1981,1981-11-08,10,25.052,DEN,,CLE,W 23-20,0,0,,0,0,0,,0,0,0,,,,,,6,234,39.00,0
43,1981,1981-11-15,11,25.059,DEN,@,TAM,W 24-7,0,0,,0,0,0,,0,0,0,,,,,,6,243,40.50,0
44,1981,1981-11-22,12,25.066,DEN,@,CIN,L 21-38,0,0,,0,0,0,,0,0,0,,,,,,5,194,38.80,0
45,1981,1981-11-29,13,25.073,DEN,@,SDG,L 17-34,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,0
46,1981,1981-12-06,14,25.080,DEN,,KAN,W 16-13,0,0,,0,0,0,,0,0,0,,,,,,4,171,42.75,0
47,1981,1981-12-13,15,25.087,DEN,,SEA,W 23-13,0,0,,0,0,0,,0,0,0,,,,,,4,150,37.50,0
48,1981,1981-12-20,16,25.094,DEN,@,CHI,L 24-35,0,0,,0,0,0,,0,0,0,,,,,,7,263,37.57,0
49,1982,1982-09-12,1,25.360,DEN,,SDG,L 3-23,0,0,,0,0,0,,0,0,0,,,,,,3,141,47.00,0
50,1982,1982-09-19,2,26.002,DEN,,SFO,W 24-21,0,0,,0,0,0,,0,0,0,,,,,,6,304,50.67,0
51,1982,1982-11-21,3,26.065,DEN,,SEA,L 10-17,0,0,,0,0,0,,0,0,0,,,,,,8,355,44.38,0
52,1982,1982-11-28,4,26.072,DEN,@,SDG,L 20-30,0,0,,0,0,0,,0,0,0,,,,,,1,34,34.00,0
53,1982,1982-12-05,5,26.079,DEN,,ATL,L 27-34,0,0,,0,0,0,,0,0,0,,,,,,4,170,42.50,0
54,1982,1982-12-12,6,26.086,DEN,@,RAM,W 27-24,0,0,,0,0,0,,0,0,0,,,,,,5,217,43.40,0
55,1982,1982-12-19,7,26.093,DEN,,KAN,L 16-37,0,0,,0,0,0,,0,0,0,,,,,,6,299,49.83,0
56,1982,1982-12-26,8,26.100,DEN,@,RAI,L 10-27,0,0,,0,0,0,,0,0,0,,,,,,7,312,44.57,0
57,1982,1983-01-02,9,26.107,DEN,@,SEA,L 11-13,0,0,,0,0,0,,0,0,0,,,,,,5,194,38.80,0
58,1983,1983-09-04,1,26.352,DEN,@,PIT,W 14-10,0,0,,0,0,0,,0,0,0,,,,,,9,367,40.78,0
59,1983,1983-09-11,2,26.359,DEN,@,BAL,W 17-10,0,0,,0,0,0,,0,0,0,,,,,,10,428,42.80,0
60,1983,1983-09-18,3,27.001,DEN,,PHI,L 10-13,0,0,,0,0,0,,0,0,0,,,,,,7,329,47.00,0
61,1983,1983-09-25,4,27.008,DEN,,RAI,L 7-22,0,0,,0,0,0,,0,0,0,,,,,,8,341,42.63,0
62,1983,1983-10-02,5,27.015,DEN,@,CHI,L 14-31,0,0,,0,0,0,,0,0,0,,,,,,6,250,41.67,0
63,1983,1983-10-09,6,27.022,DEN,@,HOU,W 26-14,0,0,,0,0,0,,0,0,0,,,,,,2,94,47.00,0
64,1983,1983-10-16,7,27.029,DEN,,CIN,W 24-17,0,0,,0,0,0,,0,0,0,,,,,,3,128,42.67,0
65,1983,1983-10-23,8,27.036,DEN,,SDG,W 14-6,0,0,,0,0,0,,0,0,0,,,,,,5,228,45.60,0
66,1983,1983-10-30,9,27.043,DEN,,KAN,W 27-24,0,0,,0,0,0,,0,0,0,,,,,,6,253,42.17,0
67,1983,1983-11-06,10,27.050,DEN,@,SEA,L 19-27,1,7,7.00,0,0,0,,0,0,0,,,,,,2,90,45.00,0
68,1983,1983-11-13,11,27.057,DEN,@,RAI,L 20-22,0,0,,0,0,0,,0,0,0,,,,,,7,255,36.43,0
69,1983,1983-11-20,12,27.064,DEN,,SEA,W 38-27,0,0,,0,0,0,,0,0,0,,,,,,2,97,48.50,0
70,1983,1983-11-27,13,27.071,DEN,@,SDG,L 7-31,0,0,,0,0,0,,0,0,0,,,,,,5,195,39.00,0
71,1983,1983-12-04,14,27.078,DEN,,CLE,W 27-6,0,0,,0,0,0,,0,0,0,,,,,,2,88,44.00,0
72,1983,1983-12-11,15,27.085,DEN,,BAL,W 21-19,0,0,,0,0,0,,0,0,0,,,,,,7,286,40.86,0
73,1983,1983-12-18,16,27.092,DEN,@,KAN,L 17-48,0,0,,0,0,0,,0,0,0,,,,,,6,191,31.83,0
74,1984,1984-09-02,1,27.351,NWE,@,BUF,W 21-17,0,0,,0,0,0,,0,0,0,,,,,,4,169,42.25,0
75,1984,1984-09-09,2,27.358,NWE,@,MIA,L 7-28,0,0,,0,0,0,,0,0,0,,,,,,8,317,39.63,0
76,1984,1984-09-16,3,27.365,NWE,,SEA,W 38-23,0,0,,0,0,0,,0,0,0,,,,,,8,339,42.38,0
77,1984,1984-09-23,4,28.006,NWE,,WAS,L 10-26,0,0,,0,0,0,,0,0,0,,,,,,4,145,36.25,0
78,1984,1984-09-30,5,28.013,NWE,@,NYJ,W 28-21,0,0,,0,0,0,,0,0,0,,,,,,2,101,50.50,0
79,1984,1984-10-07,6,28.020,NWE,@,CLE,W 17-16,0,0,,0,0,0,,0,0,0,,,,,,6,241,40.17,0
80,1984,1984-10-14,7,28.027,NWE,,CIN,W 20-14,0,0,,0,0,0,,0,0,0,,,,,,4,168,42.00,0
81,1984,1984-10-21,8,28.034,NWE,,MIA,L 24-44,0,0,,0,0,0,,0,0,0,,,,,,3,171,57.00,0
82,1984,1984-10-28,9,28.041,NWE,,NYJ,W 30-20,0,0,,0,0,0,,0,0,0,,,,,,5,233,46.60,0
