ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2011,2011-10-02,4,22.011,PHI,,SFO,L 23-24,,,,,,,
2,2011,2011-10-16,6,22.025,PHI,@,WAS,W 20-13,,0.0,0,1,0,0,0
3,2011,2011-10-30,7,22.039,PHI,,DAL,W 34-7,,,,,,,
4,2011,2011-11-07,8,22.047,PHI,,CHI,L 24-30,,0.0,3,0,0,0,0
5,2011,2011-11-13,9,22.053,PHI,,ARI,L 17-21,*,0.0,6,1,0,0,0
6,2011,2011-11-20,10,22.060,PHI,@,NYG,W 17-10,,,,,,,
7,2011,2011-11-27,11,22.067,PHI,,NWE,L 20-38,,,,,,,
8,2011,2011-12-01,12,22.071,PHI,@,SEA,L 14-31,,,,,,,
9,2011,2011-12-11,13,22.081,PHI,@,MIA,W 26-10,,,,,,,
10,2011,2011-12-18,14,22.088,PHI,,NYJ,W 45-19,,,,,,,
11,2011,2011-12-24,15,22.094,PHI,@,DAL,W 20-7,,0.0,2,0,0,0,0
12,2011,2012-01-01,16,22.102,PHI,,WAS,W 34-10,*,0.0,3,0,0,0,0
13,2012,2012-09-09,1,22.354,PHI,@,CLE,W 17-16,,,,,,,
14,2013,2013-09-08,1,23.352,NYJ,,TAM,W 18-17,,0.0,2,0,0,0,0
15,2013,2013-09-12,2,23.356,NYJ,@,NWE,L 10-13,,0.0,1,0,0,0,0
16,2013,2013-09-22,3,24.001,NYJ,,BUF,W 27-20,,0.0,1,0,0,0,0
17,2013,2013-09-29,4,24.008,NYJ,@,TEN,L 13-38,,0.0,2,0,0,0,0
18,2013,2013-10-07,5,24.016,NYJ,@,ATL,W 30-28,*,0.0,3,4,0,0,0
19,2013,2013-10-13,6,24.022,NYJ,,PIT,L 6-19,,0.0,1,0,0,0,0
20,2013,2013-10-20,7,24.029,NYJ,,NWE,W 30-27,*,0.0,1,0,0,0,0
21,2013,2013-10-27,8,24.036,NYJ,@,CIN,L 9-49,,0.0,1,0,0,0,0
22,2013,2013-11-03,9,24.043,NYJ,,NOR,W 26-20,,0.0,2,0,0,0,0
23,2013,2013-11-17,10,24.057,NYJ,@,BUF,L 14-37,,0.0,2,1,0,0,0
24,2013,2013-11-24,11,24.064,NYJ,@,BAL,L 3-19,,0.0,1,0,0,0,0
25,2013,2013-12-01,12,24.071,NYJ,,MIA,L 3-23,,,,,,,
26,2013,2013-12-08,13,24.078,NYJ,,OAK,W 37-27,,0.0,0,1,0,0,0
27,2013,2013-12-15,14,24.085,NYJ,@,CAR,L 20-30,,0.0,3,0,0,0,0
28,2013,2013-12-22,15,24.092,NYJ,,CLE,W 24-13,,,,,,,
29,2013,2013-12-29,16,24.099,NYJ,@,MIA,W 20-7,,,,,,,
30,2014,2014-09-07,1,24.351,NYJ,,OAK,W 19-14,,0.0,1,0,0,0,0
31,2014,2014-09-14,2,24.358,NYJ,@,GNB,L 24-31,,0.0,2,0,0,0,0
32,2014,2014-09-22,3,25.001,NYJ,,CHI,L 19-27,,0.0,0,1,0,0,0
33,2014,2014-09-28,4,25.007,NYJ,,DET,L 17-24,,0.5,1,5,0,0,0
34,2014,2014-10-05,5,25.014,NYJ,@,SDG,L 0-31,,,,,,,
35,2014,2014-10-12,6,25.021,NYJ,,DEN,L 17-31,,0.0,0,2,0,0,0
36,2014,2014-10-16,7,25.025,NYJ,@,NWE,L 25-27,,,,,,,
37,2014,2014-10-26,8,25.035,NYJ,,BUF,L 23-43,,0.0,1,1,0,0,0
38,2014,2014-11-02,9,25.042,NYJ,@,KAN,L 10-24,,0.0,2,0,0,0,0
39,2014,2014-11-09,10,25.049,NYJ,,PIT,W 20-13,*,1.0,7,3,2,10,0
40,2014,2014-11-24,11,25.064,NYJ,@,BUF,L 3-38,*,0.0,1,0,0,0,0
41,2014,2014-12-01,12,25.071,NYJ,,MIA,L 13-16,*,0.0,1,2,0,0,0
42,2014,2014-12-07,13,25.077,NYJ,@,MIN,L 24-30,*,0.0,8,0,0,0,0
43,2014,2014-12-14,14,25.084,NYJ,@,TEN,W 16-11,*,0.0,3,0,0,0,0
44,2015,2015-09-13,1,25.357,NYJ,,CLE,W 31-10,,0.0,0,0,0,0,0
45,2015,2015-09-21,2,26.000,NYJ,@,IND,W 20-7,,0.0,0,0,0,0,0
46,2015,2015-09-27,3,26.006,NYJ,,PHI,L 17-24,,0.0,0,0,0,0,0
47,2015,2015-10-04,4,26.013,NYJ,@,MIA,W 27-14,,0.0,0,0,0,0,0
