ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1963,1963-10-13,5,22.277,PHI,@,WAS,W 37-24,1,35,35.00,1,0,0,,0,1,6
2,1963,1963-10-20,6,22.284,PHI,@,CLE,L 7-37,2,11,5.50,1,0,0,,0,1,6
3,1963,1963-10-27,7,22.291,PHI,@,CHI,L 7-16,1,22,22.00,0,0,0,,0,0,0
4,1963,1963-11-03,8,22.298,PHI,,CLE,L 17-23,1,14,14.00,1,0,0,,0,1,6
5,1963,1963-11-17,10,22.312,PHI,@,DAL,L 20-27,6,81,13.50,0,0,0,,0,0,0
6,1963,1963-11-24,11,22.319,PHI,,WAS,L 10-13,3,30,10.00,0,0,0,,0,0,0
7,1963,1963-12-15,14,22.340,PHI,,MIN,L 13-34,1,22,22.00,1,0,0,,0,1,6
8,1964,1964-09-13,1,23.248,PHI,,NYG,W 38-7,1,7,7.00,0,1,-23,-23.00,0,0,0
9,1964,1964-09-20,2,23.255,PHI,,SFO,L 24-28,1,8,8.00,0,0,0,,0,0,0
10,1964,1964-09-27,3,23.262,PHI,,CLE,L 20-28,3,64,21.33,0,0,0,,0,0,0
11,1964,1964-10-04,4,23.269,PHI,,PIT,W 21-7,1,9,9.00,0,0,0,,0,0,0
12,1964,1964-10-11,5,23.276,PHI,@,WAS,L 20-35,1,11,11.00,0,0,0,,0,0,0
13,1964,1964-11-01,8,23.297,PHI,,WAS,L 10-21,4,41,10.25,0,0,0,,0,0,0
14,1964,1964-11-15,10,23.311,PHI,@,DAL,W 17-14,1,14,14.00,0,0,0,,0,0,0
15,1964,1964-11-22,11,23.318,PHI,,STL,L 13-38,1,27,27.00,0,0,0,,0,0,0
16,1964,1964-11-29,12,23.325,PHI,@,CLE,L 24-38,6,72,12.00,1,0,0,,0,1,6
17,1964,1964-12-06,13,23.332,PHI,,DAL,W 24-14,2,18,9.00,1,0,0,,0,1,6
18,1964,1964-12-13,14,23.339,PHI,@,STL,L 34-36,2,64,32.00,1,0,0,,0,1,6
19,1965,1965-09-19,1,24.253,PHI,,STL,W 34-27,3,20,6.67,0,0,0,,0,0,0
20,1965,1965-10-03,3,24.267,PHI,,CLE,L 17-35,2,40,20.00,0,0,0,,0,0,0
21,1965,1965-10-10,4,24.274,PHI,@,DAL,W 35-24,2,32,16.00,0,0,0,,0,0,0
22,1965,1965-10-17,5,24.281,PHI,@,NYG,L 27-35,1,16,16.00,0,0,0,,0,0,0
23,1965,1965-10-24,6,24.288,PHI,,PIT,L 14-20,3,29,9.67,0,0,0,,0,0,0
24,1965,1965-11-28,11,24.323,PHI,@,STL,W 28-24,1,35,35.00,0,0,0,,0,0,0
25,1965,1965-12-05,12,24.330,PHI,,DAL,L 19-21,4,52,13.00,0,0,0,,0,0,0
26,1965,1965-12-19,14,24.344,PHI,,DET,L 28-35,2,28,14.00,1,0,0,,0,1,6
27,1966,1966-10-09,5,25.273,PHI,@,DAL,L 7-56,2,21,10.50,0,0,0,,0,0,0
28,1966,1966-10-16,6,25.280,PHI,@,PIT,W 31-14,3,31,10.33,1,0,0,,0,1,6
29,1966,1966-11-06,9,25.301,PHI,,DAL,W 24-23,2,27,13.50,0,0,0,,0,0,0
30,1966,1966-11-13,10,25.308,PHI,@,CLE,L 7-27,2,22,11.00,0,0,0,,0,0,0
31,1966,1966-11-20,11,25.315,PHI,@,SFO,W 35-34,1,14,14.00,0,0,0,,0,0,0
32,1966,1966-12-04,12,25.329,PHI,,PIT,W 27-23,2,32,16.00,0,0,0,,0,0,0
33,1966,1966-12-11,13,25.336,PHI,,CLE,W 33-21,2,25,12.50,0,0,0,,0,0,0
34,1966,1966-12-18,14,25.343,PHI,@,WAS,W 37-28,2,40,20.00,0,0,0,,0,0,0
35,1967,1967-11-05,8,26.300,PHI,@,NOR,L 24-31,1,23,23.00,0,0,0,,0,0,0
36,1967,1967-11-19,10,26.314,PHI,,NOR,W 48-21,1,7,7.00,0,1,1,1.00,0,0,0
37,1967,1967-11-26,11,26.321,PHI,@,NYG,L 7-44,3,29,9.67,0,0,0,,0,0,0
38,1967,1967-12-03,12,26.328,PHI,@,WAS,T 35-35,1,6,6.00,0,0,0,,0,0,0
