ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2006,2006-12-30,16,23.322,NYG,@,WAS,W 34-28,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
2,2008,2008-09-04,1,25.206,NYG,,WAS,W 16-7,,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0
3,2008,2008-09-14,2,25.216,NYG,@,STL,W 41-13,,,,,,,0.0%,,,,,,,
4,2008,2008-09-21,3,25.223,NYG,,CIN,W 26-23,,0,,,,,0.0%,,,,,,,
5,2008,2008-10-05,4,25.237,NYG,,SEA,W 44-6,,,,,,,0.0%,,,,,,,
6,2008,2008-10-13,5,25.245,NYG,@,CLE,L 14-35,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0
7,2008,2008-10-19,6,25.251,NYG,,SFO,W 29-17,,,,,,,0.0%,,,,,,,
8,2008,2008-10-26,7,25.258,NYG,@,PIT,W 21-14,,,,,,,0.0%,,,,,,,
9,2008,2008-11-02,8,25.265,NYG,,DAL,W 35-14,*,0,,,,,0.0%,,,,,,,
10,2008,2008-11-09,9,25.272,NYG,@,PHI,W 36-31,,,,,,,0.0%,,,,,,,
11,2008,2008-11-16,10,25.279,NYG,,BAL,W 30-10,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
12,2008,2008-11-23,11,25.286,NYG,@,ARI,W 37-29,,,,,,,0.0%,,,,,,,
13,2008,2008-11-30,12,25.293,NYG,@,WAS,W 23-7,,,,,,,0.0%,,,,,,,
14,2008,2008-12-07,13,25.300,NYG,,PHI,L 14-20,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
15,2008,2008-12-14,14,25.307,NYG,@,DAL,L 8-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2008,2008-12-21,15,25.314,NYG,,CAR,W 34-28,,,,,,,0.0%,,,,,,,
17,2008,2008-12-28,16,25.321,NYG,@,MIN,L 19-20,*,3,2,44,22.00,0,66.7%,14.67,0,0,,0,0,0
18,2009,2009-09-13,1,26.214,NYG,,WAS,W 23-17,*,,,,,,0.0%,,,,,,,
19,2009,2009-09-20,2,26.221,NYG,@,DAL,W 33-31,*,,,,,,0.0%,,,,,,,
20,2009,2009-09-27,3,26.228,NYG,@,TAM,W 24-0,,1,,,,,0.0%,,,,,,,
21,2009,2009-10-04,4,26.235,NYG,@,KAN,W 27-16,,0,,,,,0.0%,,,,,,,
22,2009,2009-10-11,5,26.242,NYG,,OAK,W 44-7,*,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0
23,2009,2009-10-18,6,26.249,NYG,@,NOR,L 27-48,,,,,,,0.0%,,,,,,,
24,2009,2009-10-25,7,26.256,NYG,,ARI,L 17-24,,,,,,,0.0%,,,,,,,
25,2009,2009-11-01,8,26.263,NYG,@,PHI,L 17-40,,,,,,,0.0%,,,,,,,
26,2009,2009-11-08,9,26.270,NYG,,SDG,L 20-21,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
27,2009,2009-11-22,10,26.284,NYG,,ATL,W 34-31,*,,,,,,0.0%,,,,,,,
28,2009,2009-11-26,11,26.288,NYG,@,DEN,L 6-26,,1,1,-8,-8.00,0,100.0%,-8.00,0,0,,0,0,0
29,2009,2009-12-06,12,26.298,NYG,,DAL,W 31-24,,,,,,,0.0%,,,,,,,
30,2009,2009-12-13,13,26.305,NYG,,PHI,L 38-45,,,,,,,0.0%,,,,,,,
31,2010,2010-09-19,2,27.220,STL,@,OAK,L 14-16,,,,,,,0.0%,,,,,,,
32,2010,2010-09-26,3,27.227,STL,,WAS,W 30-16,*,1,,,,,0.0%,,,,,,,
33,2010,2010-10-03,4,27.234,STL,,SEA,W 20-3,*,0,,,,,0.0%,,,,,,,
34,2010,2010-10-10,5,27.241,STL,@,DET,L 6-44,,1,,,,,0.0%,,,,,,,
