ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
43,1984,1984-12-02,14,27.020,PHI,,DAL,L 10-26,1,6,6.00,0,2,-1,-0.50,0,0,0
44,1984,1984-12-09,15,27.027,PHI,,NWE,W 27-17,3,18,6.00,0,1,7,7.00,0,0,0
45,1984,1984-12-16,16,27.034,PHI,@,ATL,L 10-26,0,0,,0,4,21,5.25,0,0,0
46,1985,1985-09-08,1,27.300,PHI,@,NYG,L 0-21,1,3,3.00,0,1,4,4.00,0,0,0
47,1986,1986-10-26,8,28.348,IND,,MIA,L 13-17,,,,,,,,,,
48,1986,1986-11-02,9,28.355,IND,,CLE,L 9-24,,,,,,,,,,
49,1986,1986-11-09,10,28.362,IND,,NWE,L 21-30,,,,,,,,,,
50,1986,1986-11-16,11,29.004,IND,@,NYJ,L 16-31,,,,,,,,,,
51,1986,1986-12-14,15,29.032,HOU,,MIN,W 23-10,0,0,,0,0,0,,0,0,
52,1986,1986-12-21,16,29.039,HOU,,BUF,W 16-7,1,1,1.00,0,1,-2,-2.00,0,0,0
