ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-08,1,23.105,MIN,@,DET,L 24-34,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
2,2013,2013-09-15,2,23.112,MIN,@,CHI,L 30-31,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
3,2013,2013-09-22,3,23.119,MIN,,CLE,L 27-31,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
4,2014,2014-12-28,16,24.216,MIN,,CHI,W 13-9,,,,,,,,,,,0.0%,,,,,,,,,,
5,2015,2015-09-14,1,25.111,MIN,@,SFO,L 3-20,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
6,2015,2015-09-20,2,25.117,MIN,,DET,W 26-16,*,1,1,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
7,2015,2015-09-27,3,25.124,MIN,,SDG,W 31-14,,1,1,1.00,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
8,2015,2015-10-04,4,25.131,MIN,@,DEN,L 20-23,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
9,2015,2015-10-18,5,25.145,MIN,,KAN,W 16-10,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
10,2015,2015-10-25,6,25.152,MIN,@,DET,W 28-19,,2,2,1.00,0,1,1,49,49.00,0,100.0%,49.00,0,0,,0,0,0,0.0,0,0
11,2015,2015-11-01,7,25.159,MIN,@,CHI,W 23-20,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
12,2015,2015-11-08,8,25.166,MIN,,STL,W 21-18,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
13,2015,2015-11-15,9,25.173,MIN,@,OAK,W 30-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
14,2015,2015-11-22,10,25.180,MIN,,GNB,L 13-30,*,0,0,,0,1,1,7,7.00,0,100.0%,7.00,2,38,19.00,0,0,0,0.0,0,0
15,2015,2015-11-29,11,25.187,MIN,@,ATL,W 20-10,,0,0,,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,0,0
16,2015,2015-12-06,12,25.194,MIN,,SEA,L 7-38,*,0,0,,0,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,0.0,0,0
17,2015,2015-12-10,13,25.198,MIN,@,ARI,L 20-23,,0,0,,0,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,0.0,0,0
18,2015,2015-12-20,14,25.208,MIN,,CHI,W 38-17,,1,3,3.00,0,2,1,4,4.00,1,50.0%,2.00,0,0,,0,1,6,0.0,0,0
19,2015,2015-12-27,15,25.215,MIN,,NYG,W 49-17,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
20,2015,2016-01-03,16,25.222,MIN,@,GNB,W 20-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
21,2016,2016-09-11,1,26.108,MIN,@,TEN,W 25-16,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
22,2016,2016-09-18,2,26.115,MIN,,GNB,W 17-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2016,2016-09-25,3,26.122,MIN,@,CAR,W 22-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
24,2016,2016-10-03,4,26.130,MIN,,NYG,W 24-10,*,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
25,2016,2016-10-09,5,26.136,MIN,,HOU,W 31-13,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
26,2016,2016-10-23,6,26.150,MIN,@,PHI,L 10-21,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
27,2016,2016-10-31,7,26.158,MIN,@,CHI,L 10-20,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2016,2016-11-06,8,26.164,MIN,,DET,L 16-22,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2016,2016-11-13,9,26.171,MIN,@,WAS,L 20-26,,1,5,5.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
30,2016,2016-11-20,10,26.178,MIN,,ARI,W 30-24,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
31,2016,2016-11-24,11,26.182,MIN,@,DET,L 13-16,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
32,2016,2016-12-01,12,26.189,MIN,,DAL,L 15-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
33,2016,2016-12-11,13,26.199,MIN,@,JAX,W 25-16,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
34,2016,2016-12-18,14,26.206,MIN,,IND,L 6-34,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
35,2016,2017-01-01,16,26.220,MIN,,CHI,W 38-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
36,2017,2017-10-15,5,27.142,NOR,,DET,W 52-38,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
37,2017,2017-10-22,6,27.149,NOR,@,GNB,W 26-17,*,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
38,2017,2017-10-29,7,27.156,NOR,,CHI,W 20-12,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
39,2017,2017-11-05,8,27.163,NOR,,TAM,W 30-10,,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
40,2017,2017-11-12,9,27.170,NOR,@,BUF,W 47-10,,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
41,2017,2017-11-19,10,27.177,NOR,,WAS,W 34-31,*,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
42,2017,2017-11-26,11,27.184,NOR,@,LAR,L 20-26,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
43,2017,2017-12-03,12,27.191,NOR,,CAR,W 31-21,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
44,2017,2017-12-07,13,27.195,NOR,@,ATL,L 17-20,*,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
