ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1995,1995-12-10,14,23.353,JAX,,IND,L 31-41,,
2,1995,1995-12-24,16,24.002,JAX,,CLE,W 24-21,,
3,1998,1998-09-06,1,26.258,CIN,,TEN,L 14-23,,
4,1998,1998-09-13,2,26.265,CIN,@,DET,W 34-28,,
5,1998,1998-09-20,3,26.272,CIN,,GNB,L 6-13,,0.5
6,1998,1998-10-11,5,26.293,CIN,,PIT,W 25-20,,
7,1998,1998-10-18,6,26.300,CIN,@,TEN,L 14-44,,
8,1998,1998-10-25,7,26.307,CIN,@,OAK,L 10-27,,
9,1998,1998-11-08,9,26.321,CIN,@,JAX,L 11-24,,
10,1998,1998-11-15,10,26.328,CIN,@,MIN,L 3-24,,
11,1999,1999-09-12,1,27.264,CLE,,PIT,L 0-43,,
12,1999,1999-09-26,3,27.278,CLE,@,BAL,L 10-17,,
13,1999,1999-10-03,4,27.285,CLE,,NWE,L 7-19,,
14,1999,1999-10-10,5,27.292,CLE,,CIN,L 17-18,,
15,1999,1999-11-14,10,27.327,CLE,@,PIT,W 16-15,,
16,1999,1999-11-28,12,27.341,CLE,,TEN,L 21-33,,
17,1999,1999-12-05,13,27.348,CLE,@,SDG,L 10-23,,
18,1999,1999-12-12,14,27.355,CLE,@,CIN,L 28-44,,
19,1999,1999-12-19,15,27.362,CLE,,JAX,L 14-24,,
20,1999,1999-12-26,16,28.004,CLE,,IND,L 28-29,,
21,2000,2000-09-03,1,28.256,CLE,,JAX,L 7-27,,
22,2000,2000-09-10,2,28.263,CLE,@,CIN,W 24-7,,1.0
23,2000,2000-09-17,3,28.270,CLE,,PIT,W 23-20,,
24,2000,2000-09-24,4,28.277,CLE,@,OAK,L 10-36,,
25,2000,2000-10-01,5,28.284,CLE,,BAL,L 0-12,,
26,2000,2000-10-08,6,28.291,CLE,@,ARI,L 21-29,,
27,2000,2000-10-22,8,28.305,CLE,@,PIT,L 0-22,,
28,2000,2000-10-29,9,28.312,CLE,,CIN,L 3-12,,
29,2000,2000-11-05,10,28.319,CLE,,NYG,L 3-24,,
30,2000,2000-11-12,11,28.326,CLE,,NWE,W 19-11,,
31,2000,2000-11-19,12,28.333,CLE,@,TEN,L 10-24,,
32,2000,2000-11-26,13,28.340,CLE,@,BAL,L 7-44,,
