ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1960,1960-09-16,2,26.010,DTX,@,OAK,W 34-16,1,0,0
2,1960,1960-10-02,4,26.026,DTX,,NYT,L 35-37,1,0,0
3,1960,1960-10-16,6,26.040,DTX,@,HOU,L 10-20,1,0,0
4,1960,1960-12-11,13,26.096,DTX,,BOS,W 34-0,1,0,0
5,1961,1961-11-05,8,27.060,NYT,@,SDG,L 13-48,2,0,0
6,1961,1961-11-11,9,27.066,NYT,,OAK,W 23-12,1,17,0
7,1961,1961-11-19,10,27.074,NYT,@,HOU,L 13-49,1,0,0
8,1961,1961-11-23,11,27.078,NYT,,BUF,W 21-14,1,16,0
9,1961,1961-12-03,12,27.088,NYT,,DTX,W 28-7,1,0,0
