ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1993,1993-09-05,1,23.327,CIN,@,CLE,L 14-27,,,,,
2,1993,1993-09-12,2,23.334,CIN,,IND,L 6-9,,,,,
3,1993,1993-09-19,3,23.341,CIN,@,PIT,L 7-34,,,,,
4,1993,1993-09-26,4,23.348,CIN,,SEA,L 10-19,,,,,
5,1993,1993-10-10,5,23.362,CIN,@,KAN,L 15-17,,,,,
6,1993,1993-10-17,6,24.004,CIN,,CLE,L 17-28,,,,,
7,1993,1993-10-24,7,24.011,CIN,@,HOU,L 12-28,,,,,
8,1993,1993-11-07,8,24.025,CIN,,PIT,L 16-24,,,,,
9,1993,1993-11-14,9,24.032,CIN,,HOU,L 3-38,,,,,
10,1993,1993-11-21,10,24.039,CIN,@,NYJ,L 12-17,,,,,
11,1993,1993-11-28,11,24.046,CIN,,RAI,W 16-10,,,,,
12,1994,1994-09-04,1,24.326,CIN,,CLE,L 20-28,,,,,
13,1994,1994-09-11,2,24.333,CIN,@,SDG,L 10-27,,,,,
14,1994,1994-09-18,3,24.340,CIN,,NWE,L 28-31,,,,,
15,1994,1994-09-25,4,24.347,CIN,@,HOU,L 13-20,,,,,
16,1994,1994-10-02,5,24.354,CIN,,MIA,L 7-23,,,,,
17,1994,1994-10-23,7,25.010,CIN,@,CLE,L 13-37,,,,,
18,1994,1994-10-30,8,25.017,CIN,,DAL,L 20-23,,,,,
19,1994,1994-11-06,9,25.024,CIN,@,SEA,W 20-17,,,,,
20,1994,1994-11-13,10,25.031,CIN,,HOU,W 34-31,,,,,
21,1994,1994-11-20,11,25.038,CIN,,IND,L 13-17,,,,,
22,1994,1994-11-27,12,25.045,CIN,@,DEN,L 13-15,,,,,
23,1994,1994-12-04,13,25.052,CIN,,PIT,L 15-38,,,,,
24,1994,1994-12-18,15,25.066,CIN,@,ARI,L 7-28,,,,,
25,1994,1994-12-24,16,25.072,CIN,,PHI,W 33-30,,,,,
26,1995,1995-09-17,3,25.339,CIN,@,SEA,L 21-24,,,,,
27,1997,1997-12-14,15,28.062,KAN,@,SDG,W 29-7,,,,,
28,1997,1997-12-21,16,28.069,KAN,,NOR,W 25-13,,,,,
29,1998,1998-09-06,1,28.328,KAN,,OAK,W 28-8,,,,,
30,1998,1998-09-13,2,28.335,KAN,@,JAX,L 16-21,,,,,
31,1998,1998-09-20,3,28.342,KAN,,SDG,W 23-7,,,,,
32,1998,1998-09-27,4,28.349,KAN,@,PHI,W 24-21,,,,,
33,1998,1998-10-04,5,28.356,KAN,,SEA,W 17-6,,,,,
34,1998,1998-10-11,6,28.363,KAN,@,NWE,L 10-40,,,,,
35,1998,1998-10-26,7,29.013,KAN,,PIT,L 13-20,,,,,
36,1998,1998-11-01,8,29.019,KAN,,NYJ,L 17-20,,,,,
37,1998,1998-11-08,9,29.026,KAN,@,SEA,L 12-24,,,,,
38,1998,1998-11-16,10,29.034,KAN,,DEN,L 7-30,,1,22,22.00,0
39,1998,1998-11-22,11,29.040,KAN,@,SDG,L 37-38,,,,,
40,1998,1998-11-29,12,29.047,KAN,,ARI,W 34-24,,1,0,0.00,0
41,1998,1998-12-06,13,29.054,KAN,@,DEN,L 31-35,,,,,
42,1998,1998-12-13,14,29.061,KAN,,DAL,W 20-17,,,,,
43,1998,1998-12-20,15,29.068,KAN,@,NYG,L 7-28,,,,,
44,1998,1998-12-26,16,29.074,KAN,@,OAK,W 31-24,,,,,
45,1999,1999-09-12,1,29.334,KAN,@,CHI,L 17-20,,,,,
46,1999,1999-09-19,2,29.341,KAN,,DEN,W 26-10,,1,11,11.00,0
47,1999,1999-09-26,3,29.348,KAN,,DET,W 31-21,,,,,
48,1999,1999-10-03,4,29.355,KAN,@,SDG,L 14-21,,,,,
49,1999,1999-10-10,5,29.362,KAN,,NWE,W 16-14,,,,,
50,1999,1999-10-21,6,30.008,KAN,@,BAL,W 35-8,,,,,
51,1999,1999-10-31,7,30.018,KAN,,SDG,W 34-0,,,,,
52,1999,1999-11-07,8,30.025,KAN,@,IND,L 17-25,,,,,
53,1999,1999-11-14,9,30.032,KAN,@,TAM,L 10-17,,,,,
54,1999,1999-11-21,10,30.039,KAN,,SEA,L 19-31,,,,,
55,1999,1999-11-28,11,30.046,KAN,@,OAK,W 37-34,,,,,
56,1999,1999-12-05,12,30.053,KAN,@,DEN,W 16-10,,,,,
57,1999,1999-12-12,13,30.060,KAN,,MIN,W 31-28,,,,,
58,1999,1999-12-18,14,30.066,KAN,,PIT,W 35-19,,,,,
59,1999,1999-12-26,15,30.074,KAN,@,SEA,L 14-23,,,,,
60,1999,2000-01-02,16,30.081,KAN,,OAK,L 38-41,,,,,
61,2000,2000-09-03,1,30.326,KAN,,IND,L 14-27,,,,,
62,2000,2000-09-10,2,30.333,KAN,@,TEN,L 14-17,,,,,
