ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
90,2010,2010-09-26,3,28.077,WAS,@,STL,L 16-30,*,8,5,53,10.60,0,62.5%,6.63,0,0,,0,,0,0,0.0,0,0
91,2010,2010-10-03,4,28.084,WAS,@,PHI,W 17-12,*,5,2,37,18.50,1,40.0%,7.40,0,0,,0,,1,6,0.0,0,0
92,2010,2010-10-10,5,28.091,WAS,,GNB,W 16-13,*,12,7,69,9.86,0,58.3%,5.75,0,0,,0,,0,0,0.0,0,0
93,2010,2010-10-17,6,28.098,WAS,,IND,L 24-27,*,8,5,37,7.40,0,62.5%,4.63,0,0,,0,,0,0,0.0,0,0
94,2010,2010-10-24,7,28.105,WAS,@,CHI,W 17-14,*,9,7,52,7.43,0,77.8%,5.78,0,0,,0,,0,0,0.0,0,0
95,2010,2010-10-31,8,28.112,WAS,@,DET,L 25-37,*,7,4,48,12.00,0,57.1%,6.86,0,0,,0,,0,0,0.0,0,0
96,2010,2010-11-15,9,28.127,WAS,,PHI,L 28-59,*,7,3,23,7.67,0,42.9%,3.29,0,0,,0,,0,0,0.0,0,0
97,2010,2010-11-21,10,28.133,WAS,@,TEN,W 19-16,*,9,7,91,13.00,0,77.8%,10.11,0,0,,0,,0,0,0.0,0,0
98,2010,2010-11-28,11,28.140,WAS,,MIN,L 13-17,*,8,5,49,9.80,0,62.5%,6.13,0,0,,0,,0,0,0.0,0,0
99,2010,2010-12-05,12,28.147,WAS,@,NYG,L 7-31,*,12,6,61,10.17,0,50.0%,5.08,0,0,,0,,0,0,0.0,2,0
100,2010,2010-12-12,13,28.154,WAS,,TAM,L 16-17,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,,0,0,0.0,0,0
101,2010,2010-12-19,14,28.161,WAS,@,DAL,L 30-33,*,7,5,62,12.40,1,71.4%,8.86,0,0,,0,1,1,8,0.0,0,0
102,2010,2010-12-26,15,28.168,WAS,@,JAX,W 20-17,*,11,5,48,9.60,0,45.5%,4.36,0,0,,0,,0,0,0.0,0,0
103,2010,2011-01-02,16,28.175,WAS,,NYG,L 14-17,*,7,5,53,10.60,0,71.4%,7.57,0,0,,0,,0,0,0.0,0,0
104,2011,2011-09-11,1,29.062,WAS,,NYG,W 28-14,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,,0,0,0.0,0,0
105,2011,2011-09-18,2,29.069,WAS,,ARI,W 22-21,*,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
106,2011,2011-09-26,3,29.077,WAS,@,DAL,L 16-18,*,5,4,41,10.25,0,80.0%,8.20,2,3,1.50,0,,0,0,0.0,0,0
107,2011,2011-10-02,4,29.083,WAS,@,STL,W 17-10,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,,0,0,0.0,0,0
108,2011,2011-10-16,5,29.097,WAS,,PHI,L 13-20,*,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,,0,0,0.0,0,0
109,2012,2012-10-28,8,30.109,WAS,@,PIT,L 12-27,*,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
110,2012,2012-11-04,9,30.116,WAS,,CAR,L 13-21,*,1,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
111,2012,2012-11-18,10,30.130,WAS,,PHI,W 31-6,,,,,,,0.0%,,,,,,,,,,,
112,2012,2012-11-22,11,30.134,WAS,@,DAL,W 38-31,,,,,,,0.0%,,,,,,,,,,,
113,2012,2012-12-03,12,30.145,WAS,,NYG,W 17-16,,,,,,,0.0%,,,,,,,,,,,
114,2012,2012-12-09,13,30.151,WAS,,BAL,W 31-28,,,,,,,0.0%,,,,,,,,,,,
115,2012,2012-12-16,14,30.158,WAS,@,CLE,W 38-21,,,,,,,0.0%,,,,,,,,,,,
116,2012,2012-12-23,15,30.165,WAS,@,PHI,W 27-20,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,,0,0,0.0,0,0
117,2012,2012-12-30,16,30.172,WAS,,DAL,W 28-18,,,,,,,0.0%,,,,,,,,,,,
