ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-09-13,1,22.162,ATL,@,TAM,L 10-48,,,,,,,
2,1987,1987-09-20,2,22.169,ATL,,WAS,W 21-20,,,,,,,
3,1987,1987-10-25,6,22.204,ATL,@,HOU,L 33-37,,,,,,,
4,1987,1987-11-01,7,22.211,ATL,,NOR,L 0-38,,0,0,1.0,0,0,0
5,1987,1987-11-08,8,22.218,ATL,@,CLE,L 3-38,,,,,,,
6,1987,1987-11-15,9,22.225,ATL,,CIN,L 10-16,,,,,,,
7,1987,1987-11-22,10,22.232,ATL,@,MIN,L 13-24,,,,,,,
8,1987,1987-11-29,11,22.239,ATL,,STL,L 21-34,,,,,,,
9,1987,1987-12-06,12,22.246,ATL,@,DAL,W 21-10,,,,,,,
10,1987,1987-12-13,13,22.253,ATL,@,RAM,L 0-33,,,,,,,
11,1987,1987-12-20,14,22.260,ATL,@,SFO,L 7-35,,,,,,,
12,1987,1987-12-27,15,22.267,ATL,,DET,L 13-30,,,,,,,
13,1988,1988-09-04,1,23.153,ATL,@,DET,L 17-31,,,,,,,
14,1988,1988-09-11,2,23.160,ATL,,NOR,L 21-29,,,,,,,
15,1988,1988-09-18,3,23.167,ATL,@,SFO,W 34-17,,,,,,,
16,1988,1988-09-25,4,23.174,ATL,@,DAL,L 20-26,,,,,,,
17,1988,1988-10-02,5,23.181,ATL,,SEA,L 20-31,,,,,,,
18,1988,1988-10-09,6,23.188,ATL,,RAM,L 0-33,,,,,,,
19,1988,1988-10-16,7,23.195,ATL,@,DEN,L 14-30,,,,,,,
20,1988,1988-10-23,8,23.202,ATL,,NYG,L 16-23,,,,,,,
21,1988,1988-10-30,9,23.209,ATL,@,PHI,W 27-24,,,,,,,
22,1988,1988-11-06,10,23.216,ATL,,GNB,W 20-0,,,,,,,
23,1988,1988-11-13,11,23.223,ATL,,SDG,L 7-10,,,,,,,
24,1988,1988-11-20,12,23.230,ATL,@,RAI,W 12-6,,,,,,,
25,1988,1988-11-27,13,23.237,ATL,,TAM,W 17-10,,,,,,,
26,1988,1988-12-04,14,23.244,ATL,,SFO,L 3-13,,,,,,,
27,1988,1988-12-11,15,23.251,ATL,@,RAM,L 7-22,,,,,,,
28,1988,1988-12-18,16,23.258,ATL,@,NOR,L 9-10,,,,,,,
29,1989,1989-09-10,1,24.159,ATL,,RAM,L 21-31,,,,,,,
30,1989,1989-09-17,2,24.166,ATL,,DAL,W 27-21,,,,,,,
31,1989,1989-09-24,3,24.173,ATL,@,IND,L 9-13,,,,,,,
32,1989,1989-10-01,4,24.180,ATL,@,GNB,L 21-23,,,,,,,
33,1989,1989-10-08,5,24.187,ATL,@,RAM,L 14-26,,,,,,,
34,1989,1989-10-15,6,24.194,ATL,,NWE,W 16-15,,,,,,,
35,1989,1989-10-22,7,24.201,ATL,@,PHO,L 20-34,,,,,,,
36,1989,1989-10-29,8,24.208,ATL,@,NOR,L 13-20,,,,,,,
37,1989,1989-11-05,9,24.215,ATL,,BUF,W 30-28,,,,,,,
38,1989,1989-11-12,10,24.222,ATL,@,SFO,L 3-45,,,,,,,
39,1989,1989-11-19,11,24.229,ATL,,NOR,L 17-26,,,,,,,
40,1989,1989-11-26,12,24.236,ATL,@,NYJ,L 7-27,,,,,,,
41,1989,1989-12-03,13,24.243,ATL,,SFO,L 10-23,,,,,,,
42,1989,1989-12-10,14,24.250,ATL,@,MIN,L 17-43,,,,,,,
43,1989,1989-12-17,15,24.257,ATL,,WAS,L 30-31,,,,,,,
44,1989,1989-12-24,16,24.264,ATL,,DET,L 24-31,,0,0,1.0,0,0,0
45,1990,1990-09-09,1,25.158,ATL,,HOU,W 47-27,,,,,,,
46,1990,1990-09-16,2,25.165,ATL,@,DET,L 14-21,,0,0,1.0,0,0,0
47,1990,1990-09-23,3,25.172,ATL,@,SFO,L 13-19,,,,,,,
48,1990,1990-10-07,4,25.186,ATL,,NOR,W 28-27,,0,0,1.0,0,0,0
49,1990,1990-10-14,5,25.193,ATL,,SFO,L 35-45,,,,,,,
50,1990,1990-10-21,6,25.200,ATL,@,RAM,L 24-44,,,,,,,
51,1990,1990-10-28,7,25.207,ATL,,CIN,W 38-17,,,,,,,
52,1990,1990-11-04,8,25.214,ATL,@,PIT,L 9-21,,0,0,1.0,0,0,0
53,1990,1990-11-11,9,25.221,ATL,@,CHI,L 24-30,,0,0,1.0,0,0,0
54,1990,1990-11-18,10,25.228,ATL,,PHI,L 23-24,,,,,,,
55,1990,1990-11-25,11,25.235,ATL,@,NOR,L 7-10,,,,,,,
56,1990,1990-12-02,12,25.242,ATL,@,TAM,L 17-23,,,,,,,
57,1990,1990-12-09,13,25.249,ATL,,PHO,L 13-24,,,,,,,
58,1990,1990-12-16,14,25.256,ATL,@,CLE,L 10-13,,,,,,,
59,1990,1990-12-23,15,25.263,ATL,,RAM,W 20-13,,,,,,,
60,1990,1990-12-30,16,25.270,ATL,,DAL,W 26-7,,0,0,1.0,0,0,0
61,1991,1991-09-01,1,26.150,ATL,@,KAN,L 3-14,,,,,,,
62,1991,1991-09-08,2,26.157,ATL,,MIN,L 19-20,,,,,,,
63,1991,1991-09-15,3,26.164,ATL,@,SDG,W 13-10,,,,,,,
64,1991,1991-09-22,4,26.171,ATL,,RAI,W 21-17,,,,,,,
