ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
47,1995,1995-10-15,6,27.018,DET,@,GNB,L 21-30,,,,,,0.0%,,,
48,1995,1995-10-22,7,27.025,DET,@,WAS,L 30-36,,,,,,0.0%,,,
49,1995,1995-10-29,8,27.032,DET,,GNB,W 24-16,,,,,,0.0%,,,
50,1995,1995-11-05,9,27.039,DET,@,ATL,L 22-34,,,,,,0.0%,,,
51,1995,1995-11-12,10,27.046,DET,,TAM,W 27-24,,,,,,0.0%,,,
52,1995,1995-11-19,11,27.053,DET,@,CHI,W 24-17,,,,,,0.0%,,,
53,1995,1995-11-23,12,27.057,DET,,MIN,W 44-38,,,,,,0.0%,,,
54,1995,1995-12-04,13,27.068,DET,,CHI,W 27-7,,,,,,0.0%,,,
55,1995,1995-12-10,14,27.074,DET,@,HOU,W 24-17,,,,,,0.0%,,,
56,1995,1995-12-17,15,27.081,DET,,JAX,W 44-0,,,,,,0.0%,,,
57,1995,1995-12-23,16,27.087,DET,@,TAM,W 37-10,,,,,,0.0%,,,
58,1996,1996-09-01,1,27.340,DET,@,MIN,L 13-17,,,,,,0.0%,,,
59,1996,1996-09-08,2,27.347,DET,,TAM,W 21-6,,,,,,0.0%,,,
60,1996,1996-09-15,3,27.354,DET,@,PHI,L 17-24,,,,,,0.0%,,,
61,1996,1996-09-22,4,27.361,DET,,CHI,W 35-16,,,,,,0.0%,,,
62,1996,1996-09-29,5,28.002,DET,@,TAM,W 27-0,,,,,,0.0%,,,
63,1996,1996-11-11,10,28.045,DET,@,SDG,L 21-27,,,,,,0.0%,,,
64,1996,1996-11-17,11,28.051,DET,,SEA,W 17-16,,,,,,0.0%,,,
65,1996,1996-12-08,14,28.072,DET,,MIN,L 22-24,,,,,,0.0%,,,
66,1996,1996-12-15,15,28.079,DET,,GNB,L 3-31,,,,,,0.0%,,,
67,1996,1996-12-23,16,28.087,DET,@,SFO,L 14-24,,,,,,0.0%,,,
