ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-09-17,1,22.196,PHI,@,DAL,L 6-28,4,7,1.75,0,1,6,6.00,0,0,0,,0,0,0
2,1972,1972-09-24,2,22.203,PHI,,CLE,L 17-27,1,-6,-6.00,0,1,7,7.00,0,0,0,,0,0,0
3,1972,1972-10-02,3,22.211,PHI,,NYG,L 12-27,0,0,,0,0,0,,0,2,59,29.50,0,0,0
4,1972,1972-10-08,4,22.217,PHI,@,WAS,L 0-14,0,0,,0,0,0,,0,1,13,13.00,0,0,0
5,1972,1972-10-15,5,22.224,PHI,,RAM,L 3-34,5,13,2.60,0,1,6,6.00,0,0,0,,0,0,0
6,1972,1972-10-22,6,22.231,PHI,@,KAN,W 21-20,,,,,,,,,,,,,,
7,1972,1972-10-29,7,22.238,PHI,@,NOR,L 3-21,,,,,,,,,,,,,,
8,1972,1972-11-19,10,22.259,PHI,,DAL,L 7-28,0,0,,0,1,-2,-2.00,0,0,0,,0,0,0
9,1972,1972-11-26,11,22.266,PHI,@,NYG,L 10-62,1,1,1.00,0,0,0,,0,0,0,,0,0,0
10,1972,1972-12-03,12,22.273,PHI,,WAS,L 7-23,2,-2,-1.00,0,0,0,,0,0,0,,0,0,0
11,1972,1972-12-10,13,22.280,PHI,,CHI,L 12-21,,,,,,,,,,,,,,
12,1972,1972-12-17,14,22.287,PHI,@,STL,L 23-24,,,,,,,,,,,,,,
13,1973,1973-09-16,1,23.195,PHI,,STL,L 23-34,13,54,4.15,0,5,30,6.00,0,4,98,24.50,0,0,0
14,1973,1973-09-23,2,23.202,PHI,@,NYG,T 23-23,18,100,5.56,1,4,17,4.25,0,2,44,22.00,0,1,6
15,1973,1973-09-30,3,23.209,PHI,,WAS,L 7-28,13,25,1.92,0,4,20,5.00,0,3,71,23.67,0,0,0
16,1973,1973-10-07,4,23.216,PHI,@,BUF,L 26-27,26,155,5.96,0,4,29,7.25,0,2,45,22.50,0,0,0
17,1973,1973-10-14,5,23.223,PHI,@,STL,W 27-24,15,52,3.47,0,7,36,5.14,0,0,0,,0,0,0
18,1973,1973-10-21,6,23.230,PHI,@,MIN,L 21-28,8,35,4.38,0,3,22,7.33,0,0,0,,0,0,0
19,1973,1973-11-04,8,23.244,PHI,,NWE,W 24-23,17,76,4.47,0,4,18,4.50,0,0,0,,0,0,0
20,1973,1973-11-11,9,23.251,PHI,,ATL,L 27-44,12,57,4.75,0,6,41,6.83,1,0,0,,0,1,6
21,1973,1973-11-18,10,23.258,PHI,@,DAL,L 10-31,12,52,4.33,0,0,0,,0,0,0,,0,0,0
22,1973,1973-11-25,11,23.265,PHI,,NYG,W 20-16,32,156,4.88,1,2,32,16.00,0,1,22,22.00,0,1,6
23,1973,1973-12-02,12,23.272,PHI,@,SFO,L 28-38,15,79,5.27,1,3,23,7.67,0,0,0,,0,1,6
24,1973,1973-12-09,13,23.279,PHI,,NYJ,W 24-23,21,86,4.10,0,2,22,11.00,0,0,0,,0,0,0
25,1973,1973-12-16,14,23.286,PHI,@,WAS,L 20-38,15,41,2.73,1,6,32,5.33,0,0,0,,0,1,6
26,1974,1974-09-15,1,24.194,PHI,@,STL,L 3-7,16,44,2.75,0,4,37,9.25,0,0,0,,0,0,0
27,1974,1974-09-23,2,24.202,PHI,,DAL,W 13-10,16,57,3.56,0,1,6,6.00,0,0,0,,0,0,0
28,1974,1974-09-29,3,24.208,PHI,,BAL,W 30-10,21,93,4.43,2,1,8,8.00,0,0,0,,0,2,12
29,1974,1974-10-06,4,24.215,PHI,@,SDG,W 13-7,19,56,2.95,1,5,30,6.00,0,0,0,,0,1,6
30,1974,1974-10-13,5,24.222,PHI,,NYG,W 35-7,22,78,3.55,3,3,33,11.00,0,0,0,,0,3,18
31,1974,1974-10-20,6,24.229,PHI,@,DAL,L 24-31,7,17,2.43,0,3,11,3.67,0,0,0,,0,0,0
32,1974,1974-10-27,7,24.236,PHI,@,NOR,L 10-14,17,78,4.59,0,3,22,7.33,0,0,0,,0,0,0
33,1974,1974-11-03,8,24.243,PHI,@,PIT,L 0-27,16,35,2.19,0,3,38,12.67,0,0,0,,0,0,0
34,1974,1974-11-10,9,24.250,PHI,,WAS,L 20-27,16,29,1.81,0,5,53,10.60,1,0,0,,0,1,6
35,1974,1974-11-17,10,24.257,PHI,,STL,L 3-13,10,31,3.10,0,2,9,4.50,0,0,0,,0,0,0
36,1974,1974-11-24,11,24.264,PHI,@,WAS,L 7-26,19,76,4.00,0,2,7,3.50,0,0,0,,0,0,0
37,1974,1974-12-01,12,24.271,PHI,,GNB,W 36-14,25,58,2.32,2,1,6,6.00,0,0,0,,0,2,12
38,1974,1974-12-08,13,24.278,PHI,@,NYG,W 20-7,18,45,2.50,2,3,28,9.33,0,0,0,,0,2,12
39,1974,1974-12-15,14,24.285,PHI,,DET,W 28-17,22,63,2.86,1,3,24,8.00,0,0,0,,0,1,6
40,1975,1975-09-21,1,25.200,PHI,,NYG,L 14-23,16,47,2.94,0,4,44,11.00,0,0,0,,0,0,0
41,1975,1975-09-28,2,25.207,PHI,@,CHI,L 13-15,11,49,4.45,0,5,47,9.40,0,0,0,,0,0,0
42,1975,1975-10-05,3,25.214,PHI,,WAS,W 26-10,23,95,4.13,0,2,8,4.00,0,0,0,,0,0,0
43,1975,1975-10-12,4,25.221,PHI,@,MIA,L 16-24,16,65,4.06,0,2,27,13.50,0,0,0,,0,0,0
44,1975,1975-10-19,5,25.228,PHI,@,STL,L 20-31,6,25,4.17,0,2,25,12.50,0,0,0,,0,0,0
45,1975,1975-10-26,6,25.235,PHI,,DAL,L 17-20,16,31,1.94,0,0,0,,0,0,0,,0,0,0
46,1975,1975-11-03,7,25.243,PHI,,RAM,L 3-42,5,9,1.80,0,2,19,9.50,0,0,0,,0,0,0
47,1975,1975-11-09,8,25.249,PHI,,STL,L 23-24,9,19,2.11,0,1,-3,-3.00,0,1,19,19.00,0,0,0
48,1975,1975-11-16,9,25.256,PHI,@,NYG,W 13-10,22,91,4.14,0,2,23,11.50,0,0,0,,0,0,0
49,1975,1975-11-23,10,25.263,PHI,@,DAL,L 17-27,9,32,3.56,0,1,13,13.00,0,0,0,,0,0,0
50,1975,1975-11-30,11,25.270,PHI,,SFO,W 27-17,,,,,,,,,,,,,,
51,1975,1975-12-07,12,25.277,PHI,,CIN,L 0-31,12,77,6.42,0,2,11,5.50,0,0,0,,0,0,0
52,1975,1975-12-14,13,25.284,PHI,@,DEN,L 10-25,17,66,3.88,0,5,62,12.40,0,2,23,11.50,0,0,0
53,1975,1975-12-21,14,25.291,PHI,@,WAS,W 26-3,11,26,2.36,0,0,0,,0,0,0,,0,0,0
54,1976,1976-09-12,1,26.191,PHI,@,DAL,L 7-27,9,27,3.00,0,3,38,12.67,1,0,0,,0,1,6
55,1976,1976-09-19,2,26.198,PHI,,NYG,W 20-7,4,27,6.75,0,0,0,,0,0,0,,0,0,0
56,1976,1976-10-03,4,26.212,PHI,@,ATL,W 14-13,2,8,4.00,0,0,0,,0,0,0,,0,0,0
57,1976,1976-10-10,5,26.219,PHI,@,STL,L 14-33,0,0,,0,0,0,,0,1,15,15.00,0,0,0
58,1976,1976-10-17,6,26.226,PHI,@,GNB,L 13-28,13,29,2.23,0,3,12,4.00,0,0,0,,0,0,0
59,1976,1976-10-24,7,26.233,PHI,,MIN,L 12-31,14,64,4.57,0,3,48,16.00,0,0,0,,0,0,0
