ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td
1,1991,1991-10-27,9,22.164,SDG,@,SEA,L 9-20,1,6,6.00,0,0,0,,0
2,1991,1991-11-10,10,22.178,SDG,,SEA,W 17-14,1,4,4.00,0,1,4,4.00,0
3,1991,1991-11-17,11,22.185,SDG,,NOR,W 24-21,0,0,,0,1,29,29.00,0
