ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
54,1984,1984-11-25,13,26.234,HOU,@,CLE,L 10-27,,,,,,,,,,,,,,
55,1984,1984-12-02,14,26.241,HOU,,PIT,W 23-20,0,0,,0,0,0,,0,0,0,0.0,1,10,0
56,1984,1984-12-09,15,26.248,HOU,@,RAM,L 16-27,,,,,,,,,,,,,,
57,1984,1984-12-16,16,26.255,HOU,,CLE,L 20-27,,,,,,,,,,,,,,
58,1985,1985-09-22,3,27.170,NOR,,TAM,W 20-13,0,0,,0,0,0,,0,,,,,,
59,1985,1985-09-29,4,27.177,NOR,@,SFO,W 20-17,0,0,,0,0,0,,0,,,,,,
60,1985,1985-10-06,5,27.184,NOR,,PHI,W 23-21,0,0,,0,0,0,,0,,,,,,
61,1985,1985-10-13,6,27.191,NOR,@,RAI,L 13-23,0,0,,0,0,0,,0,,,,,,
62,1985,1985-10-20,7,27.198,NOR,@,ATL,L 24-31,4,61,15.25,0,0,0,,0,0,0,0.0,1,0,0
63,1985,1985-10-27,8,27.205,NOR,,NYG,L 13-21,3,49,16.33,0,0,0,,0,0,0,0.0,0,0,0
64,1985,1985-11-03,9,27.212,NOR,@,RAM,L 10-28,2,73,36.50,0,1,7,7.00,0,0,0,0.0,0,0,0
65,1985,1985-11-10,10,27.219,NOR,,SEA,L 3-27,2,28,14.00,0,2,21,10.50,0,0,0,0.0,1,22,0
66,1985,1985-11-17,11,27.226,NOR,@,GNB,L 14-38,2,51,25.50,0,1,8,8.00,0,0,0,0.0,0,0,0
67,1985,1985-11-24,12,27.233,NOR,@,MIN,W 30-23,1,45,45.00,0,3,26,8.67,0,0,0,0.0,0,0,0
68,1985,1985-12-01,13,27.240,NOR,,RAM,W 29-3,1,19,19.00,0,3,36,12.00,0,0,0,0.0,0,0,0
69,1985,1985-12-08,14,27.247,NOR,@,STL,L 16-28,1,19,19.00,0,2,21,10.50,0,0,0,0.0,0,0,0
70,1985,1985-12-15,15,27.254,NOR,,SFO,L 19-31,4,83,20.75,0,3,13,4.33,0,0,0,0.0,0,0,0
71,1985,1985-12-22,16,27.261,NOR,,ATL,L 10-16,3,42,14.00,0,2,9,4.50,0,0,0,0.0,0,0,0
72,1986,1986-09-07,1,28.155,NOR,,ATL,L 10-31,2,28,14.00,0,2,10,5.00,0,0,0,0.0,0,0,0
73,1986,1986-09-21,3,28.169,NOR,@,SFO,L 17-26,0,0,,0,0,0,,0,,,,,,
74,1986,1986-09-28,4,28.176,NOR,@,NYG,L 17-20,0,0,,0,0,0,,0,,,,,,
75,1986,1986-10-05,5,28.183,NOR,,WAS,L 6-14,0,0,,0,0,0,,0,,,,,,
76,1986,1986-10-12,6,28.190,NOR,@,IND,W 17-14,0,0,,0,0,0,,0,,,,,,
77,1986,1986-10-19,7,28.197,NOR,,TAM,W 38-7,0,0,,0,0,0,,0,,,,,,
78,1986,1986-10-26,8,28.204,NOR,@,NYJ,L 23-28,0,0,,0,0,0,,0,,,,,,
79,1987,1987-09-13,1,29.161,IND,,CIN,L 21-23,0,0,,0,1,8,8.00,0,0,0,0.0,0,0,0
80,1987,1987-09-20,2,29.168,IND,,MIA,L 10-23,0,0,,0,2,9,4.50,0,0,0,0.0,0,0,0
81,1987,1987-10-25,6,29.203,IND,,NWE,W 30-16,,,,,0,0,,0,,,,,,
82,1987,1987-11-01,7,29.210,IND,@,NYJ,W 19-14,,,,,0,0,,0,,,,,,
83,1987,1987-11-08,8,29.217,IND,,SDG,L 13-16,,,,,0,0,,0,,,,,,
84,1987,1987-11-15,9,29.224,IND,@,MIA,W 40-21,0,0,,0,0,0,,0,0,0,0.0,1,0,0
85,1987,1987-11-22,10,29.231,IND,@,NWE,L 0-24,,,,,0,0,,0,,,,,,
86,1987,1987-11-29,11,29.238,IND,,HOU,W 51-27,0,0,,0,0,0,,0,0,0,0.0,1,0,0
87,1987,1987-12-06,12,29.245,IND,@,CLE,W 9-7,,,,,0,0,,0,,,,,,
88,1987,1987-12-13,13,29.252,IND,,BUF,L 3-27,,,,,0,0,,0,,,,,,
89,1987,1987-12-20,14,29.259,IND,@,SDG,W 20-7,0,0,,0,0,0,,0,0,0,0.0,1,0,0
90,1987,1987-12-27,15,29.266,IND,,TAM,W 24-6,0,0,,0,1,10,10.00,0,0,0,0.0,0,0,0
91,1988,1988-09-04,1,30.152,IND,,HOU,L 14-17,,,,,,,,,,,,,,
92,1988,1988-09-11,2,30.159,IND,,CHI,L 13-17,,,,,,,,,,,,,,
93,1988,1988-09-19,3,30.167,IND,@,CLE,L 17-23,0,0,,0,0,0,,0,0,0,0.0,1,0,0
94,1988,1988-09-25,4,30.173,IND,,MIA,W 15-13,,,,,,,,,,,,,,
95,1988,1988-10-02,5,30.180,IND,@,NWE,L 17-21,0,0,,0,0,0,,0,0,0,0.0,1,16,0
96,1988,1988-10-09,6,30.187,IND,@,BUF,L 23-34,,,,,,,,,,,,,,
97,1988,1988-10-16,7,30.194,IND,,TAM,W 35-31,,,,,,,,,,,,,,
98,1988,1988-10-23,8,30.201,IND,@,SDG,W 16-0,,,,,,,,,,,,,,
99,1988,1988-10-31,9,30.209,IND,,DEN,W 55-23,,,,,,,,,,,,,,
100,1988,1988-11-06,10,30.215,IND,,NYJ,W 38-14,,,,,,,,,,,,,,
101,1988,1988-11-13,11,30.222,IND,@,GNB,W 20-13,,,,,,,,,,,,,,
102,1988,1988-11-20,12,30.229,IND,@,MIN,L 3-12,,,,,,,,,,,,,,
103,1988,1988-11-27,13,30.236,IND,,NWE,W 24-21,0,0,,0,0,0,,0,0,0,1.0,0,0,0
104,1988,1988-12-04,14,30.243,IND,@,MIA,W 31-28,,,,,,,,,,,,,,
105,1988,1988-12-10,15,30.249,IND,@,NYJ,L 16-34,0,0,,0,0,0,,0,0,0,0.0,2,20,0
106,1988,1988-12-18,16,30.257,IND,,BUF,W 17-14,,,,,,,,,,,,,,
